플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,양도운,44.8,22,9.839285714285714,440.8
치지직,디보티,52.1,11,3.7005758157389637,192.8
치지직,하루 님,23.7,12,6.025316455696203,142.8
치지직,너구리OwO,40.2,12,3.455223880597015,138.9
치지직,망쵸,11.8,16,10.627118644067796,125.4
치지직,래삥,11,17,9.690909090909091,106.6
치지직,뚜루쿤,21.3,13,2.967136150234742,63.2
치지직,뼈닥,30.6,5,2.003267973856209,61.3
치지직,명탄,10.6,9,4.490566037735849,47.6
치지직,냐아초,20.3,6,2.2610837438423643,45.9
치지직,목화솜 moghwasom,7.5,14,5.76,43.2
치지직,김파인애플,7.8,13,5.3076923076923075,41.4
치지직,무박이,24.3,5,1.699588477366255,41.3
치지직,삼하나31,17.3,5,2.1040462427745665,36.4
치지직,릴테이프,7.5,7,3.8533333333333335,28.9
치지직,우묘,5.7,7,3.210526315789474,18.3
치지직,시그 SIG,10.9,4,1.5321100917431192,16.7
치지직,피그루,7.8,5,2.1153846153846154,16.5
치지직,장수덕,7.7,5,1.8571428571428572,14.3
치지직,KIoud,5.1,7,2.784313725490196,14.2
치지직,플립시드,3.5,8,3.7714285714285714,13.2
치지직,시뉴 Wypa,2,8,5.75,11.5
치지직,안룡98,2.5,6,3.72,9.3
치지직,사초21,2.5,7,3.56,8.9
치지직,달다랑 Daldarang,1.7,9,5.235294117647059,8.9
치지직,Tonteria,1.3,9,6.230769230769231,8.1
치지직,김촠호,1.8,9,4.5,8.1
치지직,나루다,1.9,9,3.9473684210526314,7.5
치지직,설동원,8.1,2,0.8765432098765432,7.1
치지직,예술개발자 혀니,2.5,4,1.76,4.4
치지직,Earth hippo 하마,0.9,7,4.555555555555555,4.1
치지직,허슬임,1.3,6,3,3.9
치지직,이쁘니2,0.7,4,2.5714285714285716,1.8
치지직,춘복임,1.2,2,1.3333333333333333,1.6
치지직,딸기전쟁,1.4,3,0.6428571428571429,0.9
치지직,LEMON361,0.4,2,1.5,0.6
치지직,PITCH,1,1,0.2,0.2
