플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,양도운,249.8,27,10.451961569255404,2610.9
치지직,너구리OwO,173.4,15,4.427335640138408,767.7
치지직,디보티,179.8,12,3.8937708565072304,700.1
치지직,하루 님,91,14,6.184615384615385,562.8
치지직,명탄,67.8,16,5.035398230088496,341.4
치지직,망쵸,27.3,20,10.95970695970696,299.2
치지직,냐아초,113.4,12,2.63668430335097,299
치지직,뚜루쿤,62.1,11,3.9146537842190017,243.1
치지직,허슬임,28.8,16,6.583333333333333,189.6
치지직,플립시드,17.3,26,10.92485549132948,189
치지직,릴테이프,49.5,10,3.3878787878787877,167.7
치지직,딱철,22.7,15,5.524229074889868,125.4
치지직,Tonteria,23.5,14,4.659574468085107,109.5
치지직,Hosang Rifle,31.1,13,3.1864951768488745,99.1
치지직,김파인애플,23.8,12,4.046218487394958,96.3
치지직,뷰슬1337,16.3,14,5.889570552147239,96
치지직,나루다,17.9,11,4.966480446927374,88.9
치지직,비빔밥워리어민철,23.2,11,3.7629310344827585,87.3
치지직,운송장 unsong,14.7,15,5.7482993197278915,84.5
치지직,우묘,19.5,10,4.184615384615385,81.6
치지직,장수덕,33.8,8,2.331360946745562,78.8
치지직,뼈닥,25.9,6,2.972972972972973,77
치지직,무박이,39.2,5,1.808673469387755,70.9
치지직,ILooveyoou,18.3,11,3.4863387978142075,63.8
치지직,사초21,17.4,9,3.3045977011494254,57.5
치지직,안룡98,10,9,4.78,47.8
치지직,피그루,16,6,2.60625,41.7
치지직,김스윙,13.7,9,2.81021897810219,38.5
치지직,삼하나31,21,4,1.6952380952380952,35.6
치지직,예술개발자 혀니,21.7,5,1.640552995391705,35.6
치지직,KIoud,20.9,8,1.6602870813397128,34.7
치지직,유세화 USeHwa,4.1,14,8.365853658536585,34.3
치지직,목화솜 moghwasom,11.1,9,3.09009009009009,34.3
치지직,시그 SIG,27.8,4,1.2266187050359711,34.1
치지직,겐마 유이토,6.3,11,4.873015873015873,30.7
치지직,비올레티,3,11,8.166666666666666,24.5
치지직,김동팡,3,10,7.266666666666667,21.8
치지직,래삥,3.7,13,5.27027027027027,19.5
치지직,근사수,6.1,6,2.4262295081967213,14.8
치지직,콜라희,2.2,10,6.454545454545454,14.2
치지직,junorignal,3.8,9,3.5526315789473686,13.5
치지직,reibow,2.8,7,4.321428571428571,12.1
치지직,이구 IGU,4.8,4,2.375,11.4
치지직,닉네임못정했어,18.9,3,0.582010582010582,11
치지직,샘소프,2.6,6,3.730769230769231,9.7
치지직,CHZZK KMG,8.4,4,1.1071428571428572,9.3
치지직,LEMON361,3.1,4,2.967741935483871,9.2
치지직,딸기전쟁,6,5,1.4,8.4
치지직,Fluffles,4.7,5,1.7659574468085106,8.3
치지직,카휘백,3.4,4,2.1470588235294117,7.3
치지직,양욱진,4.5,5,1.5333333333333334,6.9
치지직,도도도람쥐,1.2,8,5.666666666666667,6.8
치지직,유 이레,2.1,5,3.0476190476190474,6.4
치지직,뫙망,8.1,5,0.7777777777777778,6.3
치지직,녹야비,2.2,4,2.5454545454545454,5.6
치지직,둥실이ㄱ,3.6,4,1.4722222222222223,5.3
치지직,도타블,3.5,4,1.5142857142857142,5.3
치지직,올ooo,1.3,6,4,5.2
치지직,윤루브,2.4,3,1.9583333333333333,4.7
치지직,총겜은정신병,0.6,11,7.666666666666667,4.6
치지직,구희수,3.3,3,1.121212121212121,3.7
치지직,펄크라떼,1.3,5,2.6923076923076925,3.5
치지직,도비두비두밥,0.5,9,7,3.5
치지직,밍뭉망,0.5,6,5.6,2.8
치지직,에그머니야,1.9,3,1.4210526315789473,2.7
치지직,달쿤 Raccoon,1.2,3,1.8333333333333333,2.2
치지직,한수원캐스터,2.3,4,0.9565217391304348,2.2
치지직,이루공,0.9,3,2.111111111111111,1.9
치지직,치돌chidol,1,3,1.8,1.8
치지직,김갈치입니다,0.6,5,2.8333333333333335,1.7
치지직,린팡,1,2,1.4,1.4
치지직,시뉴 Wypa,0.4,4,3.25,1.3
치지직,세인테수,3.6,2,0.3611111111111111,1.3
치지직,Lotb,1.3,3,0.9230769230769231,1.2
치지직,국산티타늄당근,0.5,3,2.2,1.1
치지직,어둠의 문어단,1.4,1,0.42857142857142855,0.6
치지직,디지ㅎㅎ,0.1,0,0,0
