플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,안녕레인저,2.1,3,1.7142857142857142,3.6
치지직,Lussaphi,2.5,4,1.4,3.5
치지직,크볼,2,5,1.7,3.4
치지직,포테이토 맨,2,4,1.65,3.3
치지직,창틀에피는꽃,0.5,8,6.6,3.3
치지직,흰여울S2,0.8,5,4,3.2
치지직,헉깨수,2.7,4,1.1481481481481481,3.1
치지직,타누키치P,1.1,4,2.5454545454545454,2.8
치지직,할모닝,1.6,3,1.5,2.4
치지직,순노,1.6,3,1.375,2.2
치지직,아르카딘,2.3,3,0.8695652173913043,2
치지직,하보냐,0.5,5,4,2
치지직,Taekkyon,13.4,2,0.1417910447761194,1.9
치지직,PI파이,6.9,2,0.2463768115942029,1.7
SOOP,화여니,0.1,13,13,1.3
치지직,박종근,1.1,2,1,1.1
치지직,박정규리,1.9,2,0.5789473684210527,1.1
치지직,ya호,8.3,2,0.13253012048192772,1.1
치지직,꿈은없고걍놀고싶어요,4.5,2,0.15555555555555556,0.7
치지직,박용호,0.6,2,1.1666666666666667,0.7
치지직,제브 그레이,0.3,2,1.6666666666666667,0.5
치지직,현유채,0.4,1,1,0.4
치지직,김호자,3,1,0.1,0.3
치지직,아재스TV,1.9,1,0.10526315789473684,0.2
