플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
SOOP,화여니,2.2,1,1,4,15.4,38,26.07792207792208,401.6
SOOP,박현정,2.8,6,3,1,67.5,24,17.00888888888889,1148.1
치지직,도그홀,4,4,5,3,28.1,25,14.377224199288257,404
치지직,헌재HeonJae,6.4,4,9,5,33.9,25,11.513274336283185,390.3
SOOP,서경주,7.2,8,12,2,71,17,10.246478873239436,727.5
치지직,젠드로 Jendro,8.4,2,2,18,6.4,35,19.90625,127.4
치지직,드로즈,10.2,3,4,20,6.1,27,16.868852459016395,102.9
치지직,릴쓰,11.4,11,15,8,25.1,16,8.97211155378486,225.2
SOOP,식스_-,11.6,14,16,6,45.9,15,7.830065359477124,359.4
치지직,햄쮸맨,13,7,20,9,30,18,7.18,215.4
치지직,유함이,13.8,11,13,16,14.7,16,9.551020408163266,140.4
치지직,새롬이 Saeromi,14,8,10,21,9.6,17,10.375,99.6
치지직,게임하는오늘,15.6,8,11,24,9.2,17,10.293478260869565,94.7
치지직,MULTISSUE,17.2,20,24,9,34,13,6.3352941176470585,215.4
치지직,쇼 시,17.6,20,17,17,17.9,13,7.76536312849162,139
치지직,노랑이에용,19,23,22,14,22.9,12,6.475982532751091,148.3
SOOP,오리넉구리,19.2,24,29,7,59.7,11,5.76214405360134,344
치지직,유건 패브로,19.6,16,28,13,26.4,14,5.765151515151516,152.2
치지직,나지안,20.8,16,33,11,38.4,14,5.098958333333333,195.8
치지직,밍고임다,21.2,14,21,25,13.7,15,6.562043795620438,89.9
SOOP,달리미르,23.2,24,19,27,12.2,11,7.221311475409836,88.1
치지직,띵동 Ddingdong,24.4,20,25,26,14.3,13,6.216783216783217,88.9
치지직,현은빈,27,11,6,56,1.7,16,12.647058823529411,21.5
치지직,평쭈,27.6,24,35,22,20.1,11,4.8059701492537314,96.6
치지직,푸른선장,32.2,27,27,40,7.5,10,5.906666666666666,44.3
치지직,세라몬,33,31,30,37,9,9,5.7444444444444445,51.7
치지직,서제리,33.8,35,52,15,41.8,8,3.45933014354067,144.6
SOOP,유매미,35.2,16,8,72,0.9,14,11.777777777777779,10.6
치지직,콜슝이,37.8,31,67,12,58.3,9,2.7735849056603774,161.7
SOOP,강드-,37.8,53,40,28,22.2,6,3.9594594594594597,87.9
SOOP,김카인,39.6,42,43,35,14.4,7,3.8819444444444446,55.9
치지직,다레껍데기,40.6,35,23,61,2.8,8,6.392857142857143,17.9
치지직,깨액,40.6,27,49,39,13.5,10,3.4962962962962965,47.2
치지직,커엽소,40.6,27,50,38,14.5,10,3.475862068965517,50.4
