플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
SOOP,EBS_GAME,21.8,3,2.032110091743119,44.3
치지직,마아초,14.4,7,3.013888888888889,43.4
치지직,갑엇,8.9,6,3.9101123595505616,34.8
치지직,이누쿠진,17.6,5,1.9488636363636365,34.3
치지직,어캐,8,6,3.95,31.6
치지직,혜지는혜지,6.4,8,4.5,28.8
SOOP,이산군,7.6,4,3.5,26.6
치지직,미대곰,11.1,6,2.369369369369369,26.3
치지직,스누 sunu,8,8,3.275,26.2
치지직,나는만화다,5.2,7,5.019230769230769,26.1
치지직,댕이뾰이,16,5,1.50625,24.1
치지직,한하코,10.9,5,2.2018348623853212,24
SOOP,도그홀,6.1,6,3.8688524590163933,23.6
치지직,겜퐁,16.3,4,1.4171779141104295,23.1
치지직,서젼,23,5,0.9521739130434783,21.9
치지직,현은빈,1.7,16,12.647058823529411,21.5
치지직,카카보,14.5,5,1.4827586206896552,21.5
치지직,순노,8.5,6,2.3529411764705883,20
치지직,별밤율,6.5,7,3,19.5
치지직,앤슬,8.3,5,2.2289156626506026,18.5
치지직,Lrys,5.5,7,3.2545454545454544,17.9
치지직,다레껍데기,2.8,8,6.392857142857143,17.9
치지직,한돌v,5.8,4,2.9827586206896552,17.3
치지직,박보승씨,3.6,7,4.75,17.1
치지직,하나비양,4.2,5,3.5,14.7
치지직,l전설l,9.4,4,1.5,14.1
치지직,백만봉,7.4,5,1.9054054054054055,14.1
SOOP,설하온,3.1,5,4.516129032258065,14
치지직,캔트리스,3.6,6,3.6666666666666665,13.2
치지직,락우,3.8,6,3.3684210526315788,12.8
치지직,포테이토 맨,3.3,6,3.6666666666666665,12.1
SOOP,유매미,0.9,14,11.777777777777779,10.6
치지직,트냥이,4.4,4,2.409090909090909,10.6
치지직,다우리,1.1,10,9.272727272727273,10.2
치지직,방구석 디노랜드,3.7,3,2.5135135135135136,9.3
치지직,구이몬 92mon,5.6,4,1.6428571428571428,9.2
치지직,오 느 른,10.8,4,0.8240740740740741,8.9
치지직,피빛새싹,3,6,2.9,8.7
SOOP,게임하는오늘,1.1,9,7.2727272727272725,8
치지직,타누키치P,2.7,6,2.962962962962963,8
SOOP,걍놀고싶어요,3.8,3,2.026315789473684,7.7
치지직,김카인 KimCain,14.7,2,0.5238095238095238,7.7
치지직,Zls,1.6,9,4.625,7.4
치지직,련히,1.3,8,5.615384615384615,7.3
치지직,김머만,2.9,5,2.5172413793103448,7.3
치지직,치킨마요맛집,6.1,5,1.0163934426229508,6.2
치지직,실버윙,3.5,4,1.6571428571428573,5.8
치지직,캔빗미,9.5,4,0.6105263157894737,5.8
치지직,하미유,1.8,5,3.1666666666666665,5.7
치지직,융 쁘,0.4,14,12.25,4.9
치지직,북부중공,2.2,4,2.227272727272727,4.9
치지직,아스드,6.2,5,0.6935483870967742,4.3
치지직,Lussaphi,8.9,4,0.47191011235955055,4.2
SOOP,-욱기사-,1.7,4,1.9411764705882353,3.3
치지직,니마,1.5,4,2.1333333333333333,3.2
SOOP,한하코,0.8,3,3,2.4
치지직,휘 야,2.2,2,1.0909090909090908,2.4
치지직,현단영,5.1,2,0.4117647058823529,2.1
치지직,최영화,0.3,6,5.666666666666667,1.7
치지직,이산군,8,1,0.2125,1.7
치지직,해초씨앗,2.9,1,0.4482758620689655,1.3
SOOP,동준이06,0.6,2,2,1.2
치지직,박종근,2.3,2,0.4782608695652174,1.1
치지직,PI파이,14.8,1,0.07432432432432433,1.1
치지직,베루3rd,1,1,1,1
치지직,샤라킹 Shine Like a King,0.5,2,2,1
치지직,게임하는 자동차 7995005,1.3,2,0.6923076923076923,0.9
치지직,다츠마,1.1,3,0.5454545454545454,0.6
치지직,먀우 myau,0.1,6,6,0.6
치지직,모 엔,0.4,2,1.25,0.5
치지직,MAXH,8.1,1,0.06172839506172839,0.5
치지직,IMAmurderer,0.2,4,2.5,0.5
치지직,하믹스,1.9,1,0.21052631578947367,0.4
치지직,꿈은없고걍놀고싶어요,3.8,1,0.07894736842105263,0.3
치지직,참밥,0.3,1,1,0.3
치지직,백이청,1.6,1,0.1875,0.3
치지직,김호자,0.6,1,0.3333333333333333,0.2
치지직,몹슬라이,0.8,1,0.125,0.1
치지직,욱기사,0.2,1,0.5,0.1
치지직,아재스TV,1.1,0,0,0
