플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
SOOP,화여니,75,53,35.232,2642.4
치지직,박득천,42.3,79,42.32387706855792,1790.3
SOOP,박현정,64.9,34,19.2788906009245,1251.2
SOOP,서경주,88.7,23,9.103720405862457,807.5
치지직,세모개미,36.5,32,17.4027397260274,635.2
치지직,차금지,43.7,36,14.329519450800916,626.2
치지직,l박정현l,72.6,19,6.236914600550964,452.8
치지직,현은빈,30.6,24,13.447712418300654,411.5
치지직,갑엇,47.8,17,7.949790794979079,380
치지직,Doman도만,35.7,22,10.322128851540617,368.5
치지직,렛 삐,13.6,44,25.514705882352942,347
SOOP,로지rozi,28.3,20,12.074204946996467,341.7
치지직,도그홀,28.2,22,11.588652482269504,326.8
SOOP,Rity~,25.2,21,11.876984126984127,299.3
치지직,Domy,40.4,16,7.349009900990099,296.9
치지직,릴쓰,25.1,24,11.721115537848606,294.2
치지직,뱀용,25.4,21,9.98031496062992,253.5
치지직,연 홍차,10.3,30,22.45631067961165,231.3
치지직,유건 패브로,33.4,14,6.505988023952096,217.3
치지직,백범자,23.9,19,9.05857740585774,216.5
치지직,헌재HeonJae,42.3,13,4.839243498817967,204.7
치지직,웍허,35.5,12,5.676056338028169,201.5
치지직,다우리,13.9,26,14.37410071942446,199.8
치지직,밤새버린요괴,47,9,4.238297872340426,199.2
SOOP,치명적여사,13,23,14.723076923076922,191.4
치지직,지응자응,25,23,7.44,186
치지직,새롬이 Saeromi,28.1,14,5.708185053380783,160.4
치지직,유함이,17.6,17,9.113636363636363,160.4
치지직,빠라빵코,49.2,10,3.152439024390244,155.1
치지직,키이로옐,35.5,11,4.295774647887324,152.5
치지직,IMAmurderer,32.9,11,4.62917933130699,152.3
치지직,쇼 시,22.3,12,6.668161434977579,148.7
치지직,세라몬,16,16,9.1625,146.6
치지직,모모팡,9,26,16.233333333333334,146.1
치지직,효꾸,13.4,23,9.582089552238806,128.4
SOOP,도그홀,35.2,6,3.3068181818181817,116.4
치지직,백만봉,35.5,8,3.1943661971830988,113.4
치지직,요루야,1.9,73,56.89473684210526,108.1
치지직,니마,27.6,13,3.4094202898550723,94.1
치지직,방아방하,15,10,5.82,87.3
치지직,강다시,28.9,13,2.916955017301038,84.3
SOOP,피아__,8,15,10.4125,83.3
SOOP,gaia1,16.5,9,4.6,75.9
치지직,마하라지,7.7,18,9.402597402597403,72.4
