플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,박득천,48.5,86,36.47216494845361,1768.9
SOOP,화여니,29.3,58,35.24232081911263,1032.6
SOOP,박현정,57.5,27,15.650434782608695,899.9
SOOP,서경주,84.2,22,9.178147268408551,772.8
치지직,차금지,40.6,34,14.300492610837438,580.6
치지직,렉 시,93.1,14,6.038668098818475,562.2
치지직,도그홀,39.4,31,13.469543147208121,530.7
치지직,유함이,38.3,25,11.819843342036554,452.7
치지직,헌재HeonJae,61,22,6.165573770491803,376.1
치지직,갑엇,52.9,14,6.485822306238186,343.1
치지직,뱀용,34.4,16,7.805232558139535,268.5
SOOP,식쑤,31.2,11,6.836538461538462,213.3
치지직,현은빈,16.6,23,12.69277108433735,210.7
SOOP,도그홀,49.5,7,4.21010101010101,208.4
치지직,유건 패브로,34.6,15,5.904624277456647,204.3
치지직,렛 삐,7.4,35,24.89189189189189,184.2
SOOP,빠라빵코,21.2,12,8.127358490566039,172.3
치지직,깨미는뚠뚠,7,36,21.6,151.2
치지직,실브Sylv,34,12,4.423529411764706,150.4
SOOP,Rity~,12.6,24,11.920634920634921,150.2
치지직,릴쓰,18.1,30,8.187845303867404,148.2
치지직,쇼 시,21.5,10,5.986046511627907,128.7
치지직,새롬이 Saeromi,21.6,10,5.893518518518518,127.3
치지직,세모개미,9.2,23,12.728260869565217,117.1
SOOP,로지rozi,9.3,18,11.774193548387096,109.5
SOOP,치명적여사,7.3,21,14.342465753424657,104.7
치지직,힛벨HitBell,33.5,7,2.952238805970149,98.9
SOOP,겜퐁,28.2,6,3.475177304964539,98
치지직,백만봉,30.8,8,3.0064935064935066,92.6
치지직,지응자응,13.2,9,6.3106060606060606,83.3
치지직,니마,21,8,3.8857142857142857,81.6
치지직,방아방하,14.7,9,5.421768707482993,79.7
치지직,어캐,15.1,10,5.105960264900662,77.1
치지직,순희 SUNY,7.4,14,10.324324324324325,76.4
치지직,oyagato,8.7,13,8.275862068965518,72
치지직,l전설l,26.7,7,2.6928838951310863,71.9
치지직,류씨유,30.3,6,2.3168316831683167,70.2
치지직,마아초,22.7,8,2.8325991189427313,64.3
SOOP,달리미르,10.6,9,5.820754716981132,61.7
치지직,제이백 J BACK,16.2,9,3.302469135802469,53.5
치지직,MULTISSUE,17.4,7,3.0344827586206895,52.8
치지직,Doman도만,4.6,16,11.043478260869565,50.8
치지직,Domy,8,15,6.1375,49.1
치지직,띵동 Ddingdong,14.6,9,3.267123287671233,47.7
SOOP,아라리_-,5.8,14,7.913793103448276,45.9
치지직,젠드로 Jendro,5,13,8.62,43.1
치지직,김머만,6.5,39,6.630769230769231,43.1
SOOP,BJ기린보이,12.9,4,3.248062015503876,41.9
치지직,FrankSriracha,14.5,7,2.793103448275862,40.5
치지직,다루쥐,2.9,17,13.10344827586207,38
치지직,레붕,4.5,12,7.866666666666666,35.4
치지직,겜퐁,28.3,5,1.243816254416961,35.2
치지직,창틀에피는꽃,4.7,10,7.297872340425532,34.3
치지직,우주악당해적로봇,5,10,6.84,34.2
치지직,배귤,14.8,5,2.2094594594594597,32.7
SOOP,강드-,9.7,5,3.216494845360825,31.2
치지직,l박정현l,6.6,9,4.681818181818182,30.9
치지직,아라리 Arari,5.9,11,5.169491525423729,30.5
치지직,커엽소,11.7,7,2.4786324786324787,29
치지직,Lrys,8.5,6,3.4,28.9
치지직,서젼,24.2,4,1.1735537190082646,28.4
치지직,타코쿤,11,7,2.5727272727272728,28.3
SOOP,Geso,10.9,5,2.5871559633027523,28.2
치지직,연화서,4.3,9,6.488372093023256,27.9
치지직,노솔링,2.4,15,11.375,27.3
치지직,련히,3,12,8.666666666666666,26
치지직,한지카,4.2,10,5.928571428571429,24.9
치지직,기린보2,24.1,4,1.020746887966805,24.6
치지직,꾸한,3.9,10,6.256410256410256,24.4
치지직,다츠마,16.3,5,1.4723926380368098,24
치지직,키이로옐,5.5,7,4.3090909090909095,23.7
치지직,다우리,2,15,11.5,23
치지직,세라몬,3.3,11,6.878787878787879,22.7
치지직,게임조무사GameJomusa,21.9,5,1.0273972602739727,22.5
SOOP,아일린8초,7.9,5,2.7468354430379747,21.7
치지직,랜박,1.1,23,19.272727272727273,21.2
치지직,춘꾸,5,7,4.2,21
SOOP,핑빠리,1.4,16,14.928571428571429,20.9
치지직,유룽그,1.8,15,11.555555555555555,20.8
치지직,연낭찬,13.4,5,1.5149253731343284,20.3
치지직,미토키,1.7,14,11.470588235294118,19.5
치지직,IMAmurderer,3.1,9,6.193548387096774,19.2
치지직,아이스바이스,6.5,5,2.9076923076923076,18.9
치지직,펜리르405,2,16,9.3,18.6
치지직,한하코,6.9,6,2.652173913043478,18.3
치지직,아일린8초,8,5,2.175,17.4
SOOP,킴소울.,4.4,5,3.9545454545454546,17.4
치지직,김망고SS2,13,4,1.3076923076923077,17
치지직,크볼,8.7,5,1.9195402298850575,16.7
치지직,겜퀸비,2.8,7,5.785714285714286,16.2
치지직,F마린,10.2,3,1.5686274509803921,16
치지직,평쭈,5.4,5,2.7962962962962963,15.1
치지직,템포XD,8.1,4,1.6790123456790123,13.6
치지직,채닝닝,3,7,4.466666666666667,13.4
치지직,피빛새싹,6.5,5,2.046153846153846,13.3
치지직,서제리,5.9,4,2.169491525423729,12.8
치지직,백범자,2.1,10,5.714285714285714,12
치지직,햄쮸맨,15,3,0.7133333333333334,10.7
치지직,데굴알밤,5.7,4,1.6666666666666667,9.5
치지직,삼 칠,4.5,3,2.066666666666667,9.3
치지직,트냥이,4.6,4,1.8695652173913044,8.6
SOOP,걍놀고싶어요,3.9,3,2.128205128205128,8.3
치지직,미대곰,7.1,3,1.1690140845070423,8.3
치지직,겜도깨비,6.5,4,1.2153846153846153,7.9
치지직,에이다A,1.7,7,4.470588235294118,7.6
치지직,베랭,9.5,3,0.7578947368421053,7.2
치지직,독크햄,1.6,6,4.375,7
치지직,암무거나,13.8,2,0.5,6.9
치지직,똬리 TTwaLi,4.6,3,1.4565217391304348,6.7
치지직,아스드,5.3,7,1.2264150943396226,6.5
치지직,댕이뾰이,5.9,4,1.0677966101694916,6.3
치지직,메리스,3.7,4,1.5135135135135136,5.6
SOOP,원숭이나무에,2.4,3,2.3333333333333335,5.6
치지직,별밤율,3,3,1.8333333333333333,5.5
