플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,박득천,57.2,133,53.58566433566433,3065.1
SOOP,화여니,79.6,54,37.45603015075377,2981.5
치지직,렛 삐,37,70,39.456756756756754,1459.9
치지직,차금지,51.1,36,17.252446183953033,881.6
SOOP,박현정,42.3,32,19.72340425531915,834.3
치지직,Doman도만,52.4,48,14.814885496183207,776.3
SOOP,서경주,96.4,19,7.904564315352697,762
치지직,Domy,65.8,39,10.563829787234043,695.1
치지직,뱀용,48.4,19,11.022727272727273,533.5
치지직,현은빈,35.6,29,14.382022471910112,512
SOOP,로지rozi,38.1,22,12.992125984251969,495
치지직,릴쓰,36.5,38,13.501369863013698,492.8
SOOP,피아__,55,19,8.485454545454546,466.7
치지직,세모개미,34.2,24,13.634502923976608,466.3
치지직,도그홀,30.1,25,14.704318936877076,442.6
치지직,푸린,0.8,537,443.625,354.9
치지직,끠월마녀,6.2,69,56.145161290322584,348.1
치지직,유함이,29.9,17,11.040133779264215,330.1
SOOP,Rity~,23.5,30,13.851063829787234,325.5
치지직,찬꾹,52.1,16,6.186180422264875,322.3
치지직,l박정현l,63.6,11,4.971698113207547,316.2
치지직,IMAmurderer,56,14,5.116071428571429,286.5
치지직,유건 패브로,37.2,12,7.247311827956989,269.6
치지직,최하루s,17.1,26,15.157894736842104,259.2
치지직,악동 김블루,1.1,287,232.45454545454547,255.7
치지직,쇼 시,39.4,10,6.1421319796954315,242
치지직,갑엇,36,17,6.430555555555555,231.5
치지직,웍허,35,13,6.014285714285714,210.5
SOOP,유함이,29.7,12,6.97979797979798,207.3
치지직,아일린8초,52.7,13,3.8994307400379506,205.5
치지직,융 쁘,6.6,42,29.742424242424242,196.3
SOOP,김멘탈,20.9,14,9.392344497607656,196.3
치지직,빠라빵코,47.1,9,3.522292993630573,165.9
치지직,키이로옐,41,9,3.9658536585365853,162.6
치지직,oyagato,12.6,20,11.992063492063492,151.1
치지직,겜보1,24.7,10,5.983805668016195,147.8
치지직,겜도깨비,88.3,8,1.6557191392978483,146.2
SOOP,아일린8초,59.6,4,2.3439597315436242,139.7
치지직,어캐,21.9,11,6.319634703196347,138.4
치지직,미토키,6,46,22.733333333333334,136.4
치지직,푸른선장,15.1,19,8.33774834437086,125.9
