플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,헌재HeonJae,74.9,35,10.51935914552737,787.9
SOOP,박현정,42.4,24,17.058962264150942,723.3
치지직,박득천,24.1,45,27.83817427385892,670.9
치지직,렉 시,98.4,16,5.923780487804878,582.9
치지직,끠월마녀,8.5,84,59.50588235294118,505.8
SOOP,화여니,18,39,26.07777777777778,469.4
SOOP,서경주,50.4,14,8.303571428571429,418.5
치지직,릴쓰,41,27,10,410
치지직,도그홀,28.3,22,12.134275618374557,343.4
치지직,새롬이 Saeromi,37.1,16,8.657681940700808,321.2
치지직,유건 패브로,43.4,15,6.216589861751152,269.8
치지직,세모개미,21.4,19,11.88785046728972,254.4
SOOP,Rity~,19.3,20,12.119170984455959,233.9
SOOP,치명적여사,13.8,22,15.173913043478262,209.4
치지직,유함이,26.8,18,7.7835820895522385,208.6
치지직,차금지,19.1,19,8.958115183246074,171.1
SOOP,도그홀,30.8,8,4.548701298701299,140.1
치지직,MULTISSUE,25.4,12,5.15748031496063,131
치지직,마하라지,14.5,16,8.248275862068965,119.6
치지직,서제리,39.6,8,2.9116161616161618,115.3
치지직,나 견,27.2,7,3.6433823529411766,99.1
치지직,융 쁘,5.1,25,18.45098039215686,94.1
치지직,게임조무사GameJomusa,31.1,6,2.932475884244373,91.2
치지직,세라몬,13.3,16,6.842105263157895,91
치지직,김망고SS2,22.3,10,3.914798206278027,87.3
치지직,백범자,9,15,9.066666666666666,81.6
SOOP,아라리_-,10.2,11,7.823529411764706,79.8
SOOP,달리미르,15.1,8,5.225165562913907,78.9
SOOP,빠라빵코,10.2,11,7.549019607843137,77
치지직,쇼 시,12.6,9,5.912698412698413,74.5
치지직,알라쿠키쫀득,30.6,6,2.3856209150326797,73
치지직,뱀용,8.6,13,8.162790697674419,70.2
치지직,지응자응,26.5,6,2.5924528301886793,68.7
SOOP,겜퐁,21.4,4,3.0934579439252334,66.2
치지직,아라리 Arari,10.7,12,6.121495327102804,65.5
치지직,키이로옐,14.3,11,4.545454545454546,65
치지직,현은빈,6.6,16,9.56060606060606,63.1
치지직,프린 PRIN,6.4,14,8.796875,56.3
치지직,미토키,4.5,24,12.466666666666667,56.1
치지직,백만봉,26.2,6,2.0801526717557253,54.5
치지직,렛 삐,2.3,34,23,52.9
치지직,아기노랑,14.4,11,3.5694444444444446,51.4
치지직,어캐,8.6,11,5.6395348837209305,48.5
SOOP,EBS_GAME,19.9,4,2.3969849246231156,47.7
치지직,제이백 J BACK,19.8,6,2.3636363636363638,46.8
치지직,마아초,20.8,4,2.1009615384615383,43.7
치지직,평쭈,15.3,6,2.5359477124183005,38.8
치지직,띵동 Ddingdong,9.7,7,3.9587628865979383,38.4
치지직,피빛새싹,22.8,6,1.5964912280701755,36.4
치지직,니마,13.3,6,2.593984962406015,34.5
치지직,lililili1,15.6,8,2.1666666666666665,33.8
치지직,다우리,3.8,13,8.447368421052632,32.1
치지직,춘꾸,7.6,9,4.157894736842105,31.6
치지직,Doman도만,2.6,15,12,31.2
치지직,방아방하,4.8,9,5.6875,27.3
치지직,o땡글o,14.3,7,1.902097902097902,27.2
SOOP,갓딘:),5.9,5,4.033898305084746,23.8
치지직,아스드,16.5,5,1.412121212121212,23.3
치지직,겜퀸비,2.9,10,7.482758620689655,21.7
치지직,라피LaFi,5.8,6,3.7241379310344827,21.6
치지직,성승생,3.2,11,6.25,20
치지직,연낭찬,14.6,3,1.3493150684931507,19.7
치지직,데굴알밤,8.7,4,2.1379310344827585,18.6
치지직,키마곤,8,6,2.3125,18.5
치지직,LOVE러뷰,3.4,8,5.323529411764706,18.1
SOOP,걍놀고싶어요,8.4,4,2.107142857142857,17.7
치지직,타코쿤,6.8,5,2.5294117647058822,17.2
치지직,햄쮸맨,19.9,5,0.7889447236180904,15.7
치지직,효돌이92,12.5,6,1.224,15.3
치지직,김머만,8.7,4,1.6436781609195403,14.3
치지직,크볼,6.3,6,2.253968253968254,14.2
치지직,l전설l,8.2,7,1.7073170731707317,14
치지직,서젼,12.4,4,1.1129032258064515,13.8
치지직,루니 luni,7,6,1.9428571428571428,13.6
SOOP,맹꼬2,4,5,3.4,13.6
치지직,실브Sylv,13.7,4,0.9635036496350365,13.2
치지직,아이스바이스,7.3,5,1.7671232876712328,12.9
치지직,미대곰,7.4,4,1.7297297297297298,12.8
치지직,류씨유,5.3,4,2.2264150943396226,11.8
치지직,oyagato,2.3,9,5,11.5
치지직,한하코,6.5,4,1.7538461538461538,11.4
치지직,MAXH,21.2,6,0.5283018867924528,11.2
치지직,다츠마,12.1,3,0.9173553719008265,11.1
치지직,Domy,2.2,6,4.909090909090909,10.8
치지직,날비,3.1,5,3.3225806451612905,10.3
치지직,나린이,0.5,21,19.4,9.7
치지직,겜퐁,21.5,3,0.44651162790697674,9.6
치지직,별밤율,5.3,4,1.7547169811320755,9.3
치지직,독크햄,2.5,5,3.68,9.2
치지직,링루아,3.8,6,2.3684210526315788,9
치지직,렐1라,3,5,2.966666666666667,8.9
SOOP,Geso,3.1,3,2.6774193548387095,8.3
치지직,루씨엠99,2,6,3.85,7.7
치지직,F마린,4,3,1.875,7.5
치지직,로지투,2.4,5,3.0833333333333335,7.4
치지직,박보승씨,2.6,4,2.769230769230769,7.2
치지직,IMAmurderer,3.2,4,2.125,6.8
치지직,평온히,1.6,7,4.125,6.6
치지직,레에오,3.3,5,1.9696969696969697,6.5
치지직,스누 sunu,5,4,1.16,5.8
치지직,트냥이,3,3,1.9,5.7
치지직,이건도,4.3,3,1.1627906976744187,5
치지직,진 소희,1.8,4,2.6666666666666665,4.8
