플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,팡 현,9.3,3,1.3763440860215055,12.8
SOOP,김은거.,1.2,13,10.666666666666666,12.8
치지직,에이다A,3.9,9,3.2564102564102564,12.7
치지직,김촠호,5.1,6,2.4901960784313726,12.7
치지직,한하코,8.5,4,1.4470588235294117,12.3
치지직,따부 ttabu,1.4,13,8.357142857142858,11.7
치지직,김수피,7.5,4,1.5466666666666666,11.6
SOOP,원숭이나무에,5.9,3,1.9661016949152543,11.6
SOOP,ThePawn02,2.3,6,4.913043478260869,11.3
치지직,민 도리,2.3,7,4.869565217391305,11.2
SOOP,내신,1,11,10.4,10.4
SOOP,BJ기린보이,3,4,3.4,10.2
SOOP,한비화,2.7,4,3.5925925925925926,9.7
SOOP,걍놀고싶어요,5,3,1.92,9.6
치지직,샘소프,2.5,7,3.8,9.5
치지직,나는만화다,2.1,6,4.333333333333333,9.1
치지직,해초씨앗,3.4,6,2.676470588235294,9.1
치지직,공제이,2,6,4.4,8.8
치지직,그라함에이커,3.7,4,2.2432432432432434,8.3
치지직,DEANTRBLL,4.4,6,1.8636363636363635,8.2
SOOP,윤워커,1.8,5,4.555555555555555,8.2
치지직,댕이뾰이,12.7,3,0.6377952755905512,8.1
치지직,MULTISSUE,3.2,4,2.40625,7.7
SOOP,갓정이,3.8,3,2.026315789473684,7.7
치지직,크 래 커,2.9,6,2.6206896551724137,7.6
치지직,오리 0rI,26.3,4,0.28517110266159695,7.5
치지직,나는촙촙이야,10.5,3,0.7047619047619048,7.4
치지직,R14,6.9,3,1.0434782608695652,7.2
치지직,초버,4.4,4,1.6363636363636365,7.2
치지직,윤돌임당,1.2,10,5.666666666666667,6.8
치지직,조또아,1.2,7,5.666666666666667,6.8
치지직,아스드,5.6,5,1.1964285714285714,6.7
치지직,휘 야,13.8,3,0.463768115942029,6.4
SOOP,★정연우★,1.9,4,3.1052631578947367,5.9
치지직,쿠심,2.5,4,2.32,5.8
치지직,PI파이,45.2,3,0.1261061946902655,5.7
치지직,갓정이,3.8,3,1.4473684210526316,5.5
치지직,메리스,2.9,3,1.793103448275862,5.2
치지직,행복시그널,4.1,2,1.2439024390243902,5.1
치지직,설은호,2.1,3,2.4285714285714284,5.1
치지직,가온길,5.8,3,0.8448275862068966,4.9
치지직,요노미97,2.9,3,1.6206896551724137,4.7
치지직,김망고SS2,5.4,2,0.8333333333333334,4.5
치지직,세가족 아빠,4.6,2,0.9782608695652174,4.5
치지직,빨간행인,1.6,4,2.5,4
치지직,둑치쓰,2.2,4,1.7727272727272727,3.9
치지직,베랭,6.3,3,0.6031746031746031,3.8
치지직,Acode,1.4,4,2.7142857142857144,3.8
치지직,블 랙 기 업,1.1,6,3.4545454545454546,3.8
치지직,별밤율,3,2,1.2333333333333334,3.7
치지직,하람 Haram,1.5,3,2.3333333333333335,3.5
치지직,기린보2,5.6,3,0.625,3.5
치지직,엔터 Ent3r,1,5,3.4,3.4
치지직,F마린,1.7,3,2,3.4
치지직,PityParty,3.9,2,0.8461538461538461,3.3
치지직,Curve7,1.4,3,2.142857142857143,3
치지직,고고27,1.1,6,2.6363636363636362,2.9
치지직,아니스S,2.6,3,1.0769230769230769,2.8
SOOP,didim,1,3,2.8,2.8
치지직,츄쿠송,2.2,2,1.2727272727272727,2.8
치지직,인사과,1.9,5,1.4210526315789473,2.7
치지직,암무거나,8.7,2,0.3103448275862069,2.7
치지직,백이청,17.2,2,0.13953488372093023,2.4
치지직,Earth hippo 하마,0.4,6,5.5,2.2
치지직,애플메일,1.8,2,1.1666666666666667,2.1
치지직,혜지는혜지,0.3,7,6.666666666666667,2
SOOP,디오Dio,0.5,4,4,2
