플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
SOOP,화여니,1.6,2,2,1,72,46,32.40972222222222,2333.5
치지직,박득천,2.6,1,3,3,28.6,57,32.01748251748252,915.7
SOOP,박현정,5.4,9,7,2,60.9,25,15.482758620689655,942.9
치지직,렛 삐,6.6,5,4,10,10.5,42,29.895238095238096,313.9
치지직,차금지,7.6,6,11,5,49.2,31,12.951219512195122,637.2
치지직,깨미는뚠뚠,9.6,4,5,17,8.7,44,26.977011494252874,234.7
치지직,요루야,10.4,2,1,24,4.2,46,39.095238095238095,164.2
SOOP,Rity~,13,17,12,12,22.6,18,12.4070796460177,280.4
치지직,유함이,13.6,16,19,7,40.7,19,11.402948402948402,464.1
SOOP,로지rozi,14.2,11,24,6,45.4,21,10.682819383259911,485
치지직,Doman도만,14.4,8,16,16,20.6,28,11.800970873786408,243.1
치지직,도그홀,14.6,15,20,9,32.9,20,11.39209726443769,374.8
SOOP,서경주,15.4,11,29,4,95.6,21,8.835774058577407,844.7
치지직,현은빈,17,11,15,22,17.3,21,11.803468208092486,204.2
치지직,세모개미,18,10,8,32,5.8,23,15.10344827586207,87.6
치지직,뱀용,20.2,21,26,14,28.3,17,9.607773851590107,271.9
치지직,갑엇,21.4,21,28,15,29.8,17,9.11744966442953,271.7
치지직,유건 패브로,22.2,7,41,11,42.7,30,6.697892271662764,286
치지직,연화서,22.2,17,22,25,13.6,18,11.352941176470589,154.4
SOOP,빠라빵코,23,21,27,20,23.1,17,9.2987012987013,214.8
치지직,다루쥐,24.2,17,10,42,4.5,18,13.28888888888889,59.8
치지직,다우리,24.6,21,17,34,7,17,11.742857142857142,82.2
치지직,방아방하,27.8,39,42,8,61.6,11,6.251623376623376,385.1
치지직,IMAmurderer,28,28,37,19,30.9,16,7.210355987055016,222.8
치지직,릴쓰,28.8,28,30,28,14.6,16,8.705479452054794,127.1
치지직,CASKER,31,11,6,66,1.8,21,17.333333333333332,31.2
치지직,레붕,31.8,17,21,50,4.3,18,11.372093023255815,48.9
SOOP,핑빠리,32.2,21,9,61,2.7,17,13.851851851851851,37.4
치지직,헌재HeonJae,32.4,28,54,13,55.5,16,5.036036036036036,279.5
치지직,새롬이 Saeromi,32.8,34,44,21,34.3,13,6.072886297376093,208.3
치지직,oyagato,33.8,33,25,43,5.7,14,9.87719298245614,56.3
치지직,Domy,36,34,46,27,24.2,13,5.979338842975206,144.7
치지직,미토키,37.4,21,13,70,2.1,17,12.238095238095237,25.7
치지직,세라몬,39.4,37,36,44,7.6,12,7.315789473684211,55.6
SOOP,피아__,39.8,43,32,46,6.5,10,8.184615384615384,53.2
치지직,겜퀸비,40.6,39,35,47,6.9,11,7.6231884057971016,52.6
SOOP,아라리_-,40.8,34,14,71,2.1,13,12.142857142857142,25.5
치지직,키이로옐,41,43,63,18,55.7,10,4.134649910233393,230.3
치지직,쇼 시,41,51,48,29,18.2,9,5.78021978021978,105.2
SOOP,식쑤,42.2,51,50,30,18.3,9,5.316939890710382,97.3
치지직,어캐,44.2,51,52,33,16,9,5.2625,84.2
치지직,넬다,44.2,21,18,82,1.6,17,11.5625,18.5
치지직,지응자응,44.6,43,45,45,9.1,10,5.989010989010989,54.5
치지직,효꾸,45.2,28,23,76,2.1,16,11,23.1
SOOP,도그홀,45.6,60,61,23,41.2,8,4.218446601941747,173.8
치지직,늑찡,47,39,49,49,9.1,11,5.7032967032967035,51.9
치지직,실브Sylv,49.4,37,51,54,8.3,12,5.27710843373494,43.8
치지직,l전설l,49.4,51,72,26,38.5,9,3.7662337662337664,145
치지직,렉 시,50.6,43,67,38,19.9,10,3.8442211055276383,76.5
치지직,피빛새싹,53,43,75,36,22,10,3.6136363636363638,79.5
치지직,니마,53.4,51,77,31,25.5,9,3.4705882352941178,88.5
치지직,띵동 Ddingdong,53.6,60,64,40,15.3,8,4.084967320261438,62.5
치지직,Lrys,54.6,43,31,84,2,10,8.35,16.7
SOOP,달리미르,55,79,59,39,14.3,6,4.426573426573427,63.3
치지직,MULTISSUE,55.6,60,68,41,15.9,8,3.811320754716981,60.6
치지직,웍허,58,60,58,57,9.3,8,4.494623655913978,41.8
치지직,애츠,58.2,51,53,67,5.7,9,5.052631578947368,28.8
치지직,한지카,58.6,51,33,88,2,9,7.9,15.8
치지직,련히,59.4,51,40,83,2.6,9,6.923076923076923,18
치지직,춘꾸,60.2,51,70,55,11.1,9,3.8018018018018016,42.2
치지직,l박정현l,62,60,62,63,7.7,8,4.142857142857143,31.9
치지직,백만봉,63.2,68,89,35,28.3,7,2.8586572438162543,80.9
치지직,FrankSriracha,63.6,68,65,60,9.4,7,4.053191489361702,38.1
치지직,삼달수,65.2,60,78,55,12.3,8,3.430894308943089,42.2
치지직,밤새버린요괴,65.6,68,55,75,5,7,4.66,23.3
치지직,평쭈,65.6,68,82,48,17,7,3.088235294117647,52.5
치지직,데굴알밤,66.8,68,80,53,14.2,7,3.3028169014084505,46.9
치지직,릴리나봉,67,39,34,114,0.8,11,7.875,6.3
치지직,아스드,67.2,32,38,114,0.9,15,7,6.3
치지직,김soya,67.4,43,47,100,1.9,10,5.7894736842105265,11
치지직,루씨엠99,68.2,43,38,111,1.1,10,7,7.7
치지직,피지v,68.4,68,100,37,33.5,7,2.352238805970149,78.8
치지직,딕션 Diction,70.2,79,84,52,15.6,6,3.0705128205128207,47.9
치지직,백범자,70.4,60,43,103,1.6,8,6.1875,9.9
치지직,타코쿤,71.2,68,93,51,18.1,7,2.6519337016574585,48
치지직,힛벨HitBell,71.6,68,81,64,9.8,7,3.2244897959183674,31.6
치지직,민 도리,75,79,57,91,3.2,6,4.5,14.4
SOOP,겜퐁,75.4,91,66,77,5.9,5,3.847457627118644,22.7
SOOP,gaia1,76.2,91,76,69,7.5,5,3.493333333333333,26.2
치지직,하루 님,76.6,79,56,96,2.7,6,4.592592592592593,12.4
치지직,메리스,77.8,79,97,58,16.3,6,2.5276073619631902,41.2
치지직,빠라빵코,80.2,79,69,92,3.7,6,3.810810810810811,14.1
치지직,류씨유,82.2,91,101,59,16.8,5,2.3273809523809526,39.1
치지직,초버,83.6,68,71,104,2.6,7,3.769230769230769,9.8
치지직,연낭찬,84.6,79,104,68,12.6,6,2.246031746031746,28.3
치지직,한하코,84.6,91,94,72,9.5,5,2.642105263157895,25.1
치지직,겜토 GamTo,84.8,68,92,86,5.8,7,2.7413793103448274,15.9
치지직,별밤율,85.2,60,103,80,9.5,8,2.2736842105263158,21.6
SOOP,효랭총각,85.6,104,88,74,8,4,2.9875,23.9
치지직,미 역,88.2,79,73,108,2.5,6,3.64,9.1
치지직,트냥이,89.4,91,79,99,3.3,5,3.3636363636363638,11.1
치지직,서젼,89.4,91,116,62,19.6,5,1.7653061224489797,34.6
치지직,효랭총각,89.8,91,98,81,8,5,2.4375,19.5
치지직,심해새우Abyssshrimp0326,91,91,85,97,4.1,5,3,12.3
치지직,크볼,91.4,91,105,78,9.9,5,2.202020202020202,21.8
치지직,제이미르,92,68,74,122,1.1,7,3.6363636363636362,4
치지직,우주악당해적로봇,92.6,91,60,126,0.9,5,4.222222222222222,3.8
치지직,게임조무사GameJomusa,92.6,79,127,65,29.6,6,1.0608108108108107,31.4
치지직,템포XD,93,79,115,78,12.2,6,1.7868852459016393,21.8
치지직,링루아,95,91,83,109,2.6,5,3.076923076923077,8
