플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,박득천,2.6,3,4,1,57.2,133,53.58566433566433,3065.1
치지직,렛 삐,4,4,5,3,37,70,39.456756756756754,1459.9
SOOP,화여니,4.4,6,6,2,79.6,54,37.45603015075377,2981.5
치지직,푸린,7,1,1,16,0.8,537,443.625,354.9
SOOP,박현정,8.6,13,10,5,42.3,32,19.72340425531915,834.3
치지직,끠월마녀,9,5,3,17,6.2,69,56.145161290322584,348.1
치지직,차금지,9.6,12,14,4,51.1,36,17.252446183953033,881.6
치지직,Doman도만,10.6,7,17,6,52.4,48,14.814885496183207,776.3
치지직,악동 김블루,11.2,2,2,25,1.1,287,232.45454545454547,255.7
치지직,현은빈,14.6,15,19,10,35.6,29,14.382022471910112,512
치지직,릴쓰,16.6,11,24,12,36.5,38,13.501369863013698,492.8
치지직,융 쁘,17,9,7,31,6.6,42,29.742424242424242,196.3
치지직,도그홀,17.2,20,18,15,30.1,25,14.704318936877076,442.6
SOOP,Rity~,18.8,14,21,19,23.5,30,13.851063829787234,325.5
치지직,세모개미,19,21,23,14,34.2,24,13.634502923976608,466.3
치지직,Domy,19.2,10,35,8,65.8,39,10.563829787234043,695.1
SOOP,로지rozi,19.2,24,25,11,38.1,22,12.992125984251969,495
치지직,최하루s,19.8,19,16,24,17.1,26,15.157894736842104,259.2
치지직,미토키,21.2,8,9,40,6,46,22.733333333333334,136.4
치지직,뱀용,21.8,27,32,9,48.4,19,11.022727272727273,533.5
치지직,유함이,26,32,31,18,29.9,17,11.040133779264215,330.1
SOOP,피아__,28.2,27,44,13,55,19,8.485454545454546,466.7
SOOP,서경주,28.6,27,51,7,96.4,19,7.904564315352697,762
치지직,CASKER,30,18,13,53,5.2,27,18.21153846153846,94.7
치지직,oyagato,30.4,26,28,35,12.6,20,11.992063492063492,151.1
치지직,랜박,31.4,25,15,51,6.3,21,16.047619047619047,101.1
치지직,다우리,35,27,27,47,9,19,12.155555555555555,109.4
치지직,돌 카사,37,15,11,74,2.5,29,19.56,48.9
SOOP,김멘탈,38.2,47,41,31,20.9,14,9.392344497607656,196.3
SOOP,아라리_-,38.8,22,30,56,7.8,23,11.064102564102564,86.3
치지직,푸른선장,40.6,27,47,41,15.1,19,8.33774834437086,125.9
치지직,찬꾹,41,39,63,20,52.1,16,6.186180422264875,322.3
치지직,갑엇,41.2,32,60,27,36,17,6.430555555555555,231.5
치지직,유건 패브로,42.2,57,54,23,37.2,12,7.247311827956989,269.6
치지직,김soya,42.8,32,48,43,14.6,17,8.32876712328767,121.6
치지직,모모팡,42.8,22,12,84,2.1,23,19.095238095238095,40.1
치지직,백범자,42.8,32,43,48,11.7,17,9.025641025641026,105.6
치지직,노솔링,45,39,33,60,6.6,16,11.015151515151516,72.7
SOOP,유함이,45.4,57,56,29,29.7,12,6.97979797979798,207.3
치지직,다루쥐,46,32,26,73,4.1,17,12.585365853658537,51.6
치지직,IMAmurderer,47.4,47,73,22,56,14,5.116071428571429,286.5
치지직,웍허,47.6,52,65,28,35,13,6.014285714285714,210.5
치지직,레붕,47.6,32,34,69,5.5,17,10.872727272727273,59.8
치지직,금귤잉a,48.2,39,37,64,6.9,16,9.884057971014492,68.2
치지직,쇼 시,49.4,67,64,26,39.4,10,6.1421319796954315,242
치지직,망쵸,51.2,32,29,83,3.6,17,11.555555555555555,41.6
