플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,스즈키 유키 SuzukiYuki,1.1,3,2.090909090909091,2.3
치지직,서레이네,0.8,4,2.75,2.2
치지직,상자 sang ja,1.7,3,1.2352941176470589,2.1
치지직,네이나,2.1,2,0.9523809523809523,2
치지직,PLAYER0823,6.5,2,0.3076923076923077,2
치지직,닥돌이야,1.6,3,1.1875,1.9
치지직,피지v,0.9,3,2.111111111111111,1.9
치지직,빠라빵코,1.6,3,1.125,1.8
치지직,모는사람,0.9,3,2,1.8
치지직,말꽁,4.6,1,0.34782608695652173,1.6
치지직,우주여우,2.1,2,0.7619047619047619,1.6
치지직,부남송,4.7,3,0.2978723404255319,1.4
치지직,다스몬,1.4,2,0.9285714285714286,1.3
치지직,LOVE러뷰,0.6,2,2,1.2
치지직,청초한코털,0.4,4,3,1.2
치지직,주왕2,1.1,2,1.0909090909090908,1.2
치지직,표존 PyoZone,3,2,0.36666666666666664,1.1
치지직,가온길,1,2,1.1,1.1
치지직,PI파이,7,1,0.15714285714285714,1.1
치지직,천태율,2,2,0.45,0.9
치지직,슷타,5.4,1,0.14814814814814814,0.8
치지직,시 테,0.9,1,0.8888888888888888,0.8
치지직,꿈은없고걍놀고싶어요,12.6,1,0.047619047619047616,0.6
치지직,내이름은깡돌,2.1,1,0.19047619047619047,0.4
치지직,동글동글동그리,2.3,2,0.17391304347826086,0.4
치지직,현단영,1.9,1,0.15789473684210525,0.3
치지직,이폰잉,0.4,1,0.5,0.2
치지직,루가드X,0.2,1,1,0.2
치지직,이건도,0.2,1,1,0.2
치지직,백이청,1.1,1,0.18181818181818182,0.2
치지직,굉장히굉장하군,0.6,1,0.16666666666666666,0.1
치지직,Danalu,0.1,1,1,0.1
치지직,아재스TV,1.8,1,0.05555555555555555,0.1
치지직,기린보2,2.5,1,0.04,0.1
치지직,미니건 슬레이어,1,1,0.1,0.1
치지직,치킨마요맛집,0.1,1,1,0.1
치지직,리프레인,2.1,1,0.047619047619047616,0.1
치지직,곰보단ㄴ,1.9,0,0,0
