플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,세라몬,31.2,32,29,33,16,16,9.1625,146.6
치지직,레붕,32,20,21,49,6,21,10.666666666666666,64
SOOP,피아__,32.6,35,22,42,8,15,10.4125,83.3
치지직,유건 패브로,32.6,37,44,19,33.4,14,6.505988023952096,217.3
치지직,마하라지,34.4,28,28,44,7.7,18,9.402597402597403,72.4
SOOP,아라리_-,35.4,29,15,59,3.4,17,14.058823529411764,47.8
치지직,새롬이 Saeromi,38.6,37,51,27,28.1,14,5.708185053380783,160.4
치지직,쇼 시,38.8,44,43,32,22.3,12,6.668161434977579,148.7
치지직,웍허,38.8,44,53,22,35.5,12,5.676056338028169,201.5
치지직,최하루s,39.4,23,8,79,1.3,20,16.846153846153847,21.9
치지직,헌재HeonJae,40.4,40,60,21,42.3,13,4.839243498817967,204.7
치지직,oyagato,42.4,44,36,48,8.1,12,8.098765432098766,65.6
치지직,한지카,44.4,40,25,66,3.9,13,9.871794871794872,38.5
치지직,이라 2ra,46.2,35,26,72,3.2,15,9.8125,31.4
치지직,방아방하,46.6,53,50,40,15,10,5.82,87.3
치지직,연화서,48,44,34,64,4.8,12,8.8125,42.3
치지직,IMAmurderer,48.6,49,66,31,32.9,11,4.62917933130699,152.3
치지직,근토,49,49,42,56,8.1,11,6.7407407407407405,54.6
치지직,련히,50.8,32,38,73,3.8,16,7.7894736842105265,29.6
치지직,키이로옐,51,49,73,30,35.5,11,4.295774647887324,152.5
치지직,밤새버린요괴,51.6,62,74,24,47,9,4.238297872340426,199.2
치지직,늑찡,54.6,53,49,61,7.9,10,5.860759493670886,46.3
치지직,렉 시,55,53,54,57,9.5,10,5.5473684210526315,52.7
치지직,겜토 GamTo,55.8,37,70,51,13.4,14,4.485074626865671,60.1
SOOP,gaia1,56.4,62,67,43,16.5,9,4.6,75.9
치지직,니마,56.8,40,83,39,27.6,13,3.4094202898550723,94.1
치지직,링루아,57.2,64,58,53,11.3,8,5.035398230088496,56.9
치지직,빠라빵코,57.4,53,88,29,49.2,10,3.152439024390244,155.1
치지직,푸른선장,59.4,53,48,74,4.9,10,5.877551020408164,28.8
치지직,춘꾸,60.6,53,63,62,9.7,10,4.731958762886598,45.9
치지직,강다시,61.6,40,93,41,28.9,13,2.916955017301038,84.3
치지직,백만봉,62.4,64,87,37,35.5,8,3.1943661971830988,113.4
치지직,레비아라 LeviarA,64,64,45,83,2.5,8,6.32,15.8
SOOP,도그홀,65.8,85,86,36,35.2,6,3.3068181818181817,116.4
치지직,루씨엠99,66,64,47,86,2.3,8,6.217391304347826,14.3
치지직,레 구리,66.4,44,41,103,1.3,12,7.076923076923077,9.2
치지직,김soya,66.4,64,65,69,7.6,8,4.631578947368421,35.2
치지직,겜보1,67.8,53,35,108,1,10,8.3,8.3
치지직,아라리 Arari,68,64,57,81,3.6,8,5.222222222222222,18.8
치지직,심해새우Abyssshrimp0326,68.4,64,71,68,8.2,8,4.414634146341464,36.2
치지직,피빛새싹,70,64,89,54,18.4,8,3.032608695652174,55.8
치지직,세웅99,70.2,53,69,80,4.5,10,4.488888888888889,20.2
치지직,어캐,71.2,64,64,82,3.7,8,4.675675675675675,17.3
치지직,MULTISSUE,71.4,75,91,50,21.2,7,2.981132075471698,63.2
SOOP,겜퐁,71.4,95,85,46,21.4,5,3.3130841121495327,70.9
치지직,atom2bit,72.6,53,33,122,0.6,10,9,5.4
SOOP,박노아_,74.6,85,56,88,2.6,6,5.269230769230769,13.7
치지직,아스드,75,49,68,95,2.4,11,4.5,10.8
치지직,임환,76,64,80,78,6.1,8,3.7868852459016393,23.1
치지직,데굴알밤,77,75,96,59,16.9,7,2.828402366863905,47.8
치지직,l전설l,77.6,64,95,67,13.3,8,2.8345864661654137,37.7
SOOP,내가박바기,79,75,59,101,2,7,4.9,9.8
치지직,유아독,80.6,75,106,58,21.8,7,2.31651376146789,50.5
치지직,크 래 커,81,75,55,110,1.5,7,5.333333333333333,8
치지직,게임조무사GameJomusa,81.4,75,114,52,31.3,7,1.8881789137380192,59.1
치지직,류씨유,82.2,85,108,55,25.5,6,2.168627450980392,55.3
치지직,샤라킹 Shine Like a King,83,95,97,63,16.6,5,2.7349397590361444,45.4
SOOP,ThePawn02,83.4,85,62,104,1.9,6,4.7894736842105265,9.1
SOOP,휘야.,84,106,82,75,7,4,3.6285714285714286,25.4
치지직,혜성BㅜB,84.2,75,52,121,1,7,5.7,5.7
치지직,게임하는 웹소설작가,84.2,95,78,85,3.6,5,4.055555555555555,14.6
치지직,하파이브,84.2,85,77,91,2.9,6,4.103448275862069,11.9
치지직,Gigi Roh 지지 로,85.4,85,72,99,2.3,6,4.3478260869565215,10
치지직,별망울,85.4,75,76,100,2.4,7,4.125,9.9
치지직,게임하는노래쟁이,87,85,61,114,1.5,6,4.8,7.2
치지직,마아초,89.8,85,92,90,4.2,6,2.9523809523809526,12.4
치지직,다츠마,90.2,85,118,65,24.4,6,1.6967213114754098,41.4
치지직,김머만,90.2,75,117,71,18.3,7,1.7486338797814207,32
치지직,띵동 Ddingdong,90.6,95,109,70,16,5,2.0875,33.4
치지직,FIXXER,93,85,79,111,2,6,3.8,7.6
치지직,별밤율,95,95,94,96,3.7,5,2.8378378378378377,10.5
치지직,애츠,95.4,95,98,93,4.4,5,2.6136363636363638,11.5
치지직,서젼,97.8,95,120,77,15,5,1.62,24.3
치지직,Lrys,98.6,75,75,134,0.6,7,4.166666666666667,2.5
치지직,힛벨HitBell,98.8,106,102,92,4.7,4,2.4680851063829787,11.6
치지직,피지v,99.4,95,104,97,4.3,5,2.395348837209302,10.3
SOOP,킴소울.,100,106,84,113,2.2,4,3.3181818181818183,7.3
치지직,설은호,103.8,95,115,97,5.5,5,1.8727272727272728,10.3
치지직,최영화,104,106,121,86,9.1,4,1.5714285714285714,14.3
SOOP,아일린8초,104.4,120,99,102,3.7,3,2.5675675675675675,9.5
치지직,F마린,104.8,120,113,89,6.5,3,1.9692307692307693,12.8
치지직,겜퐁,105.6,106,135,76,21.5,4,1.1441860465116278,24.6
치지직,시로시로유,105.8,95,100,117,2.7,5,2.5185185185185186,6.8
치지직,용쓰박92,106,106,81,131,0.8,4,3.75,3
SOOP,걍놀고싶어요,106,120,111,94,5.4,3,2.0185185185185186,10.9
치지직,메리스,109.6,106,116,105,4.7,4,1.851063829787234,8.7
치지직,평쭈,110.2,95,110,118,3.2,5,2.0625,6.6
치지직,패코,110.4,106,107,116,3.1,4,2.225806451612903,6.9
SOOP,강드-,110.4,120,90,126,1.5,3,3,4.5
치지직,상자 sang ja,112.8,106,101,128,1.6,4,2.5,4
치지직,헬로밍구,112.8,106,122,107,5.7,4,1.5087719298245614,8.6
치지직,겜도깨비,113.6,106,147,84,16.8,4,0.9107142857142857,15.3
치지직,쫙 민,115.2,120,103,125,1.9,3,2.4210526315789473,4.6
치지직,팡 현,116,106,128,109,6.1,4,1.3442622950819672,8.2
치지직,기린보2,116.8,120,127,105,6.2,3,1.403225806451613,8.7
SOOP,몽키매직이,118.8,106,105,139,0.8,4,2.375,1.9
치지직,아일린8초,119.2,120,119,119,3.8,3,1.6578947368421053,6.3
치지직,미대곰,123.2,120,134,114,5.9,3,1.2203389830508475,7.2
치지직,아르카딘,123.6,120,125,124,3.3,3,1.4848484848484849,4.9
치지직,조도,123.6,120,129,120,4.5,3,1.3333333333333333,6
치지직,금눈새,124,120,123,127,2.8,3,1.5,4.2
치지직,암무거나,128.8,120,150,112,18.2,3,0.4065934065934066,7.4
SOOP,원숭이나무에,130,132,112,147,0.6,2,2,1.2
치지직,도리미도리,131.2,132,133,129,2.7,2,1.2222222222222223,3.3
치지직,호 현,132,132,131,133,2,2,1.3,2.6
치지직,타락 천사,133.6,132,136,132,2.5,2,1.12,2.8
치지직,플루소,134.8,132,126,145,0.9,2,1.4444444444444444,1.3
치지직,템포XD,135.6,132,138,135,1.9,2,1.0526315789473684,2
치지직,댕이뾰이,135.6,132,132,141,1.4,2,1.2857142857142858,1.8
치지직,시바리스,136,132,145,129,3.4,2,0.9705882352941176,3.3
치지직,PyoZone,138,132,156,123,15.9,2,0.32075471698113206,5.1
치지직,타보1,138.4,132,123,157,0.2,2,1.5,0.3
치지직,Earth hippo 하마,139.6,132,129,154,0.3,2,1.3333333333333333,0.4
치지직,플라멩코,140.8,106,152,147,3.2,4,0.375,1.2
치지직,린팡,140.8,132,137,149,1,2,1.1,1.1
치지직,트랑스,142.4,132,148,142,3.1,2,0.5483870967741935,1.7
치지직,휘 야,143.2,132,157,135,7,2,0.2857142857142857,2
치지직,몰라나는,143.4,149,139,145,1.3,1,1,1.3
치지직,RTKBUcky,143.6,132,158,135,7.5,2,0.26666666666666666,2
치지직,깜탄,143.8,149,146,139,2,1,0.95,1.9
치지직,아재스TV,144.2,149,151,135,5.2,1,0.38461538461538464,2
치지직,베랭,145.6,132,155,143,4.4,2,0.3409090909090909,1.5
치지직,영주v,145.6,132,149,149,2.4,2,0.4583333333333333,1.1
SOOP,래비트_,147,149,139,154,0.4,1,1,0.4
치지직,데드히트,148.6,149,154,143,4.3,1,0.3488372093023256,1.5
치지직,배필,149.8,149,139,161,0.1,1,1,0.1
치지직,갓겜사랑단,149.8,149,139,161,0.1,1,1,0.1
치지직,교금,149.8,149,139,161,0.1,1,1,0.1
치지직,호야 배규티비,149.8,149,139,161,0.1,1,1,0.1
치지직,해초씨앗,152.2,149,153,153,1.4,1,0.35714285714285715,0.5
치지직,오리 0rI,154.2,149,160,151,6.5,1,0.15384615384615385,1
치지직,PI파이,155.8,149,163,152,7.4,1,0.10810810810810811,0.8
치지직,세상세,156.2,149,162,154,3.2,1,0.125,0.4
치지직,곰보단ㄴ,157,149,161,157,2,1,0.15,0.3
치지직,백이청,157.4,149,159,160,0.9,1,0.2222222222222222,0.2
치지직,꿈은없고걍놀고싶어요,158.2,149,164,157,5,1,0.06,0.3
치지직,lililili1,165,165,165,165,0.1,0,0,0
