플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,희 야,51,41,27,80,1.6,11,8.25,13.2
SOOP,이산군,52.2,61,61,39,17.5,6,3.0914285714285716,54.1
치지직,아르카딘,53.8,51,83,26,39.2,8,2.270408163265306,89
치지직,련히,55,41,36,81,1.8,11,6.944444444444445,12.5
SOOP,게임하는오늘,56,56,46,66,4.3,7,5.046511627906977,21.7
치지직,하리원,58,36,15,112,0.2,12,11.5,2.3
치지직,니마,58.4,56,68,50,11.3,7,2.672566371681416,30.2
치지직,잉맨1,59,41,17,110,0.3,11,9.666666666666666,2.9
치지직,키마곤,59.6,56,76,45,14.7,7,2.4625850340136055,36.2
치지직,백만봉,60.2,61,77,43,17.4,6,2.3793103448275863,41.4
치지직,연낭찬,60.8,56,91,33,31.6,7,1.9968354430379747,63.1
치지직,커엽소,60.8,56,55,69,5.3,7,3.5660377358490565,18.9
치지직,독크햄,61.4,61,50,73,4,6,3.8,15.2
SOOP,효랭총각,61.8,85,51,61,6.4,4,3.796875,24.3
치지직,안녕레인저,63,61,65,62,8.2,6,2.902439024390244,23.8
치지직,치킨마요맛집,63,51,67,65,8.1,8,2.7901234567901234,22.6
치지직,레 구 리,63.8,51,48,86,2,8,4.7,9.4
치지직,묘수쿤,64.2,61,98,32,40.4,6,1.6856435643564356,68.1
SOOP,택견_,64.6,85,73,46,14.1,4,2.5460992907801416,35.9
치지직,김율1,67.4,73,57,75,4.6,5,3.239130434782609,14.9
치지직,타코쿤,69,61,74,68,8,6,2.5375,20.3
치지직,콜슝이,70.2,61,108,37,48.2,6,1.2178423236514522,58.7
치지직,한하코,72.6,61,63,88,3,6,2.933333333333333,8.8
치지직,마아초,74.2,73,86,63,10.8,5,2.1018518518518516,22.7
치지직,댕이뾰이,75,61,104,53,20,6,1.395,27.9
치지직,별밤율,75.4,73,81,71,6.7,5,2.298507462686567,15.4
SOOP,EBS_GAME,75.8,103,87,51,14.1,3,2.0921985815602837,29.5
치지직,l전설l,76.6,85,94,55,14.9,4,1.825503355704698,27.2
치지직,미대곰,76.6,73,97,58,15.6,5,1.6923076923076923,26.4
치지직,카카보,76.6,85,100,49,19,4,1.6368421052631579,31.1
치지직,Ryumiha,78.2,61,62,103,1.3,6,3,3.9
치지직,효랭총각,78.2,85,79,74,6.4,4,2.34375,15
치지직,lililili1,79,51,115,57,30,8,0.9,27
치지직,GravityEarth,79,85,95,60,14,4,1.8,25.2
치지직,타누키치P,79.4,73,69,93,2.6,5,2.6538461538461537,6.9
치지직,아스드,79.4,73,99,63,13.8,5,1.644927536231884,22.7
치지직,설모리,80.6,85,60,99,1.5,4,3.1333333333333333,4.7
치지직,트냥이,80.6,85,71,88,3.4,4,2.588235294117647,8.8
치지직,쿠자쓰,80.6,73,59,106,1.1,5,3.1818181818181817,3.5
치지직,피지v,81,73,85,81,5.7,5,2.192982456140351,12.5
치지직,서젼,82.6,73,103,67,15,5,1.42,21.3
치지직,홍구칠,82.6,73,72,98,2.3,5,2.5652173913043477,5.9
치지직,할모닝,83,85,88,77,7.2,4,2,14.4
치지직,데굴알밤,84.2,85,75,93,2.8,4,2.4642857142857144,6.9
치지직,쟈 콥,85.8,85,58,114,0.5,4,3.2,1.6
SOOP,동준이06,86.2,85,64,109,1.1,4,2.909090909090909,3.2
치지직,빛별이 Twinkler,86.6,73,80,100,1.8,5,2.3333333333333335,4.2
치지직,제이백 J BACK,88.2,85,93,85,5.3,4,1.9056603773584906,10.1
SOOP,소식°ω°,89,103,84,87,4,3,2.225,8.9
치지직,마하라지,89.4,61,82,111,1.1,6,2.272727272727273,2.5
SOOP,걍놀고싶어요,90.2,103,78,96,2.9,3,2.3448275862068964,6.8
치지직,Vario,91,85,102,83,7.6,4,1.4342105263157894,10.9
치지직,라피LaFi,93.8,85,101,91,5.3,4,1.6226415094339623,8.6
치지직,해초씨앗,95.8,85,92,105,1.9,4,1.9473684210526316,3.7
치지직,다츠마,95.8,103,96,92,4.8,3,1.7708333333333333,8.5
치지직,이산군,96.2,103,118,71,17.7,3,0.8700564971751412,15.4
치지직,승온2,99.8,103,122,76,25.8,3,0.5658914728682171,14.6
치지직,박종근,105.8,85,119,103,4.6,4,0.8478260869565217,3.9
치지직,MAXH,106.2,103,126,88,24.7,3,0.3562753036437247,8.8
치지직,oEarlGrey,107.2,112,111,101,3.9,2,1.0512820512820513,4.1
치지직,워키토키렉끼,107.2,112,111,101,3.9,2,1.0512820512820513,4.1
치지직,스누 sunu,108.2,85,120,108,4,4,0.825,3.3
치지직,아라리 Arari,108.8,112,88,128,0.1,2,2,0.2
치지직,도로래,108.8,112,88,128,0.1,2,2,0.2
치지직,베랭,109.8,103,110,113,1.5,3,1.1333333333333333,1.7
치지직,엔오님,110.2,103,117,107,3.8,3,0.8947368421052632,3.4
치지직,Taekkyon,110.8,112,124,97,14.1,2,0.45390070921985815,6.4
치지직,미 역,111.2,112,105,117,0.8,2,1.375,1.1
치지직,모 엔,112,112,107,117,0.9,2,1.2222222222222223,1.1
치지직,완 Wan,114.4,112,114,116,1.6,2,0.9375,1.5
치지직,템포XD,115.2,112,109,123,0.6,2,1.1666666666666667,0.7
치지직,양별,115.2,112,106,126,0.3,2,1.3333333333333333,0.4
치지직,앤슬,116.4,112,115,120,1,2,0.9,0.9
치지직,김인수임,120.4,112,121,124,0.7,2,0.7142857142857143,0.5
치지직,독특,121.2,112,125,122,1.8,2,0.4444444444444444,0.8
치지직,차민팔,121.6,126,127,114,5.3,1,0.3018867924528302,1.6
치지직,쥐포,121.6,126,113,128,0.2,1,1,0.2
치지직,Lussaphi,122,126,123,119,2.2,1,0.45454545454545453,1
치지직,백이청,124,112,130,124,5.2,2,0.09615384615384616,0.5
치지직,반다르 Bandar,125.6,126,131,120,9.8,1,0.09183673469387756,0.9
치지직,꿈은없고걍놀고싶어요,127.6,126,129,127,2.7,1,0.1111111111111111,0.3
치지직,내이름은깡돌,128.8,126,128,131,0.4,1,0.25,0.1
치지직,아재스TV,130.4,126,132,131,1.1,1,0.09090909090909091,0.1
치지직,타락 천사,130.8,126,133,131,1.4,1,0.07142857142857142,0.1
치지직,필러,134,134,134,134,0.6,0,0,0
치지직,찰지지,134,134,134,134,0.4,0,0,0
