플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,리 체,0.6,6,4.833333333333333,2.9
치지직,동글동글동그리,5.9,2,0.4915254237288136,2.9
SOOP,도그홀,1.2,3,2.3333333333333335,2.8
치지직,김율1,1.3,5,2,2.6
치지직,DGL7,2.4,4,1.0416666666666667,2.5
치지직,ivkanesan,6.4,3,0.359375,2.3
치지직,별밤율,4.8,3,0.4791666666666667,2.3
치지직,PI파이,6.7,2,0.34328358208955223,2.3
치지직,빨간행인,0.7,5,3.142857142857143,2.2
SOOP,[보라도리],0.3,8,7.333333333333333,2.2
치지직,촉수공격,3,2,0.7,2.1
치지직,로그마,0.4,6,5.25,2.1
치지직,에이모르,3.3,2,0.6060606060606061,2
치지직,CHZZK KMG,7.7,2,0.24675324675324675,1.9
치지직,Sangun1,1.2,3,1.5833333333333333,1.9
치지직,암무거나,6,2,0.3,1.8
치지직,무무치2,1.8,1,0.9444444444444444,1.7
치지직,Huzi,1.2,2,1.4166666666666667,1.7
치지직,겜돌이쭈니형,2.4,2,0.7083333333333334,1.7
치지직,GUNDAM,2,2,0.85,1.7
치지직,로다 R,0.6,3,2.6666666666666665,1.6
치지직,박정규리,1.5,2,1,1.5
치지직,오리 0rI,23,2,0.06086956521739131,1.4
치지직,아재스TV,2.9,1,0.4827586206896552,1.4
치지직,망쵸,0.1,13,13,1.3
치지직,끔붕어,0.4,4,3.25,1.3
치지직,하루SARRI,1.1,2,1.0909090909090908,1.2
치지직,게임하는 웹소설작가,0.4,3,3,1.2
치지직,이거거덩1,2,2,0.55,1.1
치지직,카페인타임,1.6,2,0.625,1
치지직,이상군,0.7,3,1.4285714285714286,1
치지직,요노미97,2,2,0.5,1
치지직,댕이뾰이,4.8,2,0.1875,0.9
SOOP,에이모르,0.4,2,2,0.8
치지직,노우운,0.2,4,4,0.8
치지직,비페라,0.9,1,0.8888888888888888,0.8
치지직,휘 야,3.3,1,0.24242424242424243,0.8
치지직,호베호베,0.6,2,1.1666666666666667,0.7
SOOP,21세기,0.2,3,3,0.6
치지직,타락 천사,2.2,1,0.2727272727272727,0.6
치지직,드브리,9,1,0.05555555555555555,0.5
치지직,하울o,1.2,1,0.4166666666666667,0.5
치지직,백이청,2.1,1,0.23809523809523808,0.5
치지직,노치84,6.8,1,0.058823529411764705,0.4
치지직,지옥인형술사12,0.3,2,1.3333333333333333,0.4
치지직,꿈은없고걍놀고싶어요,5,2,0.08,0.4
치지직,리린2,5.6,1,0.07142857142857142,0.4
치지직,oomu,2.1,2,0.19047619047619047,0.4
치지직,ㄴ낑깡ㄱ,1.4,1,0.21428571428571427,0.3
치지직,트랑스,0.3,1,0.6666666666666666,0.2
치지직,PyoZone,0.2,1,1,0.2
치지직,서드스타,0.5,1,0.2,0.1
치지직,카엔 진,0.5,1,0.2,0.1
치지직,적존,1,1,0.1,0.1
치지직,꾸한,0.1,1,1,0.1
치지직,이동불,0.3,1,0.3333333333333333,0.1
치지직,내년에할거야,1.5,1,0.06666666666666667,0.1
치지직,김수피,0.1,0,0,0
치지직,Taekkyon,1.9,0,0,0
치지직,윤워커,2.7,0,0,0
치지직,융C,1.9,0,0,0
