플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
SOOP,박현정,87.1,31,19.711825487944893,1716.9
치지직,헌재HeonJae,65.2,24,12.269938650306749,800
치지직,새롬이 Saeromi,55.3,27,11.312839059674502,625.6
SOOP,서경주,62.9,16,9.50556438791733,597.9
치지직,아기노랑,63.9,20,6.832550860719874,436.6
치지직,도그홀,30.8,23,13.344155844155845,411
SOOP,화여니,14.9,45,27.033557046979865,402.8
치지직,유건 패브로,51.3,17,6.306042884990253,323.5
치지직,렉 시,58.1,12,5.344234079173838,310.5
SOOP,오리넉구리,54.8,13,4.859489051094891,266.3
치지직,하보냐,22.8,36,11.662280701754385,265.9
SOOP,달리미르,32.7,14,7.574923547400612,247.7
치지직,유함이,26.6,18,9.048872180451127,240.7
치지직,서제리,52.2,8,3.7509578544061304,195.8
치지직,릴쓰,22.5,18,8.64,194.4
치지직,나지안,49.4,11,3.4412955465587043,170
치지직,솜탕Somtang,18.1,21,9.099447513812155,164.7
치지직,세라몬,18,15,8.422222222222222,151.6
치지직,햄쮸맨,50.9,11,2.62475442043222,133.6
치지직,현은빈,14.4,17,8.819444444444445,127
치지직,땡 땡 이,16.6,12,7.090361445783133,117.7
치지직,다루쥐,7.5,21,14.906666666666666,111.8
치지직,띵동 Ddingdong,15.2,14,6.151315789473684,93.5
치지직,쇼 시,15.2,13,6.0855263157894735,92.5
치지직,추계절,7.5,18,12.266666666666667,92
치지직,아르카딘,39.2,8,2.270408163265306,89
치지직,차금지,9.9,18,8.181818181818182,81
치지직,게임조무사GameJomusa,28.8,6,2.795138888888889,80.5
SOOP,강드-,20.8,5,3.673076923076923,76.4
치지직,박득천,3.2,35,23.5625,75.4
치지직,렛 삐,3.4,27,20.529411764705884,69.8
치지직,묘수쿤,40.4,6,1.6856435643564356,68.1
치지직,연낭찬,31.6,7,1.9968354430379747,63.1
치지직,미토키,5.3,16,11.849056603773585,62.8
치지직,준봉이,13.6,10,4.602941176470588,62.6
SOOP,식쑤,10.1,10,5.930693069306931,59.9
치지직,콜슝이,48.2,6,1.2178423236514522,58.7
치지직,김망고SS2,10.4,14,5.538461538461538,57.6
SOOP,이산군,17.5,6,3.0914285714285716,54.1
치지직,젠드로 Jendro,4.4,16,11.977272727272727,52.7
치지직,다우리,5.4,13,9.351851851851851,50.5
치지직,게임하는오늘,6.8,12,6.485294117647059,44.1
치지직,백만봉,17.4,6,2.3793103448275863,41.4
치지직,MULTISSUE,10.3,9,3.7184466019417477,38.3
치지직,키마곤,14.7,7,2.4625850340136055,36.2
SOOP,택견_,14.1,4,2.5460992907801416,35.9
치지직,먀우 myau,4.4,13,7.886363636363637,34.7
치지직,혜지는혜지,5.2,9,6.076923076923077,31.6
치지직,카카보,19,4,1.6368421052631579,31.1
치지직,니마,11.3,7,2.672566371681416,30.2
SOOP,EBS_GAME,14.1,3,2.0921985815602837,29.5
치지직,백범자,3.9,11,7.435897435897436,29
치지직,댕이뾰이,20,6,1.395,27.9
치지직,나객 Nagaek,3.8,14,7.315789473684211,27.8
치지직,l전설l,14.9,4,1.825503355704698,27.2
치지직,콜라o,3.3,14,8.242424242424242,27.2
치지직,lililili1,30,8,0.9,27
치지직,미대곰,15.6,5,1.6923076923076923,26.4
치지직,딸 바 초,3.2,12,8.0625,25.8
치지직,GravityEarth,14,4,1.8,25.2
SOOP,효랭총각,6.4,4,3.796875,24.3
치지직,안녕레인저,8.2,6,2.902439024390244,23.8
치지직,아스드,13.8,5,1.644927536231884,22.7
치지직,마아초,10.8,5,2.1018518518518516,22.7
치지직,치킨마요맛집,8.1,8,2.7901234567901234,22.6
SOOP,게임하는오늘,4.3,7,5.046511627906977,21.7
치지직,서젼,15,5,1.42,21.3
치지직,타코쿤,8,6,2.5375,20.3
치지직,커엽소,5.3,7,3.5660377358490565,18.9
치지직,세모개미,1.7,18,9.529411764705882,16.2
치지직,별밤율,6.7,5,2.298507462686567,15.4
치지직,이산군,17.7,3,0.8700564971751412,15.4
치지직,독크햄,4,6,3.8,15.2
치지직,효랭총각,6.4,4,2.34375,15
치지직,김율1,4.6,5,3.239130434782609,14.9
치지직,승온2,25.8,3,0.5658914728682171,14.6
치지직,할모닝,7.2,4,2,14.4
치지직,쿠시쿠리,0.8,19,17.375,13.9
치지직,Doman도만,1.6,14,8.3125,13.3
치지직,희 야,1.6,11,8.25,13.2
치지직,피지v,5.7,5,2.192982456140351,12.5
치지직,련히,1.8,11,6.944444444444445,12.5
치지직,Vario,7.6,4,1.4342105263157894,10.9
치지직,현시기123,0.7,19,15.142857142857142,10.6
치지직,제이백 J BACK,5.3,4,1.9056603773584906,10.1
치지직,레 구 리,2,8,4.7,9.4
SOOP,소식°ω°,4,3,2.225,8.9
치지직,MAXH,24.7,3,0.3562753036437247,8.8
치지직,한하코,3,6,2.933333333333333,8.8
치지직,트냥이,3.4,4,2.588235294117647,8.8
치지직,라피LaFi,5.3,4,1.6226415094339623,8.6
치지직,다츠마,4.8,3,1.7708333333333333,8.5
치지직,타누키치P,2.6,5,2.6538461538461537,6.9
치지직,데굴알밤,2.8,4,2.4642857142857144,6.9
SOOP,찰지지,0.4,18,17.25,6.9
SOOP,걍놀고싶어요,2.9,3,2.3448275862068964,6.8
치지직,Taekkyon,14.1,2,0.45390070921985815,6.4
치지직,홍구칠,2.3,5,2.5652173913043477,5.9
치지직,설모리,1.5,4,3.1333333333333333,4.7
치지직,빛별이 Twinkler,1.8,5,2.3333333333333335,4.2
치지직,워키토키렉끼,3.9,2,1.0512820512820513,4.1
치지직,oEarlGrey,3.9,2,1.0512820512820513,4.1
치지직,Ryumiha,1.3,6,3,3.9
치지직,박종근,4.6,4,0.8478260869565217,3.9
치지직,해초씨앗,1.9,4,1.9473684210526316,3.7
치지직,쿠자쓰,1.1,5,3.1818181818181817,3.5
치지직,엔오님,3.8,3,0.8947368421052632,3.4
치지직,스누 sunu,4,4,0.825,3.3
SOOP,동준이06,1.1,4,2.909090909090909,3.2
치지직,잉맨1,0.3,11,9.666666666666666,2.9
치지직,마하라지,1.1,6,2.272727272727273,2.5
치지직,하리원,0.2,12,11.5,2.3
치지직,베랭,1.5,3,1.1333333333333333,1.7
치지직,차민팔,5.3,1,0.3018867924528302,1.6
치지직,쟈 콥,0.5,4,3.2,1.6
치지직,완 Wan,1.6,2,0.9375,1.5
치지직,모 엔,0.9,2,1.2222222222222223,1.1
치지직,미 역,0.8,2,1.375,1.1
치지직,Lussaphi,2.2,1,0.45454545454545453,1
치지직,앤슬,1,2,0.9,0.9
치지직,반다르 Bandar,9.8,1,0.09183673469387756,0.9
치지직,독특,1.8,2,0.4444444444444444,0.8
치지직,템포XD,0.6,2,1.1666666666666667,0.7
치지직,백이청,5.2,2,0.09615384615384616,0.5
치지직,김인수임,0.7,2,0.7142857142857143,0.5
치지직,양별,0.3,2,1.3333333333333333,0.4
치지직,꿈은없고걍놀고싶어요,2.7,1,0.1111111111111111,0.3
치지직,도로래,0.1,2,2,0.2
치지직,아라리 Arari,0.1,2,2,0.2
치지직,쥐포,0.2,1,1,0.2
치지직,타락 천사,1.4,1,0.07142857142857142,0.1
치지직,내이름은깡돌,0.4,1,0.25,0.1
치지직,아재스TV,1.1,1,0.09090909090909091,0.1
치지직,찰지지,0.4,0,0,0
치지직,필러,0.6,0,0,0
