플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
SOOP,박현정,100.9,29,19.05153617443013,1922.3
치지직,박득천,30.8,49,26.766233766233768,824.4
SOOP,서경주,89.1,17,9.001122334455667,802
치지직,헌재HeonJae,55.3,26,11.291139240506329,624.4
치지직,렉 시,90.3,21,6.08859357696567,549.8
치지직,차금지,37.7,23,10.612732095490717,400.1
치지직,도그홀,31.9,24,12.075235109717868,385.2
SOOP,화여니,14.4,36,25.86111111111111,372.4
치지직,유건 패브로,42.4,23,8.450471698113208,358.3
치지직,아기노랑,54.8,15,5.4653284671532845,299.5
치지직,새롬이 Saeromi,29.7,16,9.673400673400673,287.3
치지직,나지안,65.8,10,4.089665653495441,269.1
치지직,혜지는혜지,37.5,14,6.538666666666667,245.2
치지직,릴쓰,25.9,26,8.40926640926641,217.8
치지직,유함이,21.4,18,9.018691588785046,193
치지직,서제리,56.5,8,3.320353982300885,187.6
치지직,루 니,15.3,17,8.65359477124183,132.4
SOOP,도그홀,22.4,8,4.709821428571429,105.5
치지직,쿠시쿠리,5.2,24,20,104
치지직,백범자,12.7,14,7.425196850393701,94.3
SOOP,이산군,33,6,2.8545454545454545,94.2
치지직,연낭찬,28.1,12,3.2313167259786475,90.8
SOOP,EBS_GAME,42.7,4,2.0843091334894615,89
SOOP,겜퐁,28.2,5,3.1347517730496453,88.4
치지직,니마,24,10,3.3125,79.5
치지직,김망고SS2,22.7,10,3.449339207048458,78.3
치지직,MULTISSUE,20.5,9,3.7560975609756095,77
치지직,미토키,5.9,23,12.457627118644067,73.5
치지직,렛 삐,3.2,32,21.6875,69.4
SOOP,Rity~,6.9,14,9.289855072463768,64.1
치지직,세모개미,4.3,26,14.395348837209303,61.9
치지직,키마곤,33.6,5,1.7202380952380953,57.8
치지직,융 쁘,3,29,18.933333333333334,56.8
치지직,세라몬,10,10,5.64,56.4
치지직,햄쮸맨,45.1,8,1.1352549889135255,51.2
치지직,게임조무사GameJomusa,23.7,5,2.130801687763713,50.5
치지직,쇼 시,5.1,14,9.196078431372548,46.9
치지직,뱀용,7.2,11,6.361111111111111,45.8
치지직,마아초,14.9,7,2.946308724832215,43.9
치지직,지응자응,12.2,7,3.5737704918032787,43.6
치지직,제이백 J BACK,11.5,8,3.617391304347826,41.6
치지직,펜리르405,5.8,10,6.896551724137931,40
치지직,묘수쿤,29.6,6,1.3445945945945945,39.8
치지직,백만봉,24.9,6,1.570281124497992,39.1
치지직,추계절,3.6,13,10.63888888888889,38.3
치지직,나 견,8.6,8,4.395348837209302,37.8
치지직,현은빈,5.1,13,7.294117647058823,37.2
치지직,다우리,3.3,15,10.787878787878787,35.6
치지직,아르카딘,15.8,5,2.069620253164557,32.7
치지직,이산군,33.3,5,0.933933933933934,31.1
치지직,앤슬,15.1,5,2.0397350993377485,30.8
치지직,어캐,6.2,8,4.790322580645161,29.7
치지직,l전설l,15.4,5,1.8636363636363635,28.7
