플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,커엽소,54.6,59,63,44,12.5,7,3.328,41.6
치지직,하미유,55.2,44,54,62,4.6,9,4.543478260869565,20.9
치지직,련히,55.4,49,43,71,3.2,8,5.5,17.6
치지직,순록쨩,55.6,44,35,82,1.9,9,6.526315789473684,12.4
치지직,나는 조아요,55.8,49,51,64,4,8,4.825,19.3
치지직,남청하,56.6,59,72,40,17.3,7,2.739884393063584,47.4
SOOP,이산군,57.2,74,69,37,19,5,2.8526315789473684,54.2
치지직,다레껍데기,59,59,48,70,3.5,7,5.057142857142857,17.7
치지직,Lrys,59.8,39,41,89,1.4,10,5.785714285714286,8.1
치지직,창틀에피는꽃,61.8,49,33,97,0.9,8,6.666666666666667,6
치지직,Vario,62.6,49,59,73,4.2,8,4.0476190476190474,17
SOOP,겜퐁,62.8,74,55,65,4.3,5,4.395348837209302,18.9
치지직,릴리나봉,65.8,59,47,88,1.7,7,5.117647058823529,8.7
치지직,데굴알밤,66,66,80,52,12.9,6,2.4031007751937983,31
치지직,마아초,66.4,66,74,59,9.7,6,2.6907216494845363,26.1
치지직,샤라킹 Shine Like a King,66.8,66,62,72,5,6,3.48,17.4
SOOP,택견_,67.4,91,65,58,8.2,4,3.2560975609756095,26.7
치지직,순노,68.8,66,85,54,13.3,6,2.1353383458646618,28.4
치지직,계란빵한개만원,69.8,49,42,108,0.6,8,5.666666666666667,3.4
치지직,콜슝이,71,59,118,30,67.8,7,1.252212389380531,84.9
치지직,l전설l,71.2,74,94,47,19.1,5,1.869109947643979,35.7
SOOP,디오★,72.2,59,58,93,1.7,7,4.235294117647059,7.2
치지직,루넬LucyNell,72.4,66,46,102,0.9,6,5.333333333333333,4.8
SOOP,EBS_GAME,72.8,106,87,42,21.8,3,2.036697247706422,44.4
치지직,서젼,73.8,59,106,49,22.7,7,1.5462555066079295,35.1
치지직,평쭈,74.8,74,84,66,8.7,5,2.1379310344827585,18.6
치지직,북부중공,74.8,66,93,61,11.4,6,1.9473684210526316,22.2
치지직,에이쨘,76.4,66,50,108,0.7,6,4.857142857142857,3.4
치지직,디오 Dio,77.2,74,61,95,1.8,5,3.7222222222222223,6.7
SOOP,식쑤,77.2,74,60,96,1.7,5,3.764705882352941,6.4
치지직,독특,77.6,74,125,32,72.9,5,1.0219478737997256,74.5
치지직,김머만,78.2,91,83,67,8,4,2.3,18.4
치지직,카카보,79,91,97,55,15.7,4,1.7961783439490446,28.2
치지직,니마,80,74,73,90,2.8,5,2.7142857142857144,7.6
치지직,할모닝,81.2,66,107,63,13.4,6,1.507462686567164,20.2
치지직,제이백 J BACK,81.2,74,91,75,8.4,5,1.9642857142857142,16.5
치지직,안녕레인저,83.8,91,104,60,14,4,1.6214285714285714,22.7
치지직,흑월성,84.8,74,76,99,2,5,2.5,5
치지직,벤디모 Bandimo,85.8,91,92,77,8.1,4,1.9506172839506173,15.8
치지직,아스드,86.4,74,111,68,12.9,5,1.3953488372093024,18
치지직,타누키치P,87.6,74,71,111,1.2,5,2.75,3.3
치지직,lililili1,88,74,130,53,44.2,5,0.6923076923076923,30.6
치지직,타코쿤,89.2,74,101,85,5.4,5,1.7407407407407407,9.4
치지직,키마곤,89.4,91,103,75,9.6,4,1.71875,16.5
치지직,라피LaFi,89.8,91,96,83,6,4,1.8,10.8
치지직,스누 sunu,90,74,102,86,5.4,5,1.7222222222222223,9.3
치지직,부기잉,90.6,91,64,117,0.7,4,3.2857142857142856,2.3
치지직,임환,91.4,91,76,107,1.4,4,2.5,3.5
치지직,묘수쿤,91.8,91,127,57,31,4,0.8903225806451613,27.6
SOOP,걍놀고싶어요,92.4,106,86,92,3.6,3,2.0555555555555554,7.4
치지직,제브 그레이,93,91,66,121,0.6,4,3.1666666666666665,1.9
치지직,얄미운 오빠 5582,95.4,91,70,123,0.5,4,2.8,1.4
치지직,크볼,96,106,88,99,2.5,3,2,5
치지직,시로시로유,96.4,74,99,105,2.3,5,1.7826086956521738,4.1
치지직,댕이뾰이,97.6,106,110,81,9.6,3,1.3958333333333333,13.4
치지직,이산군,99,91,128,74,19.1,4,0.8743455497382199,16.7
치지직,별밤율,100.4,106,115,83,8.2,3,1.3170731707317074,10.8
치지직,겜퐁,100.6,91,98,108,1.9,4,1.7894736842105263,3.4
치지직,지응자응,101.6,106,81,120,0.9,3,2.3333333333333335,2.1
SOOP,후니Huniee,102.2,91,76,134,0.2,4,2.5,0.5
치지직,포트나이트 티렉스TREX,103.2,74,105,116,1.6,5,1.5625,2.5
치지직,미대곰,104,106,116,91,5.8,3,1.293103448275862,7.5
치지직,Esters,105.2,106,88,122,0.9,3,2,1.8
치지직,락우,105.6,106,109,102,3.4,3,1.411764705882353,4.8
치지직,설모리,107.2,106,114,101,3.6,3,1.3611111111111112,4.9
치지직,black silence,107.6,106,112,104,3.2,3,1.375,4.4
치지직,에베부 봇,108,106,100,117,1.3,3,1.7692307692307692,2.3
치지직,라그나르,110,122,95,119,1.2,2,1.8333333333333333,2.2
치지직,승온2,110.4,106,112,111,2.4,3,1.375,3.3
치지직,피지v,111.2,122,123,94,6.2,2,1.1129032258064515,6.9
SOOP,맹꼬2,114,122,88,136,0.2,2,2,0.4
치지직,앤슬,114.8,106,108,126,0.8,3,1.5,1.2
치지직,치킨마요맛집,116,106,124,113,2.9,3,1.103448275862069,3.2
치지직,현유채,120,122,126,113,3.4,2,0.9411764705882353,3.2
치지직,템포XD,120.4,122,117,123,1.1,2,1.2727272727272727,1.4
치지직,Taekkyon,120.4,122,134,106,8.3,2,0.4578313253012048,3.8
치지직,펜클,121.6,106,121,130,0.8,3,1.125,0.9
치지직,MAXH,122,122,129,115,3.3,2,0.8181818181818182,2.7
치지직,모 엔,122.8,122,120,126,1,2,1.2,1.2
치지직,빨간행인,124.8,122,121,130,0.8,2,1.125,0.9
치지직,갓 김치,125.6,122,119,134,0.4,2,1.25,0.5
치지직,박종근,126.8,122,133,123,2.8,2,0.5,1.4
치지직,다츠마,128.4,122,132,128,1.7,2,0.5882352941176471,1
치지직,워키토키렉끼,130,122,131,133,0.9,2,0.6666666666666666,0.6
치지직,미츠마니,130.8,122,138,128,6.2,2,0.16129032258064516,1
치지직,꿈은없고걍놀고싶어요,134.4,136,136,132,3.5,1,0.2,0.7
치지직,백이청,136,136,135,137,1.2,1,0.25,0.3
치지직,ssawul,137.6,136,136,140,0.5,1,0.2,0.1
치지직,아재스TV,138,136,139,138,2.1,1,0.09523809523809523,0.2
치지직,Lussaphi,138.4,136,140,138,3,1,0.06666666666666667,0.2
치지직,베랭,139.6,136,141,140,4.1,1,0.024390243902439025,0.1
치지직,타락 천사,142,142,142,142,3.2,0,0,0
치지직,GravityEarth,142,142,142,142,0.1,0,0,0
치지직,미니건 슬레이어,142,142,142,142,0.1,0,0,0
치지직,은백도,142,142,142,142,0.7,0,0,0
