플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,정수딩,1324.4,1166,1181,1547,2.4,8,4.875,11.7
SOOP,천사타오,1325.4,1667,1313,1167,4.9,5,4.285714285714286,21
치지직,울재,1325.8,1473,1366,1212,4.8,6,4.125,19.8
치지직,샤라킹 Shine Like a King,1325.8,1473,1854,724,20.4,6,2.5098039215686274,51.2
치지직,작은달,1327.4,1055,1689,1102,7.9,9,3.0126582278481013,23.8
SOOP,재영º,1327.8,1473,1220,1363,3.3,6,4.666666666666667,15.4
치지직,린디Rindi,1331.6,1292,1308,1375,3.5,7,4.314285714285714,15.1
SOOP,김꼬비_,1332.6,1667,1315,1183,4.8,5,4.270833333333333,20.5
치지직,태 풍,1335.2,1166,876,1879,1,8,6.7,6.7
치지직,라멜Ramel,1339,1055,1133,1687,1.8,9,5.111111111111111,9.2
치지직,솜하치,1339.2,1292,1265,1437,3.1,7,4.483870967741935,13.9
치지직,마밈뭄,1340.4,1292,1592,1113,7,7,3.342857142857143,23.4
치지직,으셩,1340.4,1166,1233,1535,2.6,8,4.615384615384615,12
치지직,진홍아씨,1342,1292,1106,1603,2,7,5.3,10.6
SOOP,게임백상아리,1344.6,1667,1574,954,9,5,3.4,30.6
치지직,꿈꾸는 자동차 1246085,1346,1166,929,1853,1.1,8,6.363636363636363,7
치지직,사쿠야 하나미,1348.6,1055,1000,1844,1.2,9,5.916666666666667,7.1
치지직,띠끼뿡,1350.2,1473,1881,758,19.1,6,2.4659685863874348,47.1
치지직,OwTUKI,1350.6,843,1277,1678,2.1,11,4.428571428571429,9.3
치지직,링고짱,1351.4,1055,1257,1594,2.4,9,4.5,10.8
치지직,거야,1353.2,1292,1327,1410,3.4,7,4.235294117647059,14.4
SOOP,META4,1353.8,1667,1215,1336,3.4,5,4.705882352941177,16
SOOP,백춘식.,1355.2,1292,1305,1437,3.2,7,4.34375,13.9
치지직,망혼e,1355.2,1292,1274,1468,3,7,4.433333333333334,13.3
치지직,지개0611,1355.6,1292,1187,1556,2.4,7,4.833333333333333,11.6
치지직,마우,1355.8,1473,1435,1218,5.1,6,3.843137254901961,19.6
치지직,지 짱,1356,1166,944,1863,1.1,8,6.2727272727272725,6.9
치지직,둥지둥v,1356.2,1473,1619,1035,8.1,6,3.246913580246914,26.3
치지직,화란이,1357.2,1292,1441,1306,4.5,7,3.8222222222222224,17.2
치지직,콩실이s,1360.2,1473,1545,1119,6.6,6,3.5,23.1
치지직,델라DELLA,1360.8,1166,1064,1755,1.5,8,5.533333333333333,8.3
치지직,문금통,1361.6,940,644,2290,0.3,10,9,2.7
치지직,방가방가햄토리7602,1361.6,1166,1654,1167,6.7,8,3.1343283582089554,21
치지직,구새우,1361.6,1166,1176,1645,2,8,4.9,9.8
치지직,용 훈,1362.2,1473,1919,750,20.4,6,2.3823529411764706,48.6
치지직,치지직 늘이,1362.8,1166,1600,1224,5.9,8,3.305084745762712,19.5
치지직,띠로리천사,1363.2,1292,1504,1258,5.1,7,3.627450980392157,18.5
치지직,이카리 땃지,1363.6,940,1796,1143,8.3,10,2.674698795180723,22.2
치지직,청려한,1365.8,1473,1598,1080,7.4,6,3.310810810810811,24.5
치지직,김개구리1,1366.2,1055,1081,1807,1.4,9,5.428571428571429,7.6
치지직,윤 시 원,1366.4,1292,983,1787,1.3,7,6,7.8
치지직,난사람입니다,1366.8,1292,1789,982,10.8,7,2.685185185185185,29
치지직,Gyomin,1367.4,1055,1114,1777,1.5,9,5.266666666666667,7.9
치지직,Max C,1367.6,1292,1086,1687,1.7,7,5.411764705882353,9.2
치지직,구구가가구구,1367.8,1055,1602,1290,5.3,9,3.30188679245283,17.5
SOOP,별종,1367.8,1667,1172,1414,2.9,5,4.931034482758621,14.3
치지직,윙제로커스텀,1368,1166,1352,1485,3.1,8,4.161290322580645,12.9
치지직,선밀크,1368,1292,1129,1645,1.9,7,5.157894736842105,9.8
SOOP,jungmin13,1368.6,1667,1197,1391,3.1,5,4.774193548387097,14.8
치지직,설류은,1369.6,1292,1111,1667,1.8,7,5.277777777777778,9.5
치지직,식신달,1370,1292,1849,930,13,7,2.523076923076923,32.8
치지직,수앱,1370,1292,1481,1298,4.7,7,3.702127659574468,17.4
SOOP,탄비,1371.2,1292,929,1853,1.1,7,6.363636363636363,7
치지직,나 봉,1371.6,1292,965,1818,1.2,7,6.166666666666667,7.4
SOOP,bentley_kkk,1372.2,1667,1369,1228,4.7,5,4.1063829787234045,19.3
치지직,치요 CHiYoo,1374,1166,1347,1505,3,8,4.166666666666667,12.5
치지직,꾸뤠잇,1374.6,1473,1482,1218,5.3,6,3.69811320754717,19.6
치지직,김텍구,1375,1667,1468,1136,6,5,3.7333333333333334,22.4
치지직,Rio Skywalker,1376,1292,1780,1014,10.1,7,2.702970297029703,27.3
치지직,씬냥,1376.6,1473,1587,1118,6.9,6,3.36231884057971,23.2
치지직,하상연,1377.2,1292,998,1799,1.3,7,5.923076923076923,7.7
SOOP,케이먼Cayman,1377.4,1667,1153,1457,2.7,5,5,13.5
치지직,라무쓰,1377.8,1473,1282,1426,3.2,6,4.40625,14.1
치지직,한망울,1378.8,1166,1539,1325,4.6,8,3.5434782608695654,16.3
치지직,루다니,1381.2,1292,1107,1700,1.7,7,5.294117647058823,9
치지직,하 윤 Hayoon,1381.2,1292,1107,1700,1.7,7,5.294117647058823,9
치지직,몽뭉2,1385.6,1292,1969,849,17.7,7,2.23728813559322,39.6
SOOP,사구뭉치,1386,1292,1064,1755,1.5,7,5.533333333333333,8.3
SOOP,휨레,1387.8,1667,1460,1176,5.5,5,3.7636363636363637,20.7
치지직,디 루,1388.8,1166,1026,1863,1.2,8,5.75,6.9
치지직,투유toyou,1389,1667,1853,786,18.1,5,2.5138121546961325,45.5
치지직,꽃여우 피안화,1389.6,1166,1153,1738,1.7,8,5,8.5
SOOP,정현민.,1389.6,1292,959,1869,1.1,7,6.181818181818182,6.8
SOOP,fearless0527,1389.8,1667,1557,1084,7,5,3.4857142857142858,24.4
치지직,창빈2,1390,940,768,2237,0.4,10,7.75,3.1
치지직,리노rino,1391,1473,1202,1539,2.5,6,4.76,11.9
치지직,감브1,1391.4,1473,2194,548,48.3,6,1.6770186335403727,81
SOOP,개절,1393.6,940,599,2415,0.2,10,9.5,1.9
씨미,백랑,1393.6,940,599,2415,0.2,10,9.5,1.9
치지직,강해온,1393.6,940,599,2415,0.2,10,9.5,1.9
치지직,해분1,1393.8,1473,1345,1403,3.5,6,4.171428571428572,14.6
치지직,시루엣,1394,1166,1488,1414,3.9,8,3.6666666666666665,14.3
SOOP,catapa,1395.2,1890,1642,901,11.1,4,3.18018018018018,35.3
치지직,틈히,1395.2,1292,1428,1414,3.7,7,3.864864864864865,14.3
치지직,행복한아재,1395.4,1473,1763,989,10.4,6,2.75,28.6
SOOP,도로로Dororo,1396.2,1667,1570,1087,7.1,5,3.4225352112676055,24.3
치지직,탱수,1396.2,1473,1571,1183,6,6,3.4166666666666665,20.5
치지직,쌍수가을이,1396.6,1473,2040,715,25.8,6,2.0193798449612403,52.1
SOOP,인티지,1398.6,1667,1677,986,9.5,5,3.042105263157895,28.9
치지직,윤모명,1400,1292,1245,1609,2.3,7,4.565217391304348,10.5
치지직,리어4,1401.6,1292,1545,1313,4.8,7,3.5,16.8
치지직,모HANI,1401.8,1473,1824,944,12,6,2.6,31.2
치지직,예몽몽,1402,1292,1437,1422,3.7,7,3.8378378378378377,14.2
치지직,따승2,1402.6,1667,1653,1020,8.6,5,3.13953488372093,27
치지직,도그홀,1404,940,710,2330,0.3,10,8.333333333333334,2.5
치지직,떼로TTERO,1406,1292,1501,1368,4.2,7,3.642857142857143,15.3
치지직,늘무베어,1407.6,1166,1057,1879,1.2,8,5.583333333333333,6.7
치지직,츄아공주,1408.2,1473,1358,1426,3.4,6,4.147058823529412,14.1
치지직,플루넬,1408.4,1292,1461,1414,3.8,7,3.763157894736842,14.3
치지직,꽁돌,1408.4,1166,871,2067,0.7,8,6.714285714285714,4.7
치지직,루시05,1410,1166,1966,976,13,8,2.246153846153846,29.2
치지직,이루원,1410.4,1292,1426,1454,3.5,7,3.8857142857142857,13.6
SOOP,주인있는여우,1411.6,1890,1430,1154,5.6,4,3.857142857142857,21.6
치지직,푸아로야,1411.8,1473,1250,1543,2.6,6,4.538461538461538,11.8
치지직,류벨라0917,1412.8,1166,1003,1946,1,8,5.9,5.9
치지직,전탄발싸,1413.8,1473,1885,913,13.9,6,2.460431654676259,34.2
SOOP,김록스,1414,1292,1026,1863,1.2,7,5.75,6.9
치지직,수연1004,1415.2,1292,1691,1201,6.7,7,3,20.1
치지직,단신Dansin,1415.8,1473,1835,968,11.6,6,2.5689655172413794,29.8
치지직,밍녕,1416.4,1166,1766,1192,7.4,8,2.7432432432432434,20.3
치지직,자존버DA9,1417.6,1292,1833,1065,9.8,7,2.5714285714285716,25.2
치지직,알트밋,1418.2,1473,1933,876,16,6,2.3375,37.4
치지직,정복자v,1418.8,1166,1376,1588,2.7,8,4.074074074074074,11
치지직,수땡,1419.2,1292,1488,1414,3.9,7,3.6666666666666665,14.3
치지직,MatsuFPS,1420,1166,1717,1250,6.3,8,2.9682539682539684,18.7
치지직,츄가린,1420.4,1166,1181,1787,1.6,8,4.875,7.8
치지직,B4DGUY,1421,1473,1657,1159,6.8,6,3.1323529411764706,21.3
치지직,김딩가,1421.4,1667,1665,1055,8.3,5,3.108433734939759,25.8
치지직,총능아 아키토,1422.2,1473,1611,1208,6.1,6,3.262295081967213,19.9
SOOP,김알짱,1423,1667,1726,998,9.6,5,2.9270833333333335,28.1
SOOP,짜이건,1424.2,1667,1383,1344,3.9,5,4.051282051282051,15.8
SOOP,감전율,1424.6,1667,1279,1449,3.1,5,4.419354838709677,13.7
치지직,알오 AlphaOmega,1425.6,1292,1788,1130,8.4,7,2.6904761904761907,22.6
치지직,만이 마니,1426,1166,1785,1197,7.5,8,2.6933333333333334,20.2
치지직,백상하리,1429,1473,1582,1254,5.5,6,3.381818181818182,18.6
치지직,냥냥펀치녹차,1435,1473,1725,1126,7.8,6,2.9358974358974357,22.9
치지직,쿨가이김강현,1436.8,1292,1859,1087,9.7,7,2.5051546391752577,24.3
치지직,개꿀딱지는뚝순뚝순,1439,1473,1390,1471,3.3,6,4,13.2
씨미,머적,1440.8,1166,885,2134,0.6,8,6.666666666666667,4
치지직,코코유,1441,1055,809,2266,0.4,9,7.25,2.9
치지직,질풍노도중,1442.4,940,689,2447,0.2,10,8.5,1.7
치지직,홍말차,1442.8,1166,1300,1724,2,8,4.35,8.7
씨미,훈이,1443.4,1473,1185,1687,1.9,6,4.842105263157895,9.2
치지직,빠쿄,1443.8,1667,1762,1014,9.9,5,2.757575757575758,27.3
치지직,내꿈백,1444.6,1473,1495,1380,4.1,6,3.658536585365854,15
SOOP,.최준용.,1445.4,1473,1556,1321,4.7,6,3.4893617021276597,16.4
치지직,먕밍먕묭,1445.8,1473,1742,1136,7.9,6,2.8354430379746836,22.4
치지직,복날강아지,1448.2,1473,1231,1653,2.1,6,4.619047619047619,9.7
치지직,김임프,1449.2,1292,1085,1892,1.2,7,5.416666666666667,6.5
치지직,사율라떼,1451,1473,1114,1777,1.5,6,5.266666666666667,7.9
치지직,Pav2l,1451.2,1166,1153,1892,1.3,8,5,6.5
치지직,콜린레이,1452.6,1667,1924,874,15.8,5,2.3734177215189876,37.5
치지직,콩 시 루,1453,1473,1331,1565,2.7,6,4.222222222222222,11.4
치지직,띵렬,1453.2,1292,1143,1844,1.4,7,5.071428571428571,7.1
치지직,기우림,1453.2,1292,1334,1653,2.3,7,4.217391304347826,9.7
치지직,단 상,1457.8,1473,1545,1363,4.4,6,3.5,15.4
치지직,히루토,1459.4,1473,1412,1500,3.2,6,3.9375,12.6
치지직,크로캣,1461.2,1292,2202,805,26.8,7,1.6492537313432836,44.2
치지직,ㅇ선오,1461.8,1473,1306,1612,2.4,6,4.333333333333333,10.4
SOOP,사엘님,1462.2,1667,1354,1468,3.2,5,4.15625,13.3
치지직,나 단,1462.6,1667,1905,918,14,5,2.4214285714285713,33.9
치지직,말랑말랑모찌모찌,1463.2,1292,1512,1500,3.5,7,3.6,12.6
치지직,엔요aka,1465.4,1473,1795,1132,8.4,6,2.6785714285714284,22.5
SOOP,불녀,1465.6,1890,1743,976,10.3,4,2.8349514563106797,29.2
치지직,여행감자,1466.4,1292,1390,1630,2.5,7,4,10
치지직,남보마,1466.6,1473,1339,1591,2.6,6,4.1923076923076925,10.9
치지직,리엘티0,1467.2,1292,1686,1336,5.3,7,3.018867924528302,16
치지직,쿨펌킨,1467.8,1473,1357,1576,2.7,6,4.148148148148148,11.2
치지직,Silecat,1468,1292,1140,1884,1.3,7,5.076923076923077,6.6
치지직,른자 leunja,1469.8,1473,1787,1151,8.1,6,2.691358024691358,21.8
SOOP,페트라PETRA,1469.8,1667,1540,1301,4.9,5,3.5306122448979593,17.3
치지직,빵푼이,1470,1292,1195,1834,1.5,7,4.8,7.2
치지직,피곤한 제로,1471,1473,1666,1275,5.8,6,3.103448275862069,18
치지직,그리모,1471.4,1473,1377,1565,2.8,6,4.071428571428571,11.4
치지직,인말,1472,1292,1806,1228,7.3,7,2.643835616438356,19.3
SOOP,깡밍_♥,1472,1292,941,2093,0.7,7,6.285714285714286,4.4
SOOP,백하누,1472.8,1890,1774,963,11.1,4,2.720720720720721,30.2
치지직,대진유,1473.8,1473,1740,1208,7,6,2.842857142857143,19.9
치지직,ㅅrㄹ6ㅎrㅈ1,1475.4,1473,1846,1106,9.3,6,2.5376344086021505,23.6
치지직,애기고양이 BC,1476,1292,1497,1547,3.2,7,3.65625,11.7
치지직,이월짱,1477.8,1473,1296,1662,2.2,6,4.363636363636363,9.6
치지직,카님,1478,1166,2085,1027,13.8,8,1.9202898550724639,26.5
치지직,고소한누룽지탕,1478.4,1292,1295,1755,1.9,7,4.368421052631579,8.3
씨미,한유민,1479.6,1292,905,2148,0.6,7,6.5,3.9
치지직,치라요 Chirayo,1482,1292,1341,1718,2.1,7,4.190476190476191,8.8
치지직,마란8,1484.6,1473,2033,942,15.2,6,2.0657894736842106,31.4
치지직,윤호인,1485.4,1473,1347,1630,2.4,6,4.166666666666667,10
치지직,병덕이,1485.8,1473,1951,1027,11.6,6,2.2844827586206895,26.5
치지직,맛있는 너구리라면,1486.2,1473,1414,1565,2.9,6,3.9310344827586206,11.4
SOOP,이달범,1486.2,1667,1614,1268,5.6,5,3.25,18.2
치지직,선운모,1487.2,1292,1112,1960,1.1,7,5.2727272727272725,5.8
치지직,인간승릐,1487.4,1473,1272,1710,2,6,4.45,8.9
SOOP,dlgmldud4277,1487.6,1890,1820,954,11.7,4,2.6153846153846154,30.6
SOOP,콩돌이ow,1487.6,1292,1220,1853,1.5,7,4.666666666666667,7
치지직,o삐뿌o,1488.8,1292,1792,1284,6.6,7,2.6818181818181817,17.7
치지직,밤누리,1489.2,1292,1010,2067,0.8,7,5.875,4.7
SOOP,HYEON0130,1489.4,1473,1496,1491,3.5,6,3.657142857142857,12.8
치지직,이초 2sec,1490.8,1166,1122,2022,1,8,5.2,5.2
치지직,김산화,1491.8,1667,1809,1087,9.2,5,2.641304347826087,24.3
치지직,쥽쥽,1491.8,1473,1891,1102,9.7,6,2.4536082474226806,23.8
치지직,크리드씨,1492,1292,1599,1485,3.9,7,3.3076923076923075,12.9
치지직,연홍Ol,1493.2,1292,1475,1612,2.8,7,3.7142857142857144,10.4
치지직,그베,1493.8,1667,1307,1594,2.5,5,4.32,10.8
치지직,빨간애옹이,1494,1292,1768,1321,6,7,2.7333333333333334,16.4
치지직,한자연,1495.2,1166,865,2290,0.4,8,6.75,2.7
치지직,강세하,1495.2,1166,865,2290,0.4,8,6.75,2.7
치지직,가 백,1495.8,1473,1226,1777,1.7,6,4.647058823529412,7.9
치지직,나는만화다,1496,1292,1281,1813,1.7,7,4.411764705882353,7.5
치지직,1p0qw9o2,1497.6,1292,1533,1565,3.2,7,3.5625,11.4
치지직,Charlotte 샤를로트,1497.8,1055,905,2312,0.4,9,6.5,2.6
치지직,개그만화,1499,1473,1784,1227,7.2,6,2.6944444444444446,19.4
SOOP,블루멜,1499.8,1667,1271,1645,2.2,5,4.454545454545454,9.8
치지직,잉여비,1501.4,1473,1637,1380,4.7,6,3.1914893617021276,15
치지직,지우기,1501.4,1473,1626,1391,4.6,6,3.217391304347826,14.8
치지직,오리구연,1501.4,1473,1771,1246,6.9,6,2.7246376811594204,18.8
치지직,개구리버,1502.2,1473,1374,1645,2.4,6,4.083333333333333,9.8
치지직,릴킥,1502.2,1473,1507,1512,3.4,6,3.6176470588235294,12.3
SOOP,신력,1502.2,1473,1416,1603,2.7,6,3.925925925925926,10.6
치지직,파룩이,1503,1473,1793,1228,7.2,6,2.6805555555555554,19.3
치지직,이태원압구정클럽,1503.6,940,1659,1630,3.2,10,3.125,10
치지직,쑤안,1503.6,1890,2140,674,31.4,4,1.802547770700637,56.6
치지직,PANDADA,1504.2,1473,1300,1724,2,6,4.35,8.7
치지직,석보,1504.2,1473,1140,1884,1.3,6,5.076923076923077,6.6
치지직,예또잠,1505.2,1292,1299,1818,1.7,7,4.352941176470588,7.4
치지직,NiA니아,1510.8,1292,1519,1612,2.9,7,3.586206896551724,10.4
치지직,희웅님,1512.2,1473,1810,1234,7.2,6,2.638888888888889,19
치지직,더운더운,1515,1473,1252,1799,1.7,6,4.529411764705882,7.7
SOOP,뉴국재,1515,1473,1486,1565,3.1,6,3.6774193548387095,11.4
치지직,브떱이,1515.2,1292,1744,1398,5.2,7,2.826923076923077,14.7
치지직,탄잡스,1517.2,1292,1187,1960,1.2,7,4.833333333333333,5.8
치지직,차루나,1517.6,1292,1452,1696,2.4,7,3.7916666666666665,9.1
치지직,주서원,1517.8,1473,1320,1738,2,6,4.25,8.5
치지직,개물0818,1519.2,1292,1661,1491,4.1,7,3.1219512195121952,12.8
치지직,고구마둘리,1520,1292,1524,1630,2.8,7,3.5714285714285716,10
치지직,홍설 Hongseol,1520.2,1473,1756,1308,6.1,6,2.7868852459016393,17
치지직,윙돌,1521,1667,2421,548,73.9,5,1.0960757780784844,81
치지직,모르씨,1522.6,1667,1286,1687,2.1,5,4.380952380952381,9.2
치지직,유단 YUDAN,1523.2,1292,1069,2093,0.8,7,5.5,4.4
치지직,대왕대비도비,1523.8,1473,1464,1609,2.8,6,3.75,10.5
치지직,김체샤,1524,1292,1464,1700,2.4,7,3.75,9
치지직,현 디아 Hyun DIA,1525.6,940,1887,1457,5.5,10,2.4545454545454546,13.5
SOOP,{이미션},1528,1890,1585,1290,5.2,4,3.3653846153846154,17.5
치지직,콤 COM,1528.2,1473,1647,1437,4.4,6,3.159090909090909,13.9
치지직,마곰이,1528.6,1473,1447,1638,2.6,6,3.8076923076923075,9.9
치지직,도로로 Dororo,1530.2,1473,1829,1260,7.1,6,2.591549295774648,18.4
치지직,히 담,1531.2,1292,1684,1498,4.2,7,3.0238095238095237,12.7
SOOP,가쿠인,1531.4,1667,1604,1391,4.5,5,3.2888888888888888,14.8
치지직,유혀누,1533.4,1667,1529,1471,3.7,5,3.5675675675675675,13.2
치지직,무능2,1533.8,1473,1533,1565,3.2,6,3.5625,11.4
SOOP,월킹,1535.2,1292,955,2237,0.5,7,6.2,3.1
치지직,즐겜러입니당,1535.4,1473,1499,1603,2.9,6,3.6551724137931036,10.6
SOOP,투즈키!,1536.6,1667,1248,1760,1.8,5,4.555555555555555,8.2
치지직,모모이로,1537,1473,1335,1771,1.9,6,4.2105263157894735,8
치지직,설야입니당,1538.6,1473,1625,1485,4,6,3.225,12.9
치지직,credit rating,1538.8,1890,2109,793,24.3,4,1.860082304526749,45.2
치지직,양잉,1540.2,1667,1626,1391,4.6,5,3.217391304347826,14.8
치지직,광 이,1540.2,1473,1136,1978,1.1,6,5.090909090909091,5.6
SOOP,_김리안_,1541.6,1166,787,2484,0.2,8,7.5,1.5
치지직,MWC,1542,1292,830,2379,0.3,7,7,2.1
치지직,SpearOW,1542,940,1026,2359,0.4,10,5.75,2.3
SOOP,wanew11,1542.4,1890,1879,1032,10.7,4,2.467289719626168,26.4
치지직,큘피챠,1542.8,1292,2107,1104,12.7,7,1.8661417322834646,23.7
치지직,엽전이,1544.4,1292,2201,1014,16.5,7,1.6545454545454545,27.3
치지직,우에노 유키,1545.2,1292,905,2312,0.4,7,6.5,2.6
치지직,졸린GIRL,1545.4,1473,1759,1368,5.5,6,2.7818181818181817,15.3
치지직,오두무이,1548,1292,1390,1834,1.8,7,4,7.2
치지직,지백티비,1549,1667,2100,939,16.8,5,1.875,31.5
치지직,shiranaii,1549.2,1166,1915,1375,6.3,8,2.3968253968253967,15.1
치지직,고백히,1550.2,1473,1592,1547,3.5,6,3.342857142857143,11.7
치지직,연한보라,1551,1473,1243,1898,1.4,6,4.571428571428571,6.4
치지직,앙뀨우,1551,1667,1497,1547,3.2,5,3.65625,11.7
치지직,로네 RoNe,1551.2,1292,1472,1760,2.2,7,3.727272727272727,8.2
SOOP,고라_,1551.4,1667,1153,1892,1.3,5,5,6.5
치지직,김민홍,1552.2,1055,1153,2200,0.7,9,5,3.5
치지직,렌보샤,1552.2,1473,1781,1363,5.7,6,2.7017543859649122,15.4
치지직,김뽀앵 KIM PPO AENG,1552.4,1292,1153,2082,0.9,7,5,4.5
치지직,뽀나리 pponali,1552.6,1473,1804,1341,6,6,2.65,15.9
치지직,노랑주먹,1555.8,1473,1750,1403,5.2,6,2.8076923076923075,14.6
치지직,자몽맛파이리,1555.8,1473,1597,1556,3.5,6,3.3142857142857145,11.6
치지직,유화령,1555.8,1667,1772,1284,6.5,5,2.723076923076923,17.7
치지직,뮤이,1558.2,1473,1101,2058,0.9,6,5.333333333333333,4.8
치지직,하노루,1559.2,1292,1408,1844,1.8,7,3.9444444444444446,7.1
치지직,동구루리 Dongururi,1560.4,1292,1794,1461,5,7,2.68,13.4
치지직,고먐미님,1560.4,1292,1043,2212,0.6,7,5.666666666666667,3.4
치지직,랩 소디,1561.4,1473,1429,1738,2.2,6,3.8636363636363638,8.5
치지직,턴시,1561.6,1292,1257,2001,1.2,7,4.5,5.4
치지직,오씨멘,1562,1890,2210,750,29.9,4,1.625418060200669,48.6
치지직,손정기,1563.2,1292,1908,1354,6.5,7,2.4153846153846152,15.7
SOOP,윈벨_,1563.6,1166,733,2593,0.1,8,8,0.8
치지직,단디팍,1563.6,1166,733,2593,0.1,8,8,0.8
치지직,이구 IGU,1564.6,1473,1941,1234,8.2,6,2.317073170731707,19
치지직,커리지 Courage,1565.4,1667,1938,1142,9.6,5,2.3229166666666665,22.3
치지직,지신2,1565.8,1473,1997,1181,9.6,6,2.1458333333333335,20.6
치지직,여드레,1566.6,1667,1359,1724,2.1,5,4.142857142857143,8.7
치지직,쩐다롱,1567.6,1292,1635,1638,3.1,7,3.193548387096774,9.9
치지직,이로하104,1568,1292,1748,1526,4.3,7,2.813953488372093,12.1
치지직,농약탱크,1568.8,1166,1257,2082,1,8,4.5,4.5
SOOP,균잉-,1568.8,1890,1687,1290,5.8,4,3.0172413793103448,17.5
치지직,몰티의 게임,1569.2,1890,1973,1005,12.5,4,2.224,27.8
치지직,리트밍,1569.6,1292,1425,1853,1.8,7,3.888888888888889,7
치지직,혀누123,1572,1292,1986,1298,8,7,2.175,17.4
치지직,고그형,1573,1667,1589,1510,3.7,5,3.3513513513513513,12.4
치지직,고연히,1573.4,1473,1390,1807,1.9,6,4,7.6
치지직,토끼곰 토곰,1574.4,1166,1691,1662,3.2,8,3,9.6
치지직,Marx막스,1574.4,1292,1545,1745,2.4,7,3.5,8.4
치지직,희창쿤,1574.8,1292,1531,1760,2.3,7,3.5652173913043477,8.2
치지직,z치즈당z,1575.2,1292,1280,2012,1.2,7,4.416666666666667,5.3
치지직,네모Nemo,1576.6,1667,2073,1035,13.2,5,1.9924242424242424,26.3
치지직,자용이,1576.6,1667,1603,1505,3.8,5,3.289473684210526,12.5
SOOP,마철용3,1577.4,1667,1480,1630,2.7,5,3.7037037037037037,10
SOOP,서잌,1578.6,1667,1664,1449,4.4,5,3.1136363636363638,13.7
치지직,hina3,1579,1667,1757,1357,5.6,5,2.7857142857142856,15.6
치지직,볼브,1579.8,1667,1736,1380,5.2,5,2.8846153846153846,15
치지직,이히로 HERO,1580.2,1473,1316,1898,1.5,6,4.266666666666667,6.4
치지직,지빙이,1580.2,1055,905,2518,0.2,9,6.5,1.3
치지직,대수달,1581.6,1292,1733,1575,3.9,7,2.8974358974358974,11.3
치지직,나9모,1582.2,1667,1876,1246,7.6,5,2.473684210526316,18.8
치지직,치지직 김망미,1583,1667,1767,1357,5.7,5,2.736842105263158,15.6
치지직,문버터,1585.4,1473,1176,2051,1,6,4.9,4.9
치지직,뽀땃쥐,1586.2,1667,1729,1403,5,5,2.92,14.6
치지직,설프라,1587,1473,1432,1799,2,6,3.85,7.7
SOOP,텅투,1587.2,1890,1679,1344,5.2,4,3.0384615384615383,15.8
SOOP,아모엔,1587.4,1667,1390,1745,2.1,5,4,8.4
치지직,유 스 YOUTH,1587.4,1473,1241,1991,1.2,6,4.583333333333333,5.5
치지직,아리쏭 arissong,1588.2,1667,1427,1710,2.3,5,3.869565217391304,8.9
치지직,lArinl,1588.6,1473,1755,1480,4.7,6,2.7872340425531914,13.1
치지직,리토 Rito,1589,1667,1579,1560,3.4,5,3.3823529411764706,11.5
치지직,어드벤 ADVEN,1589,1667,1579,1560,3.4,5,3.3823529411764706,11.5
치지직,루평,1590,1292,1101,2228,0.6,7,5.333333333333333,3.2
치지직,주니 JOONI,1591.6,1292,830,2503,0.2,7,7,1.4
치지직,도이루 Doiru,1595,1473,1730,1521,4.2,6,2.9047619047619047,12.2
치지직,루일임,1595.6,1890,1810,1234,7.2,4,2.638888888888889,19
치지직,목녁,1596.4,1292,1568,1777,2.3,7,3.4347826086956523,7.9
SOOP,옵치일기,1597.2,1890,1685,1363,5.1,4,3.019607843137255,15.4
SOOP,윈터Newyear,1597.4,1667,1347,1813,1.8,5,4.166666666666667,7.5
치지직,조남,1599.4,1473,1562,1700,2.6,6,3.4615384615384617,9
치지직,shkane632894,1599.4,1473,1544,1718,2.5,6,3.52,8.8
SOOP,KD_king0518,1600.2,1667,1283,1884,1.5,5,4.4,6.6
치지직,리마,1600.8,1292,1355,2001,1.3,7,4.153846153846154,5.4
치지직,즐 게,1601,1667,1516,1653,2.7,5,3.5925925925925926,9.7
치지직,례느,1603,1473,1691,1580,3.7,6,3,11.1
치지직,사케라됴,1603,1473,1691,1580,3.7,6,3,11.1
SOOP,KoDi,1603.2,1890,1734,1329,5.6,4,2.892857142857143,16.2
SOOP,유브16,1603.4,1473,1380,1892,1.6,6,4.0625,6.5
SOOP,킴캐리,1603.8,2159,1916,1014,11.4,3,2.3947368421052633,27.3
치지직,2no ow,1606.2,1473,1830,1449,5.3,6,2.5849056603773586,13.7
SOOP,촌뜨기.,1606.6,1667,1852,1331,6.4,5,2.515625,16.1
치지직,마우가,1607,1667,2227,957,19.3,5,1.5803108808290156,30.5
치지직,오리가,1607.2,1292,1488,1884,1.8,7,3.6666666666666665,6.6
SOOP,타다구,1607.2,1890,1464,1609,2.8,4,3.75,10.5
SOOP,Vesta,1607.6,1890,1620,1454,4.2,4,3.238095238095238,13.6
치지직,Sent1nel,1607.8,1473,1897,1386,6.1,6,2.442622950819672,14.9
치지직,가네슈,1607.8,1667,1368,1818,1.8,5,4.111111111111111,7.4
치지직,owpinecone,1608,1166,1069,2368,0.4,8,5.5,2.2
치지직,찐우02,1608,1166,1069,2368,0.4,8,5.5,2.2
치지직,함준,1609.4,1667,1610,1580,3.4,5,3.264705882352941,11.1
