플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,하나코 나나,35.6,18,12,68,2,2897,2661.7,5323.4
치지직,플레임,37.6,34,33,44,9.7,1545,924.1546391752578,8964.3
치지직,꼴랑이,37.8,27,20,61,3.6,2269,1718.5277777777778,6186.7
치지직,치킨쿤,38.6,43,41,34,17.8,1243,770.2303370786517,13710.1
SOOP,안녕수야,39,31,47,35,18,1602,688.3277777777778,12389.9
치지직,너불,39.2,38,40,39,13,1418,774.0230769230769,10062.3
치지직,유즈하 리코,41.2,24,15,76,1.9,2369,2170.0526315789475,4123.1
SOOP,쪼낙,44,32,64,30,31.1,1586,497.0032154340836,15456.8
SOOP,키마,46,36,34,63,6.6,1502,906.2575757575758,5981.3
SOOP,EscA_에스카,50,54,67,31,32.6,999,467.96625766871165,15255.7
SOOP,˚다누리,50.6,45,52,52,11.3,1171,658.3982300884956,7439.9
치지직,0영듀0,51.6,48,36,69,6,1090,879.6,5277.6
SOOP,중력∀,51.8,67,60,36,23.1,806,533.030303030303,12313
치지직,이샤 ISHA,54,46,35,77,4.5,1137,902.4666666666667,4061.1
SOOP,나는상윤,55,69,63,40,20.1,732,500.48258706467664,10059.7
치지직,채현찌,56.6,41,46,75,5.8,1274,727.5344827586207,4219.7
SOOP,“클로이”,57.6,60,76,38,30.1,895,363.0830564784053,10928.8
SOOP,양도끼,57.8,59,42,73,6,898,757.6333333333333,4545.8
SOOP,조디악악악,59.6,82,88,20,80.7,596,311.5724907063197,25143.9
SOOP,천양,62.2,55,49,79,5.4,980,683.2592592592592,3689.6
SOOP,나나문,62.4,72,70,50,18.3,663,417.08743169398906,7632.7
SOOP,데스해머쵸로,62.6,51,59,72,8.6,1051,546.9069767441861,4703.4
SOOP,스맵임,63.4,49,44,90,3.7,1087,753.3243243243244,2787.3
SOOP,뽀린걸,63.4,75,80,41,26.2,649,357.87404580152673,9376.3
SOOP,학살~,64.4,52,98,37,42.1,1049,278.8456057007126,11739.4
SOOP,김된모!,66.2,79,75,51,20.6,615,363.373786407767,7485.5
치지직,담유이,66.4,62,81,54,20,886,354.33,7086.6
씨미,Hebi,67,47,26,118,1.5,1130,1089.2,1633.8
SOOP,태영♥,67.6,64,54,83,5.1,860,616.3921568627451,3143.6
치지직,디디디용,68.6,53,57,88,5.1,1031,570.2156862745098,2908.1
SOOP,[JS]박퍼니,69.8,63,38,105,2.4,866,780,1872
SOOP,아이치,70.6,65,66,78,7.7,857,482.6623376623377,3716.5
치지직,멋사,71,57,58,91,5,913,551.72,2758.6
치지직,이선생,71.6,102,95,33,49.5,450,288,14256
치지직,임나은,71.6,84,84,53,21.7,584,335.98617511520735,7290.9
SOOP,김진솔,74.8,50,117,45,45,1072,194.77555555555554,8764.9
치지직,선데이1,75.2,70,106,47,34.7,726,243.0893371757925,8435.2
치지직,shu1,75.6,78,79,71,13.6,618,358.93382352941177,4881.5
치지직,인간젤리,76.4,68,56,101,3.5,763,574.6857142857143,2011.4
SOOP,바밍_,78.6,97,102,46,33.5,466,261.13432835820896,8748
SOOP,하루묭.,78.8,66,100,64,21.6,818,266.9166666666667,5765.4
SOOP,연초록♪,79.8,71,68,96,5.6,692,436.2142857142857,2442.8
SOOP,지붕위소희,81,77,69,95,5.8,635,429.4310344827586,2490.7
치지직,박홍시1,81.2,76,65,100,4.2,645,495.07142857142856,2079.3
치지직,핑맨,85,61,48,134,1.9,888,685.1578947368421,1301.8
SOOP,견자희,85.6,80,82,92,8,608,341.0625,2728.5
치지직,쪼낙,85.8,103,93,70,17.5,449,296.01714285714286,5180.3
SOOP,디임,87.6,94,78,94,7.1,478,360.6619718309859,2560.7
SOOP,애교용,87.8,101,110,59,26.5,451,234.19622641509434,6206.2
SOOP,한남맛종욱,88.6,93,119,56,36.2,483,186.48618784530387,6750.8
SOOP,앵지,89.4,105,104,67,21.9,434,245.8310502283105,5383.7
치지직,바이올렛잇고,89.8,99,77,98,6.1,462,361.8360655737705,2207.2
SOOP,상어녀,90.4,96,112,66,24.9,467,222.51807228915663,5540.7
SOOP,빅토리~!,90.4,86,97,86,10.6,551,279.50943396226415,2962.8
SOOP,뮤즈_MUSE,90.6,81,126,60,36.9,598,167.8048780487805,6192
치지직,설백,92.2,89,83,103,5.7,544,338.7894736842105,1931.1
치지직,볼가지 bug,95,129,118,55,36.4,286,190.50274725274724,6934.3
SOOP,쿠우♪,95.4,85,86,110,5.4,582,326.27777777777777,1761.9
치지직,주루,96,94,136,57,42.3,478,155.83924349881798,6592
치지직,RIOORI 리우리,96.8,90,72,125,3.5,540,411.2857142857143,1439.5
SOOP,파니_,97,107,131,58,40.6,413,161.93103448275863,6574.4
치지직,윤산삼,99,121,125,62,35.7,324,172.05042016806723,6142.2
치지직,에땁01,99,113,111,80,15.8,371,231.41772151898735,3656.4
SOOP,러아♡,100,56,37,185,0.9,924,808.3333333333334,727.5
치지직,짜누1,102.2,91,123,87,16.4,536,179.53048780487805,2944.3
치지직,양아지,102.8,74,55,165,1.4,651,611.0714285714286,855.5
치지직,Stalk3r,103,87,62,152,2,549,505.05,1010.1
SOOP,마이곰이_,103,83,61,155,1.9,586,518.0526315789474,984.3
SOOP,모카:b,105.8,111,128,81,21.5,381,162.3953488372093,3491.5
SOOP,진성준짱,106.6,115,135,74,28.6,354,156.33916083916083,4471.3
치지직,Akaros83,108,120,103,107,7.1,326,254.5211267605634,1807.1
치지직,눈꽃,108.4,112,113,102,8.9,373,218.96629213483146,1948.8
치지직,김똘복,109.2,88,71,158,2.3,548,412.4782608695652,948.7
SOOP,우리밍_,111.6,106,107,119,6.7,421,242.9402985074627,1627.7
SOOP,또해영♥,112.8,92,73,163,2.2,495,391.90909090909093,862.2
치지직,ㅇ연이ㅇ,113.2,108,101,128,5.3,399,264.1320754716981,1399.9
SOOP,냥냥두둥,113.2,58,108,146,4.5,899,239.04444444444445,1075.7
SOOP,빙밍_,116.6,121,120,111,9.3,324,186.30107526881721,1732.6
SOOP,수힛,117.8,109,141,99,14.9,396,140.6510067114094,2095.7
치지직,꽃핀,118,100,89,156,3.1,458,310.19354838709677,961.6
SOOP,유시에,119.2,134,134,97,15,262,157.76,2366.4
치지직,삐부,122.4,104,74,180,1.9,435,389.7368421052632,740.5
치지직,냐 미 Nyami,122.8,126,132,112,10.6,311,161.1320754716981,1708
치지직,용봉탕,126,148,157,84,29.3,190,104.32423208191126,3056.7
SOOP,빵지니♥,126.4,136,121,127,7.8,260,181.25641025641025,1413.8
SOOP,민서율♡,128.4,118,96,166,3,350,284.73333333333335,854.2
치지직,초롱 CH0R0NG,129.8,117,91,175,2.6,352,298.96153846153845,777.3
치지직,일루전입니다,131,151,159,93,25.2,187,103.0436507936508,2596.7
SOOP,토끼예나,131.4,121,133,135,8,324,159.175,1273.4
SOOP,으냉이,132.8,110,94,183,2.5,391,292.8,732
SOOP,키이세,135,119,109,169,3.5,327,235.97142857142856,825.9
SOOP,히댕,136,152,149,115,14.6,180,112.86301369863014,1647.8
SOOP,라로시_,137.6,140,143,131,9.6,242,138.75,1332
SOOP,떵규_,138,162,151,113,15.3,160,109.34640522875817,1673
치지직,김덕만 KDM,138.4,130,137,144,7,276,155.4142857142857,1087.9
치지직,펠리칸인디용,138.8,144,169,106,20,199,91.99,1839.8
SOOP,김레인♥,141,143,199,82,46.2,210,71.28138528138528,3293.2
치지직,나무늘보OW,141.6,168,181,89,34.7,148,83.2420749279539,2888.5
SOOP,우태,143.6,98,122,188,3.9,465,180.94871794871796,705.7
SOOP,쥐돌이쥐돌이,148.6,133,163,142,12.1,265,95.47107438016529,1155.2
SOOP,홍현성.,149.2,160,178,115,19.5,163,84.50256410256411,1647.8
SOOP,임밍지,149.6,150,175,124,16.8,189,86.02380952380952,1445.2
치지직,권세이,149.8,173,180,108,21.4,139,83.8785046728972,1795
치지직,치코쟝,150.2,121,147,168,6.9,324,121.10144927536231,835.6
치지직,내가미라지,150.6,159,150,147,9.4,165,110.54255319148936,1039.1
치지직,아이치,151.8,153,155,148,9.9,179,104.74747474747475,1037
치지직,삐라입니다,152.2,185,174,114,19.4,124,86.17525773195877,1671.8
SOOP,♡소유나♡,155.6,142,140,178,5.2,218,145.90384615384616,758.7
치지직,유후의피아노래,159,145,124,201,3.3,195,179.5151515151515,592.4
SOOP,도맑음,159.8,135,142,190,5,261,139.3,696.5
SOOP,마다옴_,159.8,145,129,198,3.9,195,162.28205128205127,632.9
SOOP,김규태,161.4,125,192,149,13.6,313,75.7720588235294,1030.5
치지직,새 담,161.8,183,173,140,13.5,127,87.6962962962963,1183.9
SOOP,새라새라♥,162.2,157,156,171,7.8,168,104.33333333333333,813.8
치지직,사야플,163,185,198,117,22.8,124,71.7280701754386,1635.4
SOOP,꿀탱탱,163.8,171,164,160,9.6,145,94.64583333333333,908.6
SOOP,수찬,164.2,115,87,266,1.1,354,326.09090909090907,358.7
치지직,텐플라스텐 텐텐,164.2,165,148,180,6.5,153,113.92307692307692,740.5
SOOP,사과몽,165,207,224,85,52.8,103,57.50568181818182,3036.3
치지직,쿨 쿨 이,165.2,192,194,123,21,120,74.56666666666666,1565.9
SOOP,김세노,165.4,137,130,215,3.4,256,162.23529411764707,551.6
SOOP,문모모,165.6,132,105,243,1.8,266,244,439.2
치지직,치요우,166.6,179,188,139,15.3,130,78.07843137254902,1194.6
치지직,뱅,169.6,148,127,223,3.1,190,163.06451612903226,505.5
치지직,디엠이무니다,171.2,184,210,126,22.1,126,64.27601809954751,1420.5
SOOP,걸뽀★,171.8,157,146,205,4.6,168,124.19565217391305,571.3
SOOP,aidragon,172.8,200,187,145,13.6,108,79.38970588235294,1079.7
치지직,근모닝,175.2,200,234,104,37,108,51.924324324324324,1921.2
SOOP,김웰로,176.2,199,221,120,27.2,109,59.20220588235294,1610.3
치지직,김동학,177.6,168,158,202,5.7,148,103.84210526315789,591.9
SOOP,김해피2,177.8,73,90,318,0.9,656,306.77777777777777,276.1
치지직,와팬,180,176,176,186,8.5,135,84.90588235294118,721.7
SOOP,개리∀,180.6,155,231,143,20.5,175,54.858536585365854,1124.6
SOOP,오리-3-,184.2,163,162,217,5.7,155,96.14035087719299,548
치지직,김정민 해변킴,185.6,180,217,157,15.9,129,60.36477987421384,959.8
SOOP,oPuTo,187,237,211,138,18.7,81,64.06417112299465,1198
SOOP,히요코,191.2,194,190,191,8.8,114,77.27272727272727,680
치지직,네이키드 naked,191.8,229,212,153,15.8,85,62.93037974683544,994.3
치지직,Proud,192.6,167,160,238,4.6,150,100.3913043478261,461.8
치지직,꽃빈,192.8,128,116,302,1.5,291,197.73333333333332,296.6
SOOP,태민98,193.6,182,200,193,9.4,128,71.07446808510639,668.1
SOOP,구보라,196.2,175,195,208,7.6,137,74.26315789473684,564.4
SOOP,리타∀,198.2,189,189,212,7.2,122,77.75,559.8
SOOP,트할_,199.4,193,171,231,5.3,116,89.41509433962264,473.9
SOOP,오리꿍_,203.8,213,208,195,9.8,99,65.11224489795919,638.1
치지직,Kaiser카이저,204.4,196,246,167,18.5,112,45.32972972972973,838.6
치지직,루 다,204.8,138,115,328,1.3,252,206.76923076923077,268.8
치지직,헤이 heyy,205.8,247,269,122,39.9,73,39.68671679197995,1583.5
SOOP,캬앙,208.2,205,183,235,5.8,104,80.34482758620689,466
SOOP,김대휘,209,223,238,173,16.3,91,48.70552147239264,793.9
치지직,청묘,210.4,114,85,384,0.6,367,335.8333333333333,201.5
SOOP,하이요,210.8,202,193,233,6.3,105,74.98412698412699,472.4
SOOP,진호.,213.2,224,280,141,33,89,35.57272727272727,1173.9
치지직,rus1,214,172,312,137,41.3,142,30.11138014527845,1243.6
SOOP,옥맨,214.2,165,153,300,2.8,153,106.60714285714286,298.5
치지직,야켓,216.6,255,285,129,39.7,69,34.9647355163728,1388.1
치지직,멜랴,217.4,215,204,232,6.9,98,68.55072463768116,473
치지직,텝텝,219.4,205,191,255,5.3,104,76.47169811320755,405.3
SOOP,안산저격수,220,178,184,277,4.1,131,80.04878048780488,328.2
치지직,제이큐브 JCUBE,220,220,278,162,24.3,93,36.13168724279836,878
SOOP,서나앙,220.6,185,152,307,2.7,124,106.96296296296296,288.8
SOOP,모요,221.2,210,177,271,4.1,101,84.53658536585365,346.6
SOOP,채현준,221.6,208,202,248,6,102,70.3,421.8
치지직,애플3203,221.8,173,179,289,3.7,139,83.89189189189189,310.4
SOOP,깅예솔,224.2,161,139,341,1.7,162,149,253.3
치지직,중괄호,225,211,201,256,5.6,100,70.58928571428571,395.3
치지직,알파이입니다,225.6,224,239,213,11.6,89,47.96551724137931,556.4
SOOP,달묘_,227.2,232,233,219,10.1,84,52.86138613861386,533.9
SOOP,강덕구,227.4,127,92,413,0.6,307,297.8333333333333,178.7
치지직,하예솜,228,312,305,109,56.9,48,31.423550087873462,1788
치지직,콩콩,228,180,255,225,11.1,129,43.63963963963964,484.4
SOOP,쪼이.,230.6,227,237,226,9.7,88,49.824742268041234,483.3
치지직,유우스즈 무무,230.8,198,168,310,3.1,110,92.29032258064517,286.1
치지직,게구리,233.8,189,186,304,3.7,122,79.56756756756756,294.4
SOOP,이유란ㅇ,234.6,141,114,402,0.9,227,207.22222222222223,186.5
SOOP,임하밍,235.2,208,197,287,4.3,102,73,313.9
SOOP,큐티섹시♪,236.8,170,304,203,18.4,147,31.565217391304348,580.8
치지직,체크메이트입니다,238.6,185,223,281,5.6,124,57.660714285714285,322.9
치지직,감수,240.2,297,292,160,27.8,54,32.68345323741007,908.6
SOOP,다키_,240.8,262,225,246,7.6,65,56.85526315789474,432.1
SOOP,한아밍,242,286,273,189,18.5,57,37.8972972972973,701.1
SOOP,채윤아,242.4,300,320,136,43.2,53,29.314814814814813,1266.4
치지직,쿠미네,243,191,154,358,2.2,121,105.45454545454545,232
SOOP,나옹이빵,243.4,293,303,159,29.3,55,31.600682593856654,925.9
치지직,나나링 Nanaring,243.8,221,205,294,4.5,92,68.13333333333334,306.6
SOOP,김옥독,244.2,297,332,130,51.3,54,26.475633528265107,1358.2
SOOP,한세긴,245.4,241,203,290,4.5,78,68.82222222222222,309.7
SOOP,도화εз,246.6,327,302,151,32,45,31.65625,1013
치지직,판누,249,271,315,172,26.7,61,29.876404494382022,797.7
SOOP,뿌리.,249.6,218,232,283,5.9,94,53.76271186440678,317.2
SOOP,온네님,249.8,259,227,268,6.3,67,56.301587301587304,354.7
치지직,슈이입니다,249.8,243,299,204,17.9,75,32.212290502793294,576.6
SOOP,딴딴2당,251,217,260,259,9.1,95,42.43956043956044,386.2
SOOP,호미밍,251.2,306,276,199,16.8,49,36.392857142857146,611.4
치지직,쏭이,252,286,293,194,20.1,57,32.666666666666664,656.6
치지직,마우쥐,252,202,166,363,2.4,105,93.95833333333333,225.5
SOOP,세레나,254.6,197,216,322,4.5,111,60.4,271.8
치지직,머라냥 I Meolanyang,259.8,211,335,209,21.5,100,26.24186046511628,564.2
치지직,한스토리,260,156,161,411,1.8,172,100.11111111111111,180.2
SOOP,성하늘,261.4,237,353,182,29.7,81,24.744107744107744,734.9
치지직,Sley,261.6,248,258,272,8.1,72,42.617283950617285,345.2
SOOP,김야미♥,262.6,271,347,174,31.5,61,25.098412698412698,790.6
SOOP,반히._.,262.8,360,345,132,52.8,37,25.202651515151516,1330.7
SOOP,아이코_,263.8,271,300,224,15.6,61,32.08974358974359,500.6
SOOP,연치민,265.2,224,286,265,10.4,89,34.50961538461539,358.9
SOOP,오녀리,265.4,293,283,234,13.4,55,35.11940298507463,470.6
치지직,레비얀 Leviyan,266,218,214,342,4.1,94,61.048780487804876,250.3
SOOP,뀨삐,266.2,239,295,251,12.9,80,32.565891472868216,420.1
치지직,Mer1t,266.2,229,219,332,4.4,85,60.18181818181818,264.8
SOOP,정다닝.,267,259,281,257,11,67,35.36363636363637,389
치지직,쿠마루,269.8,221,182,382,2.5,92,81.12,202.8
SOOP,요요에요∀,271,257,248,301,6.6,68,45.121212121212125,297.8
SOOP,김군,273,265,244,306,6.4,63,45.578125,291.7
SOOP,owesportsjp,273.2,282,346,196,25.3,58,25.102766798418973,635.1
치지직,아론페이지,277.8,229,209,371,3.4,85,64.29411764705883,218.6
SOOP,클라비스,280.4,240,196,385,2.7,79,73.48148148148148,198.4
치지직,립LIP,280.6,145,138,491,0.9,195,154.55555555555554,139.1
SOOP,꿀혜,280.8,278,270,293,7.8,59,39.42307692307692,307.5
치지직,마지텐시0,281.8,271,322,247,15,61,28.76,431.4
치지직,이복만,284.6,349,361,176,32.8,39,23.41768292682927,768.1
SOOP,찰리씨,284.8,268,243,335,5.7,62,45.59649122807018,259.9
SOOP,체비_,285,293,247,319,6.1,55,45.131147540983605,275.3
SOOP,뽀끔o3o,285.6,312,274,284,8.5,48,37.23529411764706,316.5
SOOP,이지수^^*,285.6,262,268,315,7,65,39.785714285714285,278.5
치지직,Mealgaru,286.2,177,165,462,1.6,134,94.1875,150.7
치지직,마카04,290.4,306,331,242,16.6,49,26.481927710843372,439.6
SOOP,찌미♥,290.4,278,437,150,55.8,59,18.18100358422939,1014.5
SOOP,아칸_,291,289,354,229,19.2,56,24.723958333333332,474.7
치지직,빅박스,292.6,245,249,360,5.1,74,44.94117647058823,229.2
치지직,WhoRU01,293.4,255,262,344,5.9,69,41.932203389830505,247.4
치지직,땅컹이ㅋ,293.4,271,259,339,6,61,42.6,255.6
SOOP,현주♥,294.6,265,360,244,18,63,24.166666666666668,435
SOOP,상득,301,341,337,245,16.6,41,26.126506024096386,433.7
SOOP,란쵸_,304.8,232,446,200,33.5,84,17.82686567164179,597.2
SOOP,달체솜,305.6,312,257,351,5.5,48,43.45454545454545,239
치지직,무화 Moohwa,305.8,327,468,133,78.2,45,16.970588235294116,1327.1
SOOP,백청미,306.2,343,296,298,9.3,40,32.54838709677419,302.7
치지직,Uann 유안,306.6,349,378,214,24.9,39,22.220883534136547,553.3
SOOP,영쨩♥,309.8,277,245,391,4.3,60,45.44186046511628,195.4
SOOP,최은뽀1,312.4,356,381,222,23.2,38,22.04310344827586,511.4
치지직,엄덕구1,314.6,337,391,227,22.7,42,21.19383259911894,481.1
SOOP,애디_,316,306,291,346,7.5,49,32.74666666666667,245.6
치지직,사모장,317,245,218,452,2.6,74,60.26923076923077,156.7
치지직,은뿌,318.6,227,185,498,1.7,88,79.58823529411765,135.3
치지직,이수민05,318.6,317,371,267,15.6,47,22.916666666666668,357.5
치지직,베 라,319.6,248,215,460,2.5,72,60.56,151.4
치지직,벨로스레아,320,306,383,264,16.5,49,21.951515151515153,362.2
SOOP,한쪼니,320.8,236,220,464,2.5,83,59.76,149.4
치지직,혤캉,321.6,312,289,359,7,48,32.957142857142856,230.7
SOOP,#일어나,326.8,248,213,480,2.3,72,62.43478260869565,143.6
치지직,휴이휴이 Hyu2,331.4,253,284,418,5,71,35.02,175.1
치지직,킴쿼카,331.6,398,509,121,104.7,32,15.257879656160458,1597.5
치지직,메메s,332.2,337,475,187,42.7,42,16.711943793911008,713.6
SOOP,김성진_,333.2,356,339,316,10.7,38,25.953271028037385,277.7
치지직,썸원,335.6,232,206,517,1.9,84,66.47368421052632,126.3
치지직,세리얀,336.2,289,252,444,3.6,56,44.19444444444444,159.1
SOOP,니프_,338.6,317,263,425,4.1,47,41.90243902439025,171.8
치지직,SEjFiNN,339.2,330,404,279,16.2,44,20.21604938271605,327.5
SOOP,쏭이♥,340,242,266,463,3.7,76,40.486486486486484,149.8
SOOP,박하악,340.6,163,144,626,0.7,155,134.42857142857142,94.1
SOOP,강희또,340.8,398,350,303,11.9,32,24.823529411764707,295.4
치지직,PJHR6,342.4,248,222,510,2.2,72,59.04545454545455,129.9
SOOP,김세아,344,302,288,421,5.1,52,33.98039215686274,173.3
치지직,광살탄,344.2,437,401,241,21.8,28,20.426605504587155,445.3
SOOP,루센_,344.4,420,415,236,24.2,30,19.15702479338843,463.6
SOOP,초아♬,345,475,433,192,36.3,26,18.421487603305785,668.7
치지직,용사98,345.4,317,406,299,15,47,20.046666666666667,300.7
SOOP,엔쥬,345.6,278,272,453,4.1,59,38.19512195121951,156.6
치지직,박냐오,346.2,257,230,507,2.4,68,54.958333333333336,131.9
치지직,페오 PEO,347,343,485,211,34,40,16.49705882352941,560.9
치지직,콩천,347.6,278,253,477,3.3,59,44.06060606060606,145.4
치지직,효튜브,347.8,331,407,297,15.3,43,19.84967320261438,303.7
치지직,마무 Mamuu,348,232,229,525,2.2,84,55.5,122.1
SOOP,멍지수.,348.6,331,428,278,17.6,43,18.619318181818183,327.7
치지직,슝아나,348.8,194,172,603,1.1,114,89.36363636363636,98.3
SOOP,햄쏘따,350.2,331,321,389,6.8,43,28.91176470588235,196.6
SOOP,_해이_,352.2,385,363,325,11.6,34,23.310344827586206,270.4
SOOP,주드,352.6,385,525,164,58.8,34,14.636054421768707,860.6
SOOP,사봉디,353.2,420,476,197,38,30,16.705263157894738,634.8
치지직,도이입니다,354.2,385,417,276,17.5,34,19.034285714285716,333.1
치지직,TaeJong2,355.2,312,450,282,18.2,48,17.664835164835164,321.5
치지직,유제이와 고양이,355.4,317,385,345,11.4,47,21.666666666666668,247
치지직,잗만한라마,355.8,343,512,206,37.7,40,15.145888594164456,571
SOOP,김마늘∀,356,282,282,467,4.2,58,35.333333333333336,148.4
치지직,한나금,356.4,410,466,220,31.1,31,17.070739549839228,530.9
SOOP,이루희,357.2,360,334,379,7.9,37,26.265822784810126,207.5
SOOP,꼬부기07.,359.4,317,414,326,14.1,47,19.163120567375888,270.2
SOOP,세이지.,360.2,369,309,407,5.9,36,31.084745762711865,183.4
치지직,연미콩,362,324,287,456,4.5,46,34.266666666666666,154.2
치지직,귤 복 복,363.8,305,298,459,4.7,51,32.361702127659576,152.1
SOOP,칸_김동하,366,282,242,532,2.6,58,46.11538461538461,119.9
치지직,미도미도 마요,367.2,216,170,640,1,96,90,90
SOOP,볼가지,371.8,437,501,210,36.2,28,15.530386740331492,562.2
치지직,옵쪽이,372.6,385,521,218,36.4,34,14.717032967032967,535.7
SOOP,쪼아나♥,376,202,358,481,5.9,105,24.28813559322034,143.3
치지직,따람지,376.4,360,380,381,9.2,37,22.065217391304348,203
치지직,TTia 띠아,378,398,483,263,22,32,16.527272727272727,363.6
SOOP,푸닝,378.6,525,456,228,27.3,23,17.446886446886445,476.3
치지직,감정적으로겜함,379,261,290,527,3.7,66,32.75675675675676,121.2
치지직,훈톨이,379.8,437,510,221,34.2,28,15.201754385964913,519.9
치지직,축닭이,379.8,337,333,448,6,42,26.4,158.4
SOOP,지별,380.8,302,622,179,61.7,52,12.155591572123177,750
SOOP,설설설=333,381.4,349,441,338,14.3,39,17.895104895104897,255.9
치지직,워터빈,382.6,317,524,274,23.1,47,14.636363636363637,338.1
치지직,요이 VRECORD,383,317,265,534,2.9,47,41.03448275862069,119
치지직,화이트fps,386,306,426,386,10.6,49,18.67924528301887,198
치지직,시라하 마노,387,369,400,383,9.9,36,20.464646464646464,202.6
치지직,세찬 SECHAN,387.6,302,310,508,4.3,52,30.441860465116278,130.9
치지직,벌거숭이야,387.8,271,251,583,2.3,61,44.869565217391305,103.2
SOOP,머라냥,389,293,530,296,21.3,55,14.375586854460094,306.2
SOOP,치유+,390.2,437,392,365,10.7,28,21.046728971962615,225.2
치지직,eo58,390.4,420,491,275,20.9,30,16.129186602870814,337.1
SOOP,스노,390.6,489,419,313,14.8,25,18.986486486486488,281
치지직,나나는못말려,391,503,519,207,38.2,24,14.795811518324607,565.2
SOOP,연솔,393.8,369,318,482,4.8,36,29.645833333333332,142.3
치지직,플 레 타,395.6,248,226,639,1.6,72,56.3125,90.1
SOOP,몽나_,396.4,300,240,601,2.1,53,46.95238095238095,98.6
SOOP,하츠☆,397,393,527,269,24.3,33,14.563786008230453,353.9
SOOP,히키☆,397,349,294,524,3.8,39,32.60526315789474,123.9
치지직,navi2,397,349,634,184,61.1,39,11.960720130932897,730.8
SOOP,네이!,397,429,382,396,8.7,29,22.03448275862069,191.7
SOOP,시라유리,401,429,359,429,7,29,24.2,169.4
치지직,욤미 Yommi,401.2,360,355,468,6,37,24.6,147.6
SOOP,랑이몽_,401.4,503,432,320,14.8,24,18.43918918918919,272.9
치지직,채류진,403,393,424,387,10.5,33,18.752380952380953,196.9
치지직,커밍순하리,405.4,369,543,286,22.3,36,14.09865470852018,314.4
SOOP,설레지히,408.8,568,584,154,76.6,21,12.91906005221932,989.6
치지직,김민재05,409.2,268,235,654,1.7,62,51.11764705882353,86.9
SOOP,광수야.,410.2,525,458,305,16.8,23,17.375,291.9
치지직,움팡,410.4,410,551,270,25.5,31,13.862745098039216,353.5
치지직,배빛,410.6,475,540,249,29.8,26,14.140939597315436,421.4
치지직,얼도우,411.6,398,536,294,21.6,32,14.194444444444445,306.6
치지직,시메빈,413.2,282,256,636,2.1,58,43.476190476190474,91.3
SOOP,린링,413.8,475,403,394,9.5,26,20.326315789473686,193.1
SOOP,ε연두з,414,324,271,602,2.5,46,39.36,98.4
