플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
SOOP,기뉴다,96.8,68,67,141,2.9,1019,623.8965517241379,1809.3
SOOP,태영♥,97,87,69,130,3.6,746,606.1388888888889,2182.1
SOOP,블랙워크,97.2,62,80,132,4.4,1098,494.47727272727275,2175.7
SOOP,하루묭.,97.6,128,121,59,28.1,455,242.8896797153025,6825.2
치지직,남봉,99,79,64,144,2.8,897,634.5,1776.6
SOOP,우리밍_,99.6,142,122,56,30.4,375,242.6546052631579,7376.7
치지직,비올레타 모네,100.2,77,60,152,2.5,900,680.16,1700.4
SOOP,혜응이_,100.6,97,129,74,22.7,621,229.81057268722466,5216.7
SOOP,나나문,101.2,124,116,75,19.7,490,259.8781725888325,5119.6
SOOP,견자희,103,157,119,60,26.2,311,245.8854961832061,6442.2
SOOP,쥐돌이쥐돌이,103,49,144,89,18.8,1501,205.74468085106383,3868
SOOP,배그나,104,76,56,166,2.1,913,723.6666666666666,1519.7
SOOP,악어∀,104.2,67,79,148,3.5,1021,494.8,1731.8
SOOP,뮤즈_MUSE,104.4,118,137,65,27.4,523,221.67153284671534,6073.8
SOOP,김진솔,104.8,112,153,53,43.4,543,193.56451612903226,8400.7
치지직,바이올렛잇고,105.2,126,99,101,9.6,458,340.3645833333333,3267.5
치지직,짜누1,105.6,126,132,69,25.5,458,225.78823529411764,5757.6
SOOP,빙밍_,107.2,132,123,79,19.2,420,241.703125,4640.7
SOOP,마다옴_,109,101,142,80,21.5,612,210.34883720930233,4522.5
SOOP,진성준짱,111.4,153,145,57,34,325,204.02058823529413,6936.7
SOOP,천양,112.4,78,54,188,1.5,898,766.8,1150.2
치지직,눈꽃,113.6,106,139,92,17.6,570,215.33522727272728,3789.9
치지직,아야 AYA,113.6,82,124,119,10.6,806,240.91509433962264,2553.7
SOOP,유설아♡,114.6,121,109,117,9.3,500,283.9139784946237,2640.4
치지직,꽃핀,118,106,100,142,5.4,570,332.94444444444446,1797.9
치지직,볼가지 bug,118,150,150,70,28,330,198.24642857142857,5550.9
SOOP,마로니!,118.2,143,112,112,9.9,368,278.92929292929296,2761.4
SOOP,데스해머쵸로,118.4,92,95,155,4.6,677,358.19565217391306,1647.7
SOOP,꿀탱탱,118.6,131,168,63,38.3,425,162.32114882506528,6216.9
SOOP,깡담비,119.4,123,170,67,37.9,493,157.96306068601584,5986.8
SOOP,라로시_,120.6,115,140,104,14.3,535,212.74125874125875,3042.2
치지직,에땁01,120.6,149,159,68,34.2,332,173.87426900584796,5946.5
SOOP,하나나,123,115,163,87,23.6,535,167.64406779661016,3956.4
SOOP,빵지니♥,125.2,120,120,133,8.9,513,243.8426966292135,2170.2
치지직,멋사,126,88,82,189,2.4,731,476.875,1144.5
치지직,방찌,127,75,73,207,1.8,926,553.2222222222222,995.8
SOOP,서나앙,128.6,83,187,93,30.7,801,123.20521172638436,3782.4
치지직,일루전입니다,129.6,108,165,105,18.1,567,165.59668508287294,2997.3
SOOP,초롱CH0R0NG,130.4,166,141,102,15.4,282,210.47402597402598,3241.3
SOOP,유시에,131.2,140,192,66,51.2,392,117.166015625,5998.9
SOOP,남수댕,131.8,139,161,99,19.2,394,173.65625,3334.2
치지직,해마티엘,132,108,148,128,11.6,567,199.49137931034483,2314.1
SOOP,리타∀,134.4,104,127,157,6.9,581,234.7391304347826,1619.7
SOOP,구루미:9,134.4,112,167,113,16.8,543,162.61309523809524,2731.9
치지직,윤산삼,135.4,183,162,85,23.8,246,172.22268907563026,4098.9
SOOP,사과몽,137,141,188,84,33.4,387,122.83532934131736,4102.7
SOOP,히댕,137.8,81,134,170,6.6,817,224.8181818181818,1483.8
SOOP,박나닝,138,162,158,106,16.8,296,176.3154761904762,2962.1
치지직,shu1,139.2,132,101,181,3.8,420,327.13157894736844,1243.1
SOOP,햇비,139.6,86,59,247,1.1,750,693.0909090909091,762.4
치지직,이로나묭 치카,140.4,130,93,193,3,430,365.93333333333334,1097.8
치지직,Akaros83,140.4,164,135,134,9.7,286,223.10309278350516,2164.1
치지직,쿠레나이 나츠키,144.6,125,88,211,2.4,479,399.5833333333333,959
SOOP,상어녀,144.8,160,156,126,12.8,302,186.078125,2381.8
치지직,선데이1,148.2,137,171,131,14,399,155.80714285714285,2181.3
SOOP,가습기,149.2,138,98,206,2.9,395,346.7931034482759,1005.7
SOOP,쿠우♪,149.6,146,114,187,4.4,361,263.45454545454544,1159.2
SOOP,떵규_,149.8,151,190,109,23.9,329,119.65271966527196,2859.7
SOOP,문모모,158.8,158,180,138,14,305,145.18571428571428,2032.6
치지직,새 담,160.6,193,208,97,34.4,220,101.55813953488372,3493.6
SOOP,모카:b,160.6,161,143,178,6.3,301,207.28571428571428,1305.9
SOOP,stalk3row,161.4,171,154,164,7.9,272,193.15189873417722,1525.9
치지직,큐베 CuVee,164.2,105,84,274,1.4,571,458.64285714285717,642.1
SOOP,홍현성.,164.2,197,205,107,28.3,208,103.42756183745583,2927
SOOP,도맑음,168.6,199,176,146,11.9,200,147.3109243697479,1753
치지직,청묘,171.4,129,125,239,3.4,451,235.23529411764707,799.8
SOOP,라무,172.6,213,198,127,21.3,181,110.12206572769954,2345.6
치지직,김덕만 KDM,176.2,179,178,173,9.9,251,145.9090909090909,1444.5
SOOP,또오냥♥,176.8,178,206,147,16.9,257,103.2189349112426,1744.4
치지직,주루,179.6,176,238,123,28.8,262,84.58680555555556,2436.1
SOOP,빅토리~!,179.8,165,149,218,4.6,284,198.7173913043478,914.1
치지직,세노 SEN5,180.2,205,169,179,7.9,194,160.13924050632912,1265.1
치지직,위구리,180.4,136,102,281,1.9,400,318.3157894736842,604.8
SOOP,김규태,181.6,184,244,118,32,241,81.071875,2594.3
SOOP,안예슬띠,183,145,103,282,1.9,367,313.4736842105263,595.6
SOOP,딴딴2당,184.6,151,272,114,39.2,329,69.06377551020408,2707.3
치지직,내가미라지,184.8,206,194,165,13.4,192,113.81343283582089,1525.1
치지직,권세이,186,242,224,120,26.3,139,95.07604562737643,2500.5
치지직,나무늘보OW,186.8,220,236,121,28,163,88.43571428571428,2476.2
치지직,유후의피아노래,186.8,180,164,213,5.6,250,167.14285714285714,936
치지직,한스토리,187.2,134,248,153,21,409,79.14761904761905,1662.1
치지직,쪼낙,188.2,147,128,269,2.8,352,232.60714285714286,651.3
SOOP,임밍지,189,175,203,182,11.6,263,106.08620689655173,1230.6
SOOP,안산저격수,189.8,143,242,161,18.8,368,83.69148936170212,1573.4
치지직,삐라입니다,193.2,234,207,159,15.8,146,101.82911392405063,1608.9
치지직,디엠이무니다,194,218,231,145,19.4,168,90.94845360824742,1764.4
치지직,용봉탕,194,236,230,137,22.3,145,91.62780269058295,2043.3
SOOP,윤이샘,194.2,171,133,267,2.9,272,225,652.5
치지직,펠리칸인디용,194.6,221,209,167,14.8,162,101.52702702702703,1502.6
SOOP,김레인♥,194.6,159,256,151,22.7,304,75.37885462555066,1711.1
SOOP,목츄리,194.8,188,257,136,27.9,238,74.51612903225806,2079
SOOP,기래민,195.6,196,179,212,6.5,213,145.8153846153846,947.8
치지직,치요우,196,224,222,156,16.9,160,96.44378698224853,1629.9
SOOP,김순지,196.6,195,185,209,7.6,214,128.82894736842104,979.1
치지직,Bernar,198.6,155,147,272,3.2,322,200.9375,643
치지직,미하루 Miharu,199.6,148,104,321,1.6,338,297.75,476.4
치지직,김동학,201.8,213,199,199,9.6,181,109.33333333333333,1049.6
SOOP,HyuN.고석현,201.8,207,218,183,12.5,191,97.712,1221.4
SOOP,aidragon,202,242,210,174,14.2,139,101.4225352112676,1440.2
SOOP,낭니♥,204.6,209,181,226,6,188,143.71666666666667,862.3
SOOP,오리-3-,205,191,174,243,5.3,235,148.69811320754718,788.1
SOOP,하두링,205.4,211,172,236,5.2,184,155.3846153846154,808
치지직,댕 균,205.6,192,183,235,6.1,224,134.29508196721312,819.2
SOOP,김세노,207.2,170,146,287,2.9,273,202,585.8
SOOP,슬돌이,207.6,184,152,275,3.3,241,194.27272727272728,641.1
SOOP,냥냥두둥,208.8,258,243,150,21,119,82.27142857142857,1727.7
SOOP,립LIP,211,219,186,232,6.7,167,124.70149253731343,835.5
치지직,아이치,211.6,190,212,222,8.9,236,100.33707865168539,893
SOOP,빡준빈,213,199,160,273,3.7,200,173.75675675675674,642.9
SOOP,하리미★ミ,214,98,68,418,0.5,620,614.8,307.4
SOOP,데이드림,214.4,236,220,198,10.9,145,96.70642201834862,1054.1
SOOP,모요,214.8,250,237,175,15.3,132,87.49673202614379,1338.7
SOOP,걸뽀★,218,188,155,296,3,238,188.86666666666667,566.6
치지직,쿨 쿨 이,219.2,246,271,154,23.9,136,69.06694560669456,1650.7
SOOP,아뚱.,219.4,171,260,203,13.8,272,73.97101449275362,1020.8
SOOP,비숑b,221.6,230,270,169,21.5,151,69.79069767441861,1500.5
치지직,텐플라스텐 텐텐,225.6,232,200,248,6.9,150,109.1304347826087,753
치지직,Proud,226,224,204,249,7,160,106,742
치지직,루 다,226.2,169,130,351,1.8,274,228.5,411.3
SOOP,김야미♥,226.4,102,286,229,13.6,609,62.830882352941174,854.5
SOOP,연치민,226.6,187,265,208,14,239,71.09285714285714,995.3
치지직,사야플,228,240,274,176,19.9,140,67.23115577889448,1337.9
SOOP,이스타추멘!,228,208,211,255,7.1,190,100.5774647887324,714.1
SOOP,유키라,232.6,119,83,439,0.6,515,466.8333333333333,280.1
치지직,텝텝,233.6,252,234,224,9.7,129,89.68041237113403,869.9
SOOP,사내.박재박,234.8,168,175,328,3.1,279,147.8709677419355,458.4
SOOP,♡소유나♡,235.6,254,235,227,9.7,126,88.65979381443299,860
치지직,도로시 dorothy,237,229,193,285,5.1,152,115.86274509803921,590.9
SOOP,정다니,237.8,267,318,143,35.9,113,49.860724233983284,1790
SOOP,새라새라♥,238,212,184,305,4,183,129.125,516.5
SOOP,디엠이무니다,240.8,222,331,160,33.8,161,46.967455621301774,1587.5
SOOP,히츠메,240.8,216,289,205,16.4,170,61.823170731707314,1013.9
치지직,아론페이지,244.4,232,191,304,4.4,150,118.18181818181819,520
치지직,제이큐브 JCUBE,246.8,280,306,171,26.8,101,55.08955223880597,1476.4
치지직,근모닝,247.2,264,300,186,20.7,115,57.58454106280193,1192
SOOP,옥맨,248,202,173,346,2.8,198,150.46428571428572,421.3
SOOP,장지수,249.2,210,166,352,2.5,185,163.84,409.6
SOOP,oPuTo,249.2,342,303,149,30.9,75,55.919093851132686,1727.9
치지직,후추,252.4,224,217,302,5.5,160,98.49090909090908,541.7
SOOP,홍타쿠!,254,228,182,339,3.1,153,139.58064516129033,432.7
치지직,플 레 타,255.8,217,216,315,4.9,169,98.57142857142857,483
SOOP,모리_,256,198,196,345,3.8,205,110.92105263157895,421.5
SOOP,마냥_,256.4,222,177,353,2.8,161,146,408.8
치지직,자몽뀨1,256.8,244,232,288,6.5,138,90.0923076923077,585.6
치지직,쾅준,256.8,182,136,415,1.4,247,222,310.8
SOOP,김웰로,258.2,299,279,217,13.9,93,65.82014388489209,914.9
SOOP,미로。,259.6,244,227,300,5.8,138,93.84482758620689,544.3
SOOP,토끼예나,259.8,201,157,392,1.9,199,177.42105263157896,337.1
치지직,멜랴,261.8,261,266,258,10,118,70.64,706.4
SOOP,춘봉_,263.6,314,310,192,20.4,87,53.90686274509804,1099.7
SOOP,나무늘봉순,264.6,167,117,461,1,280,258.6,258.6
치지직,이무지,264.8,174,151,424,1.5,269,197.86666666666667,296.8
SOOP,쪼이.,268.4,274,282,252,11.2,105,64.59821428571429,723.5
SOOP,하루비_,269.2,274,268,268,9.3,105,70.13978494623656,652.3
SOOP,〃라미〃,271.2,248,251,303,6.7,135,78.40298507462687,525.3
치지직,Uann 유안,271.6,272,348,195,25.4,106,43.05511811023622,1093.6
SOOP,김쁘피,272.2,293,313,221,17.2,95,52.604651162790695,904.8
SOOP,채윤아,272.4,264,364,185,30.1,115,39.857142857142854,1199.7
SOOP,누눙지,274.6,163,131,474,1.1,291,226,248.6
SOOP,김대휘,274.8,290,291,251,11.9,96,60.80672268907563,723.6
SOOP,미라지720,277,215,322,263,13.5,178,49.333333333333336,666
SOOP,효짱♥,277.6,280,241,313,5.8,101,84.05172413793103,487.5
SOOP,달묘_,278,304,287,256,11.4,90,62.421052631578945,711.6
SOOP,니코♡,278.8,194,229,371,4,218,92.65,370.6
SOOP,욱하는형,281.6,184,371,241,21,241,37.82380952380952,794.3
치지직,Sley,284.4,320,321,230,17,84,49.37647058823529,839.4
SOOP,로기다,284.4,238,214,378,3.6,144,98.83333333333333,355.8
치지직,슈이입니다,285.6,276,316,260,13.3,102,50.5187969924812,671.9
SOOP,곽춘식,285.6,332,352,196,25.9,78,41.884169884169886,1084.8
치지직,Kaiser카이저,285.8,285,362,210,24,99,40.025,960.6
SOOP,링고._.,287,269,264,319,6.7,108,71.32835820895522,477.9
SOOP,류키∀,289,253,273,323,6.9,127,68.57971014492753,473.2
치지직,헤이 heyy,294.4,378,370,177,34.3,61,38.57142857142857,1323
치지직,쏭이,294.8,280,374,223,23.6,101,36.91101694915254,871.1
SOOP,김하선,295.6,300,343,246,17.3,92,44.25433526011561,765.6
SOOP,호진LEE,296.8,272,240,366,4.5,106,84.06666666666666,378.3
치지직,체크메이트입니다,297,261,276,336,6.5,118,67.12307692307692,436.3
SOOP,거대별,298.4,256,245,373,4.6,120,80.30434782608695,369.4
SOOP,란쵸_,298.6,269,396,216,28.2,108,32.826241134751776,925.7
치지직,감수,299.6,320,387,202,29.7,84,34.42087542087542,1022.3
치지직,야켓,299.8,357,409,162,49.4,68,31.242914979757085,1543.4
치지직,레비얀 Leviyan,300,258,246,375,4.6,119,80.1086956521739,368.5
SOOP,한아밍,300.6,249,330,297,11.9,133,47.04201680672269,559.8
치지직,김정민 해변킴,300.8,234,336,299,11.9,146,45.857142857142854,545.7
SOOP,진호.,300.8,338,383,200,30.1,76,34.76079734219269,1046.3
치지직,땅컹이ㅋ,303.6,332,339,254,15.7,78,45.496815286624205,714.3
SOOP,야무지♪,307.8,345,326,271,13.4,73,48.19402985074627,645.8
SOOP,하디아_,308.8,156,105,589,0.6,313,293.6666666666667,176.2
SOOP,구보라,310.2,319,284,332,7.1,85,63.36619718309859,449.9
치지직,냐 미 Nyami,312.2,263,228,421,3.2,116,93.5,299.2
SOOP,치요∀,312.6,271,223,423,3.1,107,95.96774193548387,297.5
치지직,ㅇ연이ㅇ,313.2,154,108,598,0.6,324,288,172.8
치지직,하예솜,314,406,410,172,46.7,53,31.07066381156317,1451
SOOP,한비。,317.6,398,376,219,25,55,36.532,913.3
SOOP,현단아v,318,378,349,257,16.6,61,42.80120481927711,710.5
치지직,따람지,319.2,356,319,301,10.9,69,49.77064220183486,542.5
SOOP,연보라♥,319.6,324,359,278,15.4,81,40.22077922077922,619.4
치지직,네이키드 naked,322,332,280,359,6,78,65.61666666666666,393.7
SOOP,늑대채린,322.4,266,213,460,2.6,114,100,260
SOOP,힌콕,323.6,288,239,426,3.5,97,84.51428571428572,295.8
치지직,해나 Haena,325.8,251,290,399,5.4,130,61.2962962962963,331
치지직,HANBIN02,327.6,230,214,490,2.4,151,98.83333333333333,237.2
SOOP,딩굴♡,327.8,327,392,264,19.8,80,33.282828282828284,659
SOOP,뽀끔o3o,328.4,384,415,214,30.7,59,30.439739413680783,934.5
치지직,은뿌,331.4,239,197,512,2,141,110.3,220.6
SOOP,숩니찡,333,395,445,190,39.9,56,28.203007518796994,1125.3
SOOP,공태연,341.2,304,296,405,5.5,90,58.236363636363635,320.3
치지직,Lup1ne,342.4,348,481,201,39.6,72,25.883838383838384,1025
치지직,숀쟝,342.6,327,333,360,8.4,80,46.36904761904762,389.5
치지직,콩콩,343.2,290,299,414,5.4,96,57.74074074074074,311.8
SOOP,유후피아노래,344.6,363,297,383,6,66,58.2,349.2
SOOP,샤르망,344.8,288,281,437,4.3,97,65.25581395348837,280.6
치지직,Mer1t,345,285,293,427,5,99,59.14,295.7
치지직,한나금,345.2,368,437,242,27.6,65,28.619565217391305,789.9
SOOP,서한결,346,398,526,140,81.9,55,23.11965811965812,1893.5
치지직,미도미도 마요,346.8,310,254,458,3.4,88,77.1470588235294,262.3
SOOP,김병살,346.8,352,302,389,6.1,70,56.26229508196721,343.2
SOOP,최은뽀1,347.8,227,294,462,4.4,159,58.54545454545455,257.6
SOOP,최세상,348.6,287,337,391,7.4,98,45.810810810810814,339
SOOP,나옹이빵,348.8,432,390,266,19.5,48,33.48717948717949,653
SOOP,카히리,350,300,338,387,7.6,92,45.63157894736842,346.8
치지직,와팬,350.2,317,332,385,7.5,86,46.373333333333335,347.8
SOOP,미현영♡,351,363,315,381,7,66,50.75714285714286,355.3
SOOP,온네님,351.6,280,233,506,2.5,101,89.84,224.6
SOOP,viperdemon,352,324,341,377,8.1,81,44.74074074074074,362.4
치지직,전게,352.2,423,465,204,38.1,50,26.77690288713911,1020.2
SOOP,우냥v,352.4,408,446,231,29.9,52,28.070234113712374,839.3
SOOP,아칸_,352.4,290,428,308,17.4,96,29.229885057471265,508.6
SOOP,owesportsjp,354,402,451,233,29.9,54,27.812709030100333,831.6
치지직,초깨비,354.8,374,351,349,9.8,64,42.3469387755102,415
SOOP,돌애정,356.4,342,411,309,16.5,75,30.763636363636362,507.6
SOOP,백송_,356.6,391,434,262,23.3,57,28.751072961373392,669.9
SOOP,린링,357.4,345,483,238,31.1,73,25.726688102893892,800.1
치지직,WhoRU01,358,310,288,452,4.3,88,62.13953488372093,267.2
치지직,이복만,358.8,442,456,220,33,46,27.451515151515153,905.9
SOOP,아이코_,359.4,293,432,320,16.5,95,28.915151515151514,477.1
SOOP,잼율이,361,359,335,388,7.5,67,45.88,344.1
SOOP,임하밍,365.6,310,255,504,3,88,75.53333333333333,226.6
치지직,판누,367.4,423,463,244,29.3,50,26.87372013651877,787.4
SOOP,호미밍,369.2,442,384,318,13.8,46,34.67391304347826,478.5
SOOP,설설설=333,370.2,357,556,191,52,68,21.35,1110.2
SOOP,코코양,372.6,387,375,363,10.3,58,36.86407766990291,379.7
치지직,이쿠롬,373.6,368,305,445,5,65,55.32,276.6
치지직,무화 Moohwa,373.8,395,569,168,72.1,56,20.83356449375867,1502.1
SOOP,손승아_♥,374,338,354,412,7.6,76,41.30263157894737,313.9
SOOP,햄쏘따,374.8,448,391,322,14.2,45,33.36619718309859,473.8
SOOP,류헤나,375.2,486,419,276,20.9,40,30.291866028708135,633.1
SOOP,김배키이,376.2,381,325,425,6.1,60,48.59016393442623,296.4
SOOP,차쯔키,378,246,189,633,1.3,136,119.84615384615384,155.8
SOOP,쿠아♪,379,177,429,430,9.8,261,29.183673469387756,286
SOOP,꼬부기07.,379.4,203,447,400,11.8,196,28.008474576271187,330.5
치지직,해옥 HAEOK,381.8,467,394,327,14,42,32.9,460.6
치지직,말카디아,382.4,314,361,438,7,87,40.05714285714286,280.4
SOOP,김군,385.8,345,438,354,14.3,73,28.447552447552447,406.8
SOOP,반히._.,386.6,517,493,215,37.3,37,25.021447721179623,933.3
치지직,은가비v,388.2,293,405,419,9.4,95,32.202127659574465,302.7
SOOP,애디_,388.4,324,320,489,4.8,81,49.604166666666664,238.1
치지직,쫑 민,391,467,461,283,22,42,26.918181818181818,592.2
SOOP,후룽카카,393,497,484,250,28.7,39,25.714285714285715,738
치지직,서벌캣 례이,393.2,376,393,402,9.9,63,33.14141414141414,328.1
SOOP,이지수^^*,394,428,404,367,11.6,49,32.241379310344826,374
치지직,제에스트,395.6,300,269,570,2.7,92,69.81481481481481,188.5
SOOP,도화εз,396.8,456,407,357,12.4,44,32.16129032258065,398.8
SOOP,김무무,397.2,448,575,194,53.5,45,20.44299065420561,1093.7
SOOP,버드_♥,398,368,312,499,4.3,65,53.06976744186046,228.2
SOOP,손유진,399.8,297,252,599,2.2,94,78.36363636363636,172.4
SOOP,고채린,400,408,467,329,17.2,52,26.569767441860463,457
SOOP,란란_,400,256,201,671,1.3,120,108,140.4
SOOP,찌미♥,402.6,467,593,180,64.2,42,19.473520249221185,1250.2
SOOP,바먀,403.2,384,478,338,16.7,59,25.952095808383234,433.4
SOOP,이루희,404.4,276,356,517,5.3,102,41.132075471698116,218
SOOP,김옥독,404.8,448,476,312,18.8,45,26,488.8
SOOP,바름이ϐ,406,408,558,253,33.8,52,21.189349112426036,716.2
치지직,도이입니다,406.4,402,482,333,17.3,54,25.77456647398844,445.9
치지직,유제이와 고양이,409.6,408,550,270,30.1,52,21.514950166112957,647.6
SOOP,송소미!,410.8,352,324,527,4.3,70,48.83720930232558,210
치지직,낭지킴,411,419,471,347,16,51,26.21875,419.5
치지직,옵쪽이,411.4,477,563,227,40.8,41,21.07843137254902,860
치지직,벨로스레아,411.6,408,494,331,18.1,52,24.950276243093924,451.6
