플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
SOOP,owesports,27.5,11943,7466.254545454545,205322
SOOP,김민교.,13.3,15482,11723.924812030074,155928.2
SOOP,일루전_,36.9,5889,2349.8482384823847,86709.4
SOOP,징버거☆,16.9,7127,3503.644970414201,59211.6
SOOP,쪼낙,36.3,3206,1293.2727272727273,46945.8
SOOP,고세구!,12.5,10526,3562.368,44529.6
SOOP,강만식,16.2,2323,1419.8827160493827,23002.1
SOOP,제갈금자,7.6,6845,2761.3815789473683,20986.5
치지직,텐코 시부키,3.3,6693,5321.515151515152,17561
SOOP,아이치,22,1210,757.9272727272727,16674.4
SOOP,깐숙,13.5,1950,1231.3703703703704,16623.5
SOOP,악어∀,16,1285,776.00625,12416.1
치지직,아오쿠모 린,3,3747,2999.5666666666666,8998.7
치지직,하나코 나나,3,3424,2644.6,7933.8
치지직,유즈하 리코,3.1,3423,2487.064516129032,7709.9
SOOP,디엠이무니다,45.1,454,166.99334811529934,7531.4
치지직,갱쥰,73.3,165,91.39972714870396,6699.6
치지직,팔차선8,42.1,793,144.16389548693587,6069.3
SOOP,감블러,5.3,1436,1036.7924528301887,5495
치지직,윤산삼,26.1,266,178.88505747126436,4668.9
치지직,주루,30.8,274,150.16233766233765,4625
SOOP,aidragon,23.8,263,184.47899159663865,4390.6
치지직,쪼낙,11.7,587,374.8888888888889,4386.2
치지직,에땁01,14.2,478,291.19718309859155,4135
치지직,볼가지 bug,25.6,299,148.01171875,3789.1
치지직,양아지,5.4,1228,684.6111111111111,3696.9
치지직,근모닝,41.3,142,84.31719128329298,3482.3
치지직,아카네 리제,1.3,2880,2530.4615384615386,3289.6
SOOP,파니_,13,432,245.66153846153847,3193.6
치지직,나무늘보OW,33.6,135,77.98809523809524,2620.4
치지직,쟁구임,7.2,547,333.56944444444446,2401.7
SOOP,칸_김동하,14.4,898,159.75,2300.4
치지직,계춘회,2,1438,1107.65,2215.3
치지직,킴쿼카,80.8,50,25.850247524752476,2088.7
치지직,헤이 heyy,35.6,89,58.04494382022472,2066.4
SOOP,베베리,8.7,270,229.80459770114942,1999.3
치지직,권세이,19.9,138,99.00502512562814,1970.2
치지직,바이올렛잇고,4.6,539,392.2391304347826,1804.3
치지직,무화 Moohwa,81.6,61,22.090686274509803,1802.6
치지직,류제홍S,3.8,579,469.36842105263156,1783.6
치지직,징 가,27.8,125,63.86690647482014,1775.5
SOOP,owesportsjp,26.8,247,65.34701492537313,1751.3
치지직,어스키,31.4,115,55.56369426751592,1744.7
치지직,세노 SEN5,11.7,186,148.04273504273505,1732.1
치지직,유후의피아노래,10.4,273,160.60576923076923,1670.3
SOOP,망개,14.2,578,115.83098591549296,1644.8
치지직,김동학,8.4,286,184.35714285714286,1548.6
치지직,쿨 쿨 이,20,132,77.245,1544.9
치지직,소우릎,2.2,786,696.4545454545455,1532.2
SOOP,목츄리,15,279,101.04,1515.6
치지직,슈이입니다,35.6,106,41.76966292134831,1487
치지직,박진규02,45.3,65,32.10154525386314,1454.2
SOOP,oPuTo,32.3,64,43.61300309597523,1408.7
치지직,디엠이무니다,21,113,67.07619047619048,1408.6
치지직,Akaros83,7.4,230,190.1216216216216,1406.9
치지직,삐라입니다,15.6,155,87.77564102564102,1369.3
치지직,프로핏 Profit,9.1,309,149.03296703296704,1356.2
SOOP,바밍_,5,418,261.6,1308
SOOP,stalk3row,5.8,304,224.20689655172413,1300.4
치지직,쏭이,47.4,63,27.343881856540083,1296.1
치지직,야켓,39.2,62,31.772959183673468,1245.5
치지직,이오링0,62.5,63,19.0048,1187.8
치지직,Uann 유안,25.9,120,45.054054054054056,1166.9
SOOP,손승아_♥,23,199,50.369565217391305,1158.5
치지직,따람지,22.9,80,49.580786026200876,1135.4
치지직,설백,3.1,398,355.6774193548387,1102.6
치지직,아이치,4.7,307,230.2340425531915,1082.1
SOOP,김배키이,21.5,79,50.17674418604651,1078.8
SOOP,초롱CH0R0NG,6.5,317,165.12307692307692,1073.3
SOOP,MAX?,8.3,190,128.27710843373495,1064.7
치지직,Kaiser카이저,17.7,122,58.44632768361582,1034.5
치지직,얌록,44.9,55,22.78619153674833,1023.1
치지직,엘시v,1.7,682,601.7647058823529,1023
치지직,멜랴,11.3,130,87.95575221238938,993.9
치지직,푸린,3.3,354,292.5151515151515,965.3
치지직,전홀리,31.8,52,30.138364779874212,958.4
치지직,OW 유니원스,20.1,90,47.353233830845774,951.8
치지직,게구리,10.3,137,91.37864077669903,941.2
치지직,owKira,23,85,40.74782608695652,937.2
치지직,하예솜,29.2,54,32.05821917808219,936.1
치지직,제이큐브,17.9,102,50.74301675977654,908.3
SOOP,마로니!,3.7,338,241.94594594594594,895.2
치지직,프로즈,5.8,190,153.20689655172413,888.6
치지직,나나는못말려,51.6,32,17.199612403100776,887.5
SOOP,사봉디,38.6,42,22.634715025906736,873.7
치지직,서넹,2.7,535,322.55555555555554,870.9
SOOP,현르시,63,21,13.598412698412698,856.7
치지직,축닭이,28.8,66,29.510416666666668,849.9
치지직,김편집,3.3,360,253.3939393939394,836.2
SOOP,홍현성.,3.5,287,234.68571428571428,821.4
치지직,디디디용,1.9,539,418.8421052631579,795.8
치지직,판누,30.2,40,25.81788079470199,779.7
SOOP,유시에,13.2,81,58.734848484848484,775.3
치지직,smurf5,12.4,90,61.153225806451616,758.3
치지직,시메빈,15.4,116,49.01948051948052,754.9
치지직,꾸리쨩,16.6,79,45.295180722891565,751.9
치지직,치요우,10,134,75.04,750.4
치지직,신노스케입니다,55.6,37,13.390287769784173,744.5
치지직,전게,22.2,50,32.734234234234236,726.7
치지직,엄덕구1,30,36,24.09,722.7
SOOP,립LIP,7.4,143,97.27027027027027,719.8
치지직,ㅇ연이ㅇ,2.9,340,247.13793103448276,716.7
치지직,광살탄,28.1,37,24.747330960854093,695.4
치지직,꽃분홍,18.9,60,36.507936507936506,690
치지직,우히나,45,29,14.764444444444445,664.4
치지직,네이키드 naked,10.4,88,63.88461538461539,664.4
치지직,땅컹이ㅋ,21.2,51,31.12735849056604,659.9
치지직,유제이와 고양이,36.5,38,18.002739726027396,657.1
치지직,고보미,38,65,17.268421052631577,656.2
치지직,한나금,14.6,62,44.86986301369863,655.1
SOOP,다키_,11.4,83,56.219298245614034,640.9
치지직,Proud,3.9,197,161.2051282051282,628.7
치지직,향아치,1.6,431,388.1875,621.1
SOOP,사만다_,71.8,15,8.57799442896936,615.9
치지직,일루전입니다,5.6,188,109.30357142857143,612.1
치지직,김덕만 KDM,4.3,194,141.34883720930233,607.8
SOOP,깡담비,8.5,112,70.72941176470589,601.2
SOOP,김멘탈,53,20,11.258490566037736,596.7
치지직,빅박스,11.5,105,51.7304347826087,594.9
치지직,제우스93,13.4,61,44.38059701492537,594.7
치지직,은뿌,4.3,183,135.8372093023256,584.1
치지직,이복만,21.2,51,27.485849056603772,582.7
SOOP,상기님,45.1,25,12.678492239467849,571.8
치지직,미라클TV,5.2,141,109.51923076923077,569.5
치지직,담유이,2,353,282.7,565.4
치지직,유봄냥,4.7,149,117.61702127659575,552.8
치지직,해옥 HAEOK,8.2,116,67.40243902439025,552.7
치지직,츠밍,2.5,260,219.96,549.9
SOOP,한아밍,13.9,129,39.48201438848921,548.8
치지직,녕지,59.2,23,9.253378378378379,547.8
치지직,Oo시안oO,21.9,47,24.726027397260275,541.5
치지직,Sley,10.8,100,49.083333333333336,530.1
치지직,펠리칸인디용,10.8,83,48.28703703703704,521.5
치지직,살균제,38.9,27,13.398457583547557,521.2
치지직,유우스즈 무무,4.1,146,126.8780487804878,520.2
치지직,나나링 Nanaring,8.7,89,59.12643678160919,514.4
치지직,다래임,17.8,54,28.56741573033708,508.5
치지직,메메s,24.8,41,20.181451612903224,500.5
SOOP,HeeSang1,3.4,207,145.05882352941177,493.2
치지직,텝텝,6.5,106,74.13846153846154,481.9
치지직,티타냥,46.9,24,10.119402985074627,474.6
치지직,백하누,33.5,55,14.008955223880598,469.3
치지직,문창식,16.4,55,28.182926829268293,462.2
치지직,리네 Renee,32.3,26,14.145510835913313,456.9
치지직,광말구짱,2.7,189,166.25925925925927,448.9
치지직,미즈야,63,15,6.893650793650794,434.3
SOOP,서한결,24.9,28,17.40963855421687,433.5
SOOP,우이♥,28.2,20,15.102836879432624,425.9
SOOP,근모닝TV,40.7,22,10.238329238329237,416.7
치지직,냐 미 Nyami,2.6,168,159.76923076923077,415.4
SOOP,유후피아노래,7.4,75,55.71621621621622,412.3
치지직,Mer1t,4.5,132,91.6,412.2
치지직,옵쪽이,26.6,29,15.421052631578947,410.2
치지직,람썬,4.4,181,91.79545454545455,403.9
치지직,화 릴,25.5,33,15.79607843137255,402.8
SOOP,Soop바이칼,22.8,27,17.32894736842105,395.1
치지직,페오 PEO,29.5,27,13.220338983050848,390
치지직,훈톨이,26.8,22,14.462686567164178,387.6
치지직,쎈곰,34.6,17,11.141618497109826,385.5
치지직,알파이입니다,6.3,106,60.84126984126984,383.3
치지직,화이트fps,20.8,35,18.153846153846153,377.6
치지직,이 리 온,2.7,164,139.7037037037037,377.2
치지직,져니콩,36.1,22,10.18005540166205,367.5
치지직,김길현,5.1,121,71.90196078431373,366.7
치지직,킴유아,117,10,3.0974358974358975,362.4
치지직,설하린1,18.4,45,19.597826086956523,360.6
치지직,fearless0527,8.1,70,44.333333333333336,359.1
치지직,사야플,10.5,55,33.53333333333333,352.1
SOOP,빡준빈,3.1,128,112.7741935483871,349.6
SOOP,혜지,29.9,18,11.65551839464883,348.5
SOOP,한나금,11.7,40,29.52991452991453,345.5
치지직,나 견,39.2,19,8.686224489795919,340.5
치지직,salgu6,58.2,16,5.737113402061856,333.9
치지직,민잉이,42.8,16,7.780373831775701,333
SOOP,그림자2,87,7,3.811494252873563,331.6
치지직,아차찹쌀책,33.8,19,9.668639053254438,326.8
SOOP,빵찌-_-,18,27,18.011111111111113,324.2
치지직,윤우 YunWoo,26.6,21,12.037593984962406,320.2
SOOP,나무늘보_ow,33.5,21,9.495522388059701,318.1
치지직,텐플라스텐 텐텐,4,106,79.4,317.6
치지직,제에스트,2.4,156,130.04166666666666,312.1
치지직,선드 SeonD,35.3,20,8.827195467422097,311.6
치지직,TTia 띠아,15.7,30,19.643312101910826,308.4
치지직,혤캉,7.3,63,42.16438356164384,307.8
치지직,람보람1,17.2,35,17.8953488372093,307.8
치지직,윈 트,31.5,21,9.66984126984127,304.6
치지직,잗만한라마,20.7,28,14.671497584541063,303.7
치지직,로쥬마리,7.2,63,41.81944444444444,301.1
SOOP,마링유,15.9,27,18.867924528301888,300
치지직,햄둥2,6.6,82,45.31818181818182,299.1
