플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,하예솜,144.8,182,191,80,29.2,54,32.05821917808219,936.1
치지직,꽃분홍,145.8,169,176,104,18.9,60,36.507936507936506,690
치지직,축닭이,147.8,153,205,88,28.8,66,29.510416666666668,849.9
치지직,전홀리,147.8,189,199,76,31.8,52,30.138364779874212,958.4
치지직,무화 Moohwa,151.8,167,257,39,81.6,61,22.090686274509803,1802.6
치지직,전게,153.4,195,187,99,22.2,50,32.734234234234236,726.7
치지직,fearless0527,159.2,150,156,167,8.1,70,44.333333333333336,359.1
치지직,땅컹이ㅋ,159.6,190,197,107,21.2,51,31.12735849056604,659.9
치지직,햄둥2,163,135,150,190,6.6,82,45.31818181818182,299.1
SOOP,개리∀,165.4,117,113,242,3.6,99,64.11111111111111,230.8
치지직,비화 Bihwa,165.6,124,99,253,2.8,89,76.39285714285714,213.9
치지직,얌록,165.6,178,253,72,44.9,55,22.78619153674833,1023.1
치지직,기령,168.2,99,83,288,1.9,118,93.3157894736842,177.3
SOOP,앨리스얌,169.2,112,82,285,1.9,103,95.78947368421052,182
치지직,혤캉,169.6,160,160,184,7.3,63,42.16438356164384,307.8
치지직,로쥬마리,171.6,160,161,188,7.2,63,41.81944444444444,301.1
치지직,숀쟝,172.6,151,159,197,6.9,68,42.27536231884058,291.7
치지직,이복만,172.8,190,215,122,21.2,51,27.485849056603772,582.7
치지직,판누,174.2,229,229,92,30.2,40,25.81788079470199,779.7
치지직,다래임,174.4,182,208,137,17.8,54,28.56741573033708,508.5
치지직,이오링0,176.4,160,299,62,62.5,63,19.0048,1187.8
치지직,사야플,177.2,178,186,168,10.5,55,33.53333333333333,352.1
치지직,문창식,177.2,178,211,143,16.4,55,28.182926829268293,462.2
치지직,이삼둥,179.4,145,119,257,3.5,73,60.02857142857143,210.1
SOOP,사봉디,180.2,223,254,85,38.6,42,22.634715025906736,873.7
치지직,콩콩,182.2,147,149,233,5.2,72,45.92307692307692,238.8
치지직,아로AURO,183.2,112,90,312,1.9,103,85.10526315789474,161.7
치지직,사모장,184,128,95,301,2.1,86,80.19047619047619,168.4
치지직,광살탄,184,238,238,103,28.1,37,24.747330960854093,695.4
치지직,이치카 히비,184.8,118,103,300,2.3,96,73.26086956521739,168.5
치지직,owjasm1ne,186.8,128,126,277,3.3,86,57.24242424242424,188.9
치지직,엄덕구1,186.8,248,243,100,30,36,24.09,722.7
치지직,Knife21,187.4,147,127,268,3.5,72,56.77142857142857,198.7
치지직,Oo시안oO,189,205,239,131,21.9,47,24.726027397260275,541.5
치지직,도화령,190.2,81,72,363,1.1,142,117.45454545454545,129.2
치지직,연 구 대 상,191.4,187,177,208,7.4,53,36.36486486486486,269.1
치지직,용봉탕,193.6,118,91,334,1.7,96,84.94117647058823,144.4
SOOP,한나금,195.8,229,204,171,11.7,40,29.52991452991453,345.5
치지직,쿠미네,196.6,105,79,360,1.3,110,100.53846153846153,130.7
치지직,서벌캣 례이,201.6,208,195,205,8.6,46,31.41860465116279,270.2
치지직,고보미,205.6,156,327,109,38,65,17.268421052631577,656.2
치지직,와팬,208.4,190,182,244,6.6,51,34.56060606060606,228.1
치지직,박뽀숑이,208.6,187,174,254,5.8,53,36.827586206896555,213.6
치지직,하 쁘,209,153,122,324,2.6,66,58.46153846153846,152
치지직,메메s,212.4,226,280,138,24.8,41,20.181451612903224,500.5
치지직,유제이와 고양이,215.8,235,314,108,36.5,38,18.002739726027396,657.1
SOOP,반히._.,219,231,218,214,9.5,39,27.294736842105262,259.3
치지직,eo58,219.4,143,196,281,5.9,74,31.28813559322034,184.6
치지직,나나는못말려,219.8,275,328,84,51.6,32,17.199612403100776,887.5
치지직,설하린1,224.8,212,290,166,18.4,45,19.597826086956523,360.6
치지직,감수,225.8,173,163,315,3.9,58,41.23076923076923,160.8
치지직,해나 Haena,227.2,120,107,401,1.6,93,69.375,111
치지직,중괄호,227.4,141,147,351,2.9,75,46.758620689655174,135.6
치지직,세찬 SECHAN,227.4,175,178,303,4.6,56,36.17391304347826,166.4
치지직,감정적으로겜함,228.2,175,203,280,6.2,56,29.870967741935484,185.2
SOOP,학살~,229.8,205,209,263,7.1,47,28.366197183098592,201.4
치지직,머라냥 I Meolanyang,231.4,223,244,223,10.4,42,24.01923076923077,249.8
SOOP,지앤*,231.4,115,274,247,10.8,100,20.574074074074073,222.2
치지직,희 야,233,195,180,305,4.7,50,35.361702127659576,166.2
SOOP,거대별,233.4,95,112,424,1.6,124,65.125,104.2
치지직,rus1,233.6,182,273,220,12.4,54,20.612903225806452,255.6
SOOP,김무무,235.4,253,241,221,10.3,35,24.660194174757283,254
치지직,히레 hire,235.6,238,225,245,8.7,37,26.20689655172414,228
치지직,코뚱잉입니다,235.8,151,124,390,2,68,58.2,116.4
치지직,계연화,238,208,297,194,15.4,46,19.116883116883116,294.4
치지직,화이트fps,238.6,253,309,161,20.8,35,18.153846153846153,377.6
SOOP,코태,238.8,238,194,284,5.8,37,31.43103448275862,182.3
치지직,초깨비,241.2,238,226,258,8,37,26.0375,208.3
치지직,콩난이,243.2,238,224,265,7.6,37,26.36842105263158,200.4
SOOP,A1IEN,245.2,190,172,346,3.7,51,37.16216216216216,137.5
치지직,TTia 띠아,246,286,289,183,15.7,30,19.643312101910826,308.4
치지직,실크로,247.4,219,227,282,7.1,43,25.859154929577464,183.6
치지직,마지텐시0,247.6,226,216,290,6.4,41,27.4375,175.6
SOOP,서한결,248.6,305,322,147,24.9,28,17.40963855421687,433.5
SOOP,heiser72,249.4,219,175,339,3.9,43,36.794871794871796,143.5
치지직,용사98,250.2,219,288,228,12.4,43,19.68548387096774,244.1
치지직,블리승,250.6,169,168,374,3.2,60,38.90625,124.5
치지직,람보람1,250.6,253,316,184,17.2,35,17.8953488372093,307.8
치지직,백하누,250.8,178,396,142,33.5,55,14.008955223880598,469.3
치지직,우히나,251.6,294,377,105,45,29,14.764444444444445,664.4
SOOP,Soop바이칼,255.4,315,325,156,22.8,27,17.32894736842105,395.1
치지직,욤미 Yommi,255.4,261,276,232,11.7,34,20.47008547008547,239.5
치지직,신노스케입니다,256.4,238,424,98,55.6,37,13.390287769784173,744.5
SOOP,보리담,256.6,171,148,408,2.3,59,46.69565217391305,107.4
치지직,화 릴,258.4,270,356,155,25.5,33,15.79607843137255,402.8
치지직,라붕,258.6,253,251,269,8.7,35,22.816091954022987,198.5
SOOP,빵찌-_-,259,315,313,177,18,27,18.011111111111113,324.2
SOOP,한세긴,259.6,140,116,463,1.5,76,62.8,94.2
SOOP,마링유,259.8,315,303,189,15.9,27,18.867924528301888,300
SOOP,지오!,265.8,171,133,446,1.9,59,52.36842105263158,99.5
씨미,유아리,266.2,201,185,380,3.6,48,34.02777777777778,122.5
치지직,옵쪽이,266.8,294,367,153,26.6,29,15.421052631578947,410.2
치지직,에임봇,267.8,145,131,466,1.7,73,54.88235294117647,93.3
SOOP,셈니-3-,269,219,312,251,12,43,18.058333333333334,216.7
SOOP,떵이。,269.6,294,315,212,14.6,29,17.931506849315067,261.8
치지직,최윤주,271.4,305,334,192,17.5,28,16.925714285714285,296.2
치지직,재 희,271.6,160,165,434,2.5,63,40.68,101.7
SOOP,비현_Vhyun,272.6,261,212,339,5.1,34,28.137254901960784,143.5
치지직,마카04,274.6,215,221,358,4.9,44,26.877551020408163,131.7
치지직,강오목,274.8,238,279,289,8.7,37,20.20689655172414,175.8
치지직,민 빵,275.8,201,373,216,17.1,48,15.04093567251462,257.2
SOOP,김리루,276.4,270,263,293,8,33,21.7,173.6
SOOP,류제홍1,278.8,238,236,342,5.7,37,24.894736842105264,141.9
치지직,시이야,280.6,253,206,369,4.4,35,29.022727272727273,127.7
치지직,헤일라 미러,280.6,153,132,493,1.6,66,53.8125,86.1
치지직,리네 Renee,281,329,394,144,32.3,26,14.145510835913313,456.9
SOOP,나모모짱,282.2,215,173,425,2.8,44,37.035714285714285,103.7
SOOP,현르시,283.6,422,411,87,63,21,13.598412698412698,856.7
치지직,AZENT,284,270,339,236,14.1,33,16.70212765957447,235.5
치지직,살균제,285.8,315,423,134,38.9,27,13.398457583547557,521.2
치지직,유리리,287.4,131,102,551,1,83,73.3,73.3
치지직,잗만한라마,289,305,383,187,20.7,28,14.671497584541063,303.7
치지직,예나츄,294.6,329,335,237,13.9,26,16.85611510791367,234.3
SOOP,로히♥,294.6,261,233,373,5,34,25.12,125.6
SOOP,상기님,294.8,338,445,123,45.1,25,12.678492239467849,571.8
SOOP,우이♥,296.6,445,371,148,28.2,20,15.102836879432624,425.9
치지직,김춘례92,296.8,200,210,432,3.6,49,28.333333333333332,102
치지직,페오 PEO,297.8,315,430,157,29.5,27,13.220338983050848,390
치지직,지 짱,297.8,315,388,199,19.8,27,14.348484848484848,284.1
치지직,훈톨이,298,402,386,158,26.8,22,14.462686567164178,387.6
치지직,프로펫 Prophet,300,208,250,396,5,46,22.96,114.8
치지직,Akie8,302.2,205,429,224,18.7,47,13.283422459893048,248.4
치지직,튜티,302.2,261,415,210,19.9,34,13.507537688442211,268.8
SOOP,지유_♥,302.8,376,329,240,13.6,23,17.183823529411764,233.7
치지직,프로겐,303.8,261,395,234,16.9,34,14.04733727810651,237.4
SOOP,삐라입니다,306.8,226,398,256,15.2,41,13.947368421052632,212
SOOP,쌀비,308.6,355,359,235,15.1,24,15.675496688741722,236.7
치지직,롱이롱,311.2,208,170,504,2.2,46,38.09090909090909,83.8
치지직,수이수이,311.6,376,343,248,13.4,23,16.48507462686567,220.9
치지직,아이나 모모,314.2,305,267,366,6.1,28,21.016393442622952,128.2
치지직,리네양,314.6,329,418,204,20.3,26,13.482758620689655,273.7
치지직,새 담,315.8,143,108,610,0.9,74,69.33333333333333,62.4
SOOP,앙다봉=♥,317.4,315,264,372,5.8,27,21.67241379310345,125.7
SOOP,현주♥,320.2,355,287,336,7.3,24,19.73972602739726,144.1
치지직,토우 루체르나,322,190,153,557,1.6,51,45,72
치지직,아이스초코1,322,376,406,211,19.4,23,13.79896907216495,267.7
치지직,배빛,325.6,338,438,207,20.8,25,12.942307692307692,269.2
치지직,꾸르잠1,330,376,410,227,18.1,23,13.662983425414364,247.3
치지직,인지상지형,330.4,338,326,331,8.5,25,17.28235294117647,146.9
치지직,움팡,333.4,315,457,219,20.8,27,12.3125,256.1
SOOP,칼리오스임다,333.4,131,286,482,4.5,83,19.755555555555556,88.9
SOOP,김멘탈,336.2,445,500,118,53,20,11.258490566037736,596.7
SOOP,리타∀,336.2,149,106,660,0.8,71,69.875,55.9
SOOP,소미._.,336.8,402,323,318,9.1,22,17.373626373626372,158.1
치지직,핸떠기,338.4,286,392,311,11.4,30,14.210526315789474,162
치지직,반달냐,338.8,338,476,202,23.5,25,11.919148936170213,280.1
SOOP,천짱짱이,340.8,422,404,237,16.9,21,13.863905325443787,234.3
SOOP,볼가지,340.8,338,485,198,24.3,25,11.736625514403292,285.2
치지직,우티안,341.4,253,336,391,6.9,35,16.81159420289855,116
SOOP,vi9ilante,343,173,145,626,1.3,58,46.92307692307692,61
치지직,윤우 YunWoo,343.2,422,469,178,26.6,21,12.037593984962406,320.2
치지직,짹제로,343.6,248,261,474,4.2,36,21.761904761904763,91.4
SOOP,맛지!,343.8,195,169,593,1.7,50,38.64705882352941,65.7
치지직,덤덤보,345.8,201,269,495,4.1,48,20.926829268292682,85.8
치지직,김 츄,346,182,146,628,1.3,54,46.84615384615385,60.9
치지직,티타냥,346.6,355,548,141,46.9,24,10.119402985074627,474.6
치지직,조근우,347.8,275,242,490,3.6,32,24.11111111111111,86.8
치지직,겜나나,350.4,248,189,563,2.2,36,32.27272727272727,71
치지직,하나츠 nacheu,350.6,121,93,723,0.6,92,83,49.8
SOOP,우엉,351.2,294,258,473,4.2,29,21.833333333333332,91.7
SOOP,루센_,353,253,255,501,3.8,35,22.157894736842106,84.2
SOOP,떤디,353,355,319,386,6.7,24,17.55223880597015,117.6
치지직,드로시,356.4,280,352,399,7,31,16.042857142857144,112.3
SOOP,근모닝TV,356.4,402,541,149,40.7,22,10.238329238329237,416.7
치지직,릴리 Lily Lue,357.6,462,414,249,16.2,19,13.524691358024691,219.1
치지직,사이테,357.8,305,265,477,4.2,28,21.571428571428573,90.6
치지직,이수민05,358.2,315,292,446,5.1,27,19.50980392156863,99.5
SOOP,혜지,359.6,484,487,170,29.9,18,11.65551839464883,348.5
SOOP,구월이_,360.8,338,353,380,7.7,25,15.909090909090908,122.5
치지직,져니콩,363.2,402,544,163,36.1,22,10.18005540166205,367.5
치지직,갇핑거,363.8,315,330,422,6.1,27,17.18032786885246,104.8
SOOP,박디라,363.8,261,207,572,2.4,34,28.75,69
치지직,디또띠,364.2,195,219,594,2.4,50,27.291666666666668,65.5
SOOP,얀시로,364.8,286,237,532,3.1,30,24.806451612903224,76.9
치지직,perr,365.6,286,369,402,7.2,30,15.194444444444445,109.4
치지직,FIB,366.8,212,202,609,2.1,45,29.904761904761905,62.8
SOOP,희건,367,355,385,355,9.2,24,14.467391304347826,133.1
치지직,자하진,367.2,402,526,191,28.2,22,10.578014184397164,298.3
치지직,녕지,367.6,376,601,130,59.2,23,9.253378378378379,547.8
치지직,디아 나,368.8,238,184,619,1.8,37,34.22222222222222,61.6
치지직,쎈곰,370.4,516,509,159,34.6,17,11.141618497109826,385.5
치지직,사루코,371.2,402,452,275,15.5,22,12.451612903225806,193
치지직,휴이휴이 Hyu2,373,261,399,403,7.8,34,13.935897435897436,108.7
치지직,SeungAn,374.4,248,271,541,3.6,36,20.86111111111111,75.1
치지직,조개구2임,374.6,231,340,481,5.4,39,16.666666666666668,90
치지직,aileen1,375.8,305,511,276,17.2,28,11.098837209302326,190.9
SOOP,이릴_,376,294,222,571,2.6,29,26.615384615384617,69.2
치지직,김민히,377.4,175,188,668,1.7,56,32.470588235294116,55.2
치지직,서씨가문의수치,378,376,337,420,6.3,23,16.746031746031747,105.5
치지직,냥금이,378.4,402,408,337,10.5,22,13.704761904761904,143.9
치지직,네쿠 necu,382.2,355,577,201,29.4,24,9.568027210884354,281.3
치지직,마리owo,383.2,280,230,588,2.6,31,25.423076923076923,66.1
치지직,쪼뭉,384,484,477,241,19.4,18,11.907216494845361,231
치지직,9룡포,385.6,422,360,393,7.4,21,15.662162162162161,115.9
치지직,윈 트,386.8,422,570,186,31.5,21,9.66984126984127,304.6
SOOP,나무늘보_ow,390,422,585,179,33.5,21,9.495522388059701,318.1
SOOP,만월e,390,422,302,462,5,21,18.92,94.6
치지직,아차찹쌀책,391.2,462,571,176,33.8,19,9.668639053254438,326.8
치지직,쵸꾸미,391.4,215,166,705,1.3,44,39.69230769230769,51.6
치지직,모몬 헤닐,393,261,304,548,3.9,34,18.846153846153847,73.5
SOOP,네링_,393.6,238,179,686,1.5,37,36.06666666666667,54.1
치지직,티네케,394,402,372,412,7.1,22,15.056338028169014,106.9
치지직,훈논,394.2,329,560,261,20.5,26,9.848780487804879,201.9
치지직,무하디,395.8,215,214,668,2,44,27.6,55.2
SOOP,박멘탈,396.4,376,435,368,9.8,23,13.051020408163266,127.9
치지직,윤니,397.4,305,422,419,7.9,28,13.430379746835444,106.1
SOOP,양일,404.4,376,525,298,16,23,10.59375,169.5
치지직,TaeJong2,406.6,355,580,259,21.8,24,9.536697247706423,207.9
치지직,차니0110,407.6,338,283,567,3.5,25,19.914285714285715,69.7
SOOP,아이링IRING,407.6,402,332,486,5.1,22,17.15686274509804,87.5
치지직,카논제이,410,376,472,365,10.7,23,12.02803738317757,128.7
치지직,주수 몬,410.8,376,562,277,19.2,23,9.838541666666666,188.9
치지직,광배언니,412.2,329,547,319,15.5,26,10.141935483870968,157.2
치지직,wkdrbwls,412.4,286,602,286,19.6,30,9.244897959183673,181.2
SOOP,김복배,414.6,355,305,554,3.9,24,18.564102564102566,72.4
치지직,난지 NANJY,417,275,234,671,2.2,32,25,55
치지직,Meiker,419,305,245,650,2.4,28,24,57.6
SOOP,뜌덩,419.8,551,504,270,17.6,16,11.221590909090908,197.5
치지직,김칠칠,421.8,329,317,573,3.9,26,17.641025641025642,68.8
치지직,선드 SeonD,422.2,445,651,182,35.3,20,8.827195467422097,311.6
치지직,꼼댕이,422.8,484,586,229,25.7,18,9.494163424124514,244
치지직,희재네케찹도둑,423.4,315,284,617,3.1,27,19.903225806451612,61.7
SOOP,머라냥,423.6,338,496,394,10.2,25,11.343137254901961,115.7
치지직,나 견,426.4,462,663,172,39.2,19,8.686224489795919,340.5
치지직,변수지,426.4,338,554,343,14.1,25,10.02836879432624,141.4
치지직,채로키,426.6,275,252,677,2.4,32,22.791666666666668,54.7
SOOP,오파리,428.2,355,281,612,3.1,24,20.06451612903226,62.2
치지직,체리아씨,428.4,376,310,573,3.8,23,18.105263157894736,68.8
SOOP,슈리´ㅇ`,431.2,294,234,697,2.1,29,25,52.5
치지직,구길동,432,422,507,362,11.6,21,11.172413793103448,129.6
SOOP,미미MIMI#,432.4,294,293,641,3,29,19.5,58.5
치지직,햇밤식,433.2,280,266,677,2.6,31,21.03846153846154,54.7
SOOP,사만다_,434,596,673,114,71.8,15,8.57799442896936,615.9
SOOP,루루시,434.2,223,198,776,1.5,42,30.733333333333334,46.1
치지직,아자엘,434.4,286,240,703,2.1,30,24.714285714285715,51.9
치지직,배그하는 곰띠,434.8,294,260,680,2.5,29,21.8,54.5
치지직,칼리오스임미다,435,235,270,700,2.5,38,20.88,52.2
SOOP,체리꿀맛,435.4,445,355,511,5.2,20,15.846153846153847,82.4
치지직,유앵화,435.6,402,301,587,3.5,22,18.942857142857143,66.3
치지직,엽빛나0,435.6,338,591,329,15.8,25,9.386075949367088,148.3
치지직,홍띵환,436.6,551,495,321,13.6,16,11.411764705882353,155.2
치지직,유토 STAVE,436.6,315,311,623,3.4,27,18.058823529411764,61.4
치지직,얼도우,440.8,422,530,361,12.4,21,10.516129032258064,130.4
