플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,레비얀 Leviyan,4.1,94,61.048780487804876,250.3
SOOP,서이지,23.1,16,10.779220779220779,249
치지직,WhoRU01,5.9,69,41.932203389830505,247.4
치지직,유제이와 고양이,11.4,47,21.666666666666668,247
SOOP,애디_,7.5,49,32.74666666666667,245.6
치지직,아차찹쌀책,25.6,24,9.55859375,244.7
SOOP,피에로-,28.9,19,8.456747404844291,244.4
치지직,우히나,25.3,22,9.537549407114625,241.3
SOOP,김종국국,112.6,3,2.136767317939609,240.6
SOOP,달체솜,5.5,48,43.45454545454545,239
치지직,나 견,42,27,5.671428571428572,238.2
SOOP,체리꿀맛,17.1,17,13.742690058479532,235
SOOP,금시키,20.3,16,11.52216748768473,233.9
SOOP,천짱짱이,17.3,18,13.508670520231213,233.7
치지직,쎄나츄,27,17,8.651851851851852,233.6
치지직,호랭찌,32.5,14,7.172307692307692,233.1
치지직,쿠미네,2.2,121,105.45454545454545,232
치지직,혤캉,7,48,32.957142857142856,230.7
치지직,빅박스,5.1,74,44.94117647058823,229.2
치지직,초사샤샤,16.9,27,13.562130177514794,229.2
치지직,콩빈e,27.4,24,8.321167883211679,228
치지직,예나츄,14.1,32,15.99290780141844,225.5
치지직,마우쥐,2.4,105,93.95833333333333,225.5
SOOP,치유+,10.7,28,21.046728971962615,225.2
치지직,삐제리,12.7,26,17.716535433070867,225
SOOP,만듀.,16.2,23,13.802469135802468,223.6
SOOP,예쁘Gee♥,18.7,17,11.79144385026738,220.5
치지직,쎈곰,68.5,11,3.202919708029197,219.4
치지직,으농2,33.2,20,6.602409638554217,219.2
치지직,김까슬,24.5,27,8.922448979591836,218.6
치지직,아론페이지,3.4,85,64.29411764705883,218.6
SOOP,이상훈94,23.8,13,9.105042016806722,216.7
치지직,므슈77,36.6,12,5.882513661202186,215.3
치지직,다정언니,44,13,4.8545454545454545,213.6
치지직,Akie8,24.1,26,8.858921161825727,213.5
치지직,과학잡지,28,21,7.610714285714286,213.1
치지직,정크랫패스,50.4,37,4.192460317460317,211.3
SOOP,이루희,7.9,37,26.265822784810126,207.5
SOOP,꼬마거북이_,21.5,15,9.64186046511628,207.3
치지직,따람지,9.2,37,22.065217391304348,203
치지직,쿠마루,2.5,92,81.12,202.8
치지직,시라하 마노,9.9,36,20.464646464646464,202.6
치지직,청묘,0.6,367,335.8333333333333,201.5
SOOP,클라비스,2.7,79,73.48148148148148,198.4
치지직,화이트fps,10.6,49,18.67924528301887,198
치지직,채류진,10.5,33,18.752380952380953,196.9
SOOP,김띵수,28.4,10,6.926056338028169,196.7
SOOP,햄쏘따,6.8,43,28.91176470588235,196.6
치지직,미츠나,19.1,22,10.272251308900524,196.2
SOOP,영쨩♥,4.3,60,45.44186046511628,195.4
SOOP,별이쓰.,16.6,18,11.765060240963855,195.3
SOOP,나무늘보_ow,34.5,13,5.605797101449276,193.4
SOOP,린링,9.5,26,20.326315789473686,193.1
치지직,빠삐코TV,43,12,4.46046511627907,191.8
SOOP,네이!,8.7,29,22.03448275862069,191.7
SOOP,백우주,9.7,24,19.721649484536083,191.3
치지직,진짜김꼬비,15.4,28,12.396103896103897,190.9
치지직,찐우02,22.5,15,8.386666666666667,188.7
SOOP,이고!,18,15,10.46111111111111,188.3
치지직,탬퍼,28.2,19,6.641843971631205,187.3
SOOP,이유란ㅇ,0.9,227,207.22222222222223,186.5
치지직,2 92,13.5,24,13.807407407407407,186.4
치지직,최윤주,10.4,28,17.83653846153846,185.5
SOOP,구본좌,14.8,19,12.472972972972974,184.6
치지직,알라쫀득쿠키,44.7,13,4.10738255033557,183.6
SOOP,세이지.,5.9,36,31.084745762711865,183.4
치지직,리네양,18.2,21,10.076923076923077,183.4
SOOP,수백이_,17.6,15,10.363636363636363,182.4
SOOP,그림자2,83.6,4,2.161483253588517,180.7
치지직,한스토리,1.8,172,100.11111111111111,180.2
SOOP,후-_-v,14.4,16,12.4375,179.1
SOOP,강덕구,0.6,307,297.8333333333333,178.7
치지직,민디yam,27.8,15,6.392086330935252,177.7
치지직,언더,30.3,17,5.858085808580858,177.5
SOOP,푸릉_,9.4,25,18.77659574468085,176.5
치지직,공하시,17.8,21,9.848314606741573,175.3
치지직,휴이휴이 Hyu2,5,71,35.02,175.1
SOOP,김나오!,9.8,28,17.79591836734694,174.4
치지직,한소링,43.7,12,3.9839816933638446,174.1
SOOP,김세아,5.1,52,33.98039215686274,173.3
SOOP,갱갱_♥,32.9,9,5.249240121580547,172.7
SOOP,연아리.,12.8,20,13.4453125,172.1
치지직,슈퍼루키2,15.4,34,11.168831168831169,172
SOOP,니프_,4.1,47,41.90243902439025,171.8
치지직,구길동,15.6,17,10.98076923076923,171.3
치지직,문창식,9,32,18.955555555555556,170.6
SOOP,얼이,17.4,15,9.74712643678161,169.6
SOOP,시라유리,7,29,24.2,169.4
치지직,티네케,11.8,26,14.220338983050848,167.8
치지직,KID030,31.7,12,5.255520504731861,166.6
SOOP,BJ김민기,23.9,10,6.96652719665272,166.5
치지직,김 설 탕,24,14,6.929166666666666,166.3
SOOP,화려희,13.3,17,12.496240601503759,166.2
치지직,리네 Renee,15.2,20,10.914473684210526,165.9
SOOP,환이다:),25.5,10,6.490196078431373,165.5
치지직,킴율미,17.2,24,9.511627906976743,163.6
치지직,안재꼼,35.8,17,4.567039106145251,163.5
치지직,칠분,39.4,11,4.126903553299492,162.6
SOOP,찰지지,10.4,20,15.5,161.2
치지직,하리코,17.9,20,8.983240223463687,160.8
치지직,서여은,9.4,33,17.06382978723404,160.4
치지직,김흑둥이,33.2,40,4.798192771084337,159.3
치지직,세리얀,3.6,56,44.19444444444444,159.1
치지직,송연정,27.5,28,5.781818181818182,159
SOOP,연우얌z,12.8,16,12.40625,158.8
SOOP,삐삐♪,11.3,24,14.035398230088495,158.6
치지직,축닭이,6,42,26.4,158.4
치지직,계연화,16,18,9.89375,158.3
치지직,어서옵냥,30.3,10,5.211221122112211,157.9
SOOP,하현♪,39.5,6,3.9873417721518987,157.5
치지직,사모장,2.6,74,60.26923076923077,156.7
SOOP,엔쥬,4.1,59,38.19512195121951,156.6
치지직,김쑤앙,18.4,15,8.456521739130435,155.6
치지직,엄현빈,32.1,11,4.8286604361370715,155
치지직,연미콩,4.5,46,34.266666666666666,154.2
SOOP,#정군,23.2,13,6.642241379310345,154.1
치지직,박평구천,27.4,17,5.587591240875913,153.1
치지직,귤 복 복,4.7,51,32.361702127659576,152.1
치지직,베 라,2.5,72,60.56,151.4
치지직,최올림,32.9,14,4.583586626139818,150.8
치지직,Mealgaru,1.6,134,94.1875,150.7
SOOP,쏭이♥,3.7,76,40.486486486486484,149.8
SOOP,한쪼니,2.5,83,59.76,149.4
SOOP,메메_,42.3,8,3.517730496453901,148.8
SOOP,구월이_,10.9,17,13.623853211009175,148.5
SOOP,김마늘∀,4.2,58,35.333333333333336,148.4
SOOP,하나랑께,16.8,12,8.785714285714286,147.6
치지직,욤미 Yommi,6,37,24.6,147.6
치지직,lynz 린지,43.7,8,3.3661327231121283,147.1
SOOP,여백이다,27.9,9,5.254480286738351,146.6
SOOP,히마리♥,10,24,14.66,146.6
SOOP,미에링,26.5,10,5.528301886792453,146.5
SOOP,쥬피백설,9.4,23,15.542553191489361,146.1
SOOP,인티지,39.6,5,3.6893939393939394,146.1
치지직,미즈야,18.4,14,7.940217391304348,146.1
치지직,콩천,3.3,59,44.06060606060606,145.4
SOOP,해따,11.4,19,12.701754385964913,144.8
치지직,인지상지형,8.9,26,16.247191011235955,144.6
SOOP,#일어나,2.3,72,62.43478260869565,143.6
SOOP,쪼아나♥,5.9,105,24.28813559322034,143.3
SOOP,연솔,4.8,36,29.645833333333332,142.3
치지직,Immunity04,44.3,14,3.2076749435665914,142.1
치지직,종이의집,12.3,17,11.495934959349594,141.4
치지직,킴이슬,12.2,22,11.573770491803279,141.2
SOOP,김강생1,36.3,6,3.884297520661157,141
치지직,상 애,12.4,24,11.35483870967742,140.8
치지직,삼 백,8.4,25,16.666666666666668,140
SOOP,바름이ϐ,9.3,23,15.010752688172044,139.6
치지직,o쏘쏘야o,39.5,14,3.5240506329113925,139.2
치지직,립LIP,0.9,195,154.55555555555554,139.1
치지직,졔윤,36.9,12,3.7642276422764227,138.9
SOOP,댕뚜비,9.8,18,14.153061224489797,138.7
치지직,백하누,35.8,16,3.8715083798882683,138.6
치지직,삶은구운계란,16.7,18,8.25748502994012,137.9
치지직,무 운,16.7,22,8.233532934131736,137.5
SOOP,졔리,5.9,31,22.966101694915253,135.5
치지직,은뿌,1.7,88,79.58823529411765,135.3
SOOP,한백_,37.7,5,3.546419098143236,133.7
