플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
SOOP,초롱CH0R0NG,18,285,210.04444444444445,3780.8
SOOP,사과몽,42,387,86.93571428571428,3651.3
치지직,주루,32.4,262,110.40123456790124,3577
SOOP,키마,4.1,1324,840.0731707317074,3444.3
치지직,눈꽃,18.2,423,183.5934065934066,3341.4
치지직,윤산삼,19.6,227,167.23469387755102,3277.8
SOOP,성기사샬롯,10.7,1425,306.21495327102804,3276.5
SOOP,아이치,7.9,795,405.2151898734177,3201.2
SOOP,쥐돌이쥐돌이,16.5,311,179.3212121212121,2958.8
SOOP,떵규_,23.1,329,126.37229437229438,2919.2
치지직,실프,5.2,731,549.1923076923077,2855.8
SOOP,[JS]박퍼니,3.3,1099,830.060606060606,2739.2
치지직,shu1,8.2,420,332.5853658536585,2727.2
치지직,블레어 로즈,2.3,1663,1168.2173913043478,2686.9
SOOP,챈나,3.2,940,837.25,2679.2
치지직,새 담,27.7,143,95.43682310469315,2643.6
SOOP,데스해머쵸로,6.9,677,375.7826086956522,2592.9
SOOP,홍현성.,25,161,102.964,2574.1
치지직,핑맨,2.3,1533,1109.2173913043478,2551.2
치지직,나무늘보OW,30,163,84.38,2531.4
SOOP,마로니!,9.1,368,277.7032967032967,2527.1
SOOP,김레인♥,35.9,304,68.85515320334262,2471.9
치지직,유즈하 리코,1.1,2367,2228.4545454545455,2451.3
치지직,에땁01,20.7,323,118.28985507246377,2448.6
치지직,아구이뽀,4.3,1760,555.1162790697674,2387
SOOP,꾸티뉴,4.8,616,494.4166666666667,2373.2
SOOP,기뉴다,1.8,2125,1314.888888888889,2366.8
SOOP,김규태,34.4,241,68.44186046511628,2354.4
치지직,용봉탕,24,152,96.775,2322.6
치지직,행돌,4.7,647,488.72340425531917,2297
SOOP,한갱,1.9,1369,1206.8947368421052,2293.1
치지직,권세이,22.4,154,98.87946428571429,2214.9
치지직,킴쿼카,156.6,48,13.999361430395913,2192.3
SOOP,빵지니♥,8.9,513,243.8426966292135,2170.2
SOOP,베베리,7,466,307.85714285714283,2155
SOOP,히댕,9.8,817,214.5,2102.1
SOOP,서나앙,20.7,801,101.4975845410628,2101
치지직,펠리칸인디용,20.9,156,98.9377990430622,2067.8
치지직,삐부,9.3,331,206.40860215053763,1919.6
SOOP,한둬얼,2.6,955,736,1913.6
SOOP,oPuTo,31.2,101,59.82051282051282,1866.4
SOOP,모요,20.8,132,87.98557692307692,1830.1
SOOP,˚다누리,4.3,572,420.6511627906977,1808.8
치지직,꽃핀,5.4,570,332.94444444444446,1797.9
SOOP,도맑음,11.9,200,147.3109243697479,1753
SOOP,또오냥♥,16.9,257,103.2189349112426,1744.4
치지직,한스토리,20.5,409,84.8,1738.4
치지직,일루전입니다,13.1,544,132.06106870229007,1730
치지직,비올레타 모네,2.5,900,680.16,1700.4
SOOP,채윤아,41.5,139,40.80963855421687,1693.6
치지직,Akaros83,7.5,286,225.74666666666667,1693.1
SOOP,리타∀,6.9,581,234.7391304347826,1619.7
SOOP,디엠이무니다,33.8,161,47.23668639053255,1596.6
SOOP,유설아♡,6.4,304,248.21875,1588.6
SOOP,안녕수야,3.2,893,491.125,1571.6
치지직,야켓,47.6,68,32.88235294117647,1565.2
SOOP,냥냥두둥,18.5,119,84.3945945945946,1561.3
SOOP,김대휘,23.2,129,66.32758620689656,1538.8
SOOP,딴딴2당,22.5,329,68.36,1538.1
치지직,디엠이무니다,19.4,138,78.52061855670104,1523.3
SOOP,배그나,2.1,913,723.6666666666666,1519.7
SOOP,서한결,62.7,55,24.049441786283893,1507.9
치지직,하예솜,46.4,56,32.16594827586207,1492.5
치지직,치요우,15.3,160,96.72549019607843,1479.9
SOOP,♡소유나♡,14.6,140,99.52739726027397,1453.1
SOOP,찌미♥,72.9,42,19.766803840877916,1441
SOOP,aidragon,14.2,139,101.4225352112676,1440.2
SOOP,임밍지,14.4,263,99.02083333333333,1425.9
치지직,땅컹이ㅋ,28.5,95,49.86666666666667,1421.2
SOOP,해기_,6.6,304,212.3181818181818,1401.3
SOOP,김야미♥,25.5,609,54.79607843137255,1397.3
SOOP,구루미:9,7.9,236,173.22784810126583,1368.5
치지직,아야 AYA,7.6,291,179.1184210526316,1361.3
SOOP,태영♥,2.2,687,600.9545454545455,1322.1
SOOP,모카:b,6.3,301,207.28571428571428,1305.9
치지직,Proud,9.5,323,136.85263157894738,1300.1
치지직,쿨 쿨 이,19.3,117,66.72538860103627,1287.8
SOOP,또해영♥,2.1,749,612.3809523809524,1286
치지직,삐라입니다,14.9,124,85.22818791946308,1269.9
치지직,이로나묭 치카,2.5,572,507.8,1269.5
치지직,양아지,2.4,562,528.6666666666666,1268.8
SOOP,정다니,22.7,113,55.76211453744494,1265.8
치지직,김덕만 KDM,8.7,253,143.367816091954,1247.3
SOOP,설레지히,94.1,24,13.233793836344315,1245.3
치지직,무화 Moohwa,71.8,56,17.185236768802227,1233.9
치지직,쏭이,33.1,101,36.62235649546828,1212.2
SOOP,토끼예나,8,225,151.4875,1211.9
SOOP,연치민,23.7,239,51.0126582278481,1209
SOOP,목츄리,12.6,238,95.11111111111111,1198.4
SOOP,아뚱.,13.8,272,86.1304347826087,1188.6
치지직,사야플,19.8,140,59.61616161616162,1180.4
SOOP,반히._.,42.5,52,27.28470588235294,1159.6
SOOP,쿠우♪,4.4,361,263.45454545454544,1159.2
치지직,Kaiser카이저,27.5,108,42.13090909090909,1158.6
SOOP,천양,1.5,898,766.8,1150.2
SOOP,숩니찡,40.5,56,28.187654320987654,1141.6
치지직,텐플라스텐 텐텐,9.9,194,112.42424242424242,1113
치지직,감수,29.9,84,37.147157190635454,1110.7
치지직,근모닝,14.3,115,77.34965034965035,1106.1
SOOP,히츠메,17.8,131,61.58988764044944,1096.3
SOOP,비숑b,12.9,151,84.96899224806202,1096.1
치지직,포포포포 POPOPOPO,2.8,486,390.2142857142857,1092.6
SOOP,김무무,49.8,45,20.943775100401606,1043
SOOP,라무,10.1,163,102.2871287128713,1033.1
SOOP,김웰로,15.3,93,67.05228758169935,1025.9
SOOP,가습기,2.9,395,346.7931034482759,1005.7
치지직,제이큐브 JCUBE,21.5,100,46.58139534883721,1001.5
치지직,김정민 해변킴,16.9,146,59.23668639053255,1001.1
SOOP,달묘_,15.4,230,64.46753246753246,992.8
SOOP,카히리,20.5,92,48.41951219512195,992.6
SOOP,김순지,7.6,214,128.82894736842104,979.1
SOOP,안산저격수,10.3,368,95.04854368932038,979
SOOP,김세노,4.5,273,216.15555555555557,972.7
치지직,메메s,51,38,18.880392156862744,962.9
SOOP,기래민,6.5,213,145.8153846153846,947.8
SOOP,란쵸_,25.6,108,37.01953125,947.7
치지직,판누,33.9,50,27.914454277286136,946.3
치지직,Uann 유안,19.2,110,48.489583333333336,931
치지직,해마티엘,3.6,377,258.5833333333333,930.9
SOOP,뽀끔o3o,33.5,59,27.737313432835823,929.2
SOOP,란란_,4.2,317,219.83333333333334,923.3
SOOP,나비,5.9,243,156,920.4
치지직,세노 SEN5,5.7,194,158.03508771929825,900.8
SOOP,칸_김동하,11.6,139,76.67241379310344,889.4
치지직,유후의피아노래,4,281,222.15,888.6
치지직,이복만,31.9,46,27.570532915360502,879.5
SOOP,욱하는형,23.8,241,36.365546218487395,865.5
SOOP,진호.,25.5,76,33.8235294117647,862.5
SOOP,낭니♥,6,188,143.71666666666667,862.3
치지직,훈톨이,48.2,28,17.763485477178424,856.2
SOOP,후룽카카,32.7,42,26.149847094801224,855.1
SOOP,문모모,6.8,177,125.6470588235294,854.4
SOOP,춘봉_,16,87,53.2625,852.2
치지직,한나금,29.9,65,27.752508361204015,829.8
치지직,미도미도 마요,9.2,107,87.93478260869566,809
치지직,청묘,3.4,451,235.23529411764707,799.8
SOOP,owesportsjp,32.1,50,24.8006230529595,796.1
SOOP,오리-3-,5.3,235,148.69811320754718,788.1
SOOP,김멘탈,75.7,16,10.408190224570674,787.9
SOOP,한비。,20.9,55,37.50717703349282,783.9
SOOP,새라새라♥,6.8,183,115,782
SOOP,바름이ϐ,32.2,157,23.81055900621118,766.7
SOOP,나옹이빵,24.3,48,31.2880658436214,760.3
SOOP,김하선,15.9,117,47.80503144654088,760.1
치지직,머라냥 I Meolanyang,37.5,52,20.264,759.9
치지직,헤이 heyy,19.1,61,39.64921465968586,757.3
SOOP,김옥독,26.2,47,28.702290076335878,752
치지직,옵쪽이,38.3,37,19.480417754569192,746.1
치지직,쿠레나이 나츠키,1.8,479,412.77777777777777,743
SOOP,나무늘봉순,1.9,584,390.4736842105263,741.9
SOOP,데이드림,7.4,145,99.36486486486487,735.3
SOOP,린링,27.7,73,26.498194945848375,734
치지직,유제이와 고양이,34.4,52,21.186046511627907,728.8
SOOP,곽춘식,15.6,78,44.467948717948715,693.7
SOOP,호미밍,19,47,36,684
치지직,텝텝,7.4,129,92.22972972972973,682.5
치지직,배빛,46.6,29,14.46351931330472,674
SOOP,딸기슈몽이♡,52.9,27,12.724007561436673,673.1
SOOP,우냥v,26.8,39,25.02238805970149,670.6
SOOP,쪼이.,10.8,101,61.94444444444444,669
SOOP,윤이샘,2.9,272,225,652.5
SOOP,현단아v,15.1,61,42.78145695364238,646
치지직,나나는못말려,39.1,28,16.50383631713555,645.3
치지직,내가미라지,5.6,198,115.14285714285714,644.8
치지직,Bernar,3.2,322,200.9375,643
SOOP,슬돌이,3.3,241,194.27272727272728,641.1
SOOP,아칸_,24,48,25.6375,615.3
SOOP,수힛,4.9,182,124.87755102040816,611.9
SOOP,판다율,47.5,31,12.618947368421052,599.4
SOOP,안예슬띠,1.9,367,313.4736842105263,595.6
SOOP,설설설=333,22.2,68,26.78828828828829,594.7
치지직,도로시 dorothy,5.1,152,115.86274509803921,590.9
SOOP,효짱♥,6.8,123,86.36764705882354,587.3
치지직,자몽뀨1,6.5,138,90.0923076923077,585.6
SOOP,연초록♪,0.9,683,649,584.1
SOOP,류헤나,18.9,40,30.275132275132275,572.2
치지직,체크메이트입니다,6.9,149,80.20289855072464,553.4
SOOP,최세상,12.7,98,43.53543307086614,552.9
SOOP,현르시,49.3,23,11.156186612576064,550
SOOP,아이코_,20.1,95,26.970149253731343,542.1
치지직,후추,5.5,160,98.49090909090908,541.7
SOOP,블랙워크,1.1,662,492,541.2
치지직,I최맑음I,41.1,52,13.116788321167883,539.1
SOOP,구본좌,39.8,23,13.472361809045227,536.2
SOOP,연보라♥,13,81,40.753846153846155,529.8
치지직,전게,20.6,37,25.5,525.3
치지직,예나츄,26,42,20.088461538461537,522.3
치지직,아이치,4.3,236,121.23255813953489,521.3
치지직,아론페이지,4.4,150,118.18181818181819,520
SOOP,똘복!,25,36,20.744,518.6
치지직,AKA 아카,64.1,55,8.08424336973479,518.2
SOOP,개리∀,15,67,34.53333333333333,518
SOOP,깅미잉,20.8,34,24.870192307692307,517.3
SOOP,성하늘,23.4,33,21.918803418803417,512.9
치지직,썸원,4.4,146,115.81818181818181,509.6
SOOP,초아♬,24.1,37,20.987551867219917,505.8
치지직,꾸꾸몽,61,24,8.147540983606557,497
SOOP,머라냥,36.6,42,13.292349726775956,486.5
치지직,베릴20,5.3,124,91.60377358490567,485.5
SOOP,더빙레이디♥,14.4,59,33.55555555555556,483.2
SOOP,현주♥,28.7,31,16.72822299651568,480.1
치지직,Lup1ne,18.5,68,25.854054054054053,478.3
SOOP,링고._.,6.7,108,71.32835820895522,477.9
치지직,미하루 Miharu,1.6,338,297.75,476.4
SOOP,청링고,21.5,33,21.88372093023256,470.5
SOOP,금시키,38.4,17,12.0703125,463.5
치지직,쪼낙,1.9,352,242.47368421052633,460.7
SOOP,사내.박재박,3.1,279,147.8709677419355,458.4
치지직,육두희,60,26,7.626666666666667,457.6
SOOP,이스타추멘!,3.4,190,134.26470588235293,456.5
치지직,얌록,35.5,26,12.811267605633804,454.8
치지직,댕 균,2.5,224,179.48,448.7
SOOP,볼가지,28.2,25,15.882978723404255,447.9
SOOP,세이지.,13.8,40,32.44927536231884,447.8
SOOP,돌애정,13.4,75,33.28358208955224,446
SOOP,비비-3-,36.8,19,12.103260869565217,445.4
치지직,쪼뭉,26.4,31,16.814393939393938,443.9
치지직,도이입니다,18.2,45,24.36263736263736,443.4
SOOP,백송_,17.7,94,24.903954802259886,440.8
SOOP,하두링,2.6,184,169.30769230769232,440.2
치지직,게구리,4.5,164,97.77777777777777,440
치지직,쫑 민,17.6,40,24.982954545454547,439.7
SOOP,마두,37.5,29,11.653333333333334,437
SOOP,이깨굴,23.3,39,18.742489270386265,436.7
치지직,잗만한라마,32.6,36,13.392638036809815,436.6
SOOP,홍타쿠!,3.1,153,139.58064516129033,432.7
치지직,rus1,19.3,55,22.181347150259068,428.1
SOOP,모리_,3.8,205,110.92105263157895,421.5
SOOP,옥맨,2.8,198,150.46428571428572,421.3
SOOP,늑대채린,4.6,114,91.3913043478261,420.4
SOOP,사만다_,54.7,14,7.670932358318098,419.6
SOOP,예니_ouo,31.2,23,13.445512820512821,419.5
치지직,낭지킴,16,51,26.21875,419.5
치지직,네이키드 naked,6.2,84,67.38709677419355,417.8
치지직,광살탄,20.6,31,20.21359223300971,416.4
치지직,멋사,1.2,368,345.1666666666667,414.2
SOOP,하츠☆,20.2,29,20.306930693069308,410.2
SOOP,로지rozi,63.2,9,6.488924050632911,410.1
치지직,화이트fps,22.2,38,18.436936936936938,409.3
SOOP,주드,24.7,43,16.5668016194332,409.2
SOOP,마냥_,2.8,161,146,408.8
SOOP,다키_,6.3,74,64.60317460317461,407
치지직,슈이입니다,9.1,86,44.65934065934066,406.4
치지직,꼼댕이,53.6,21,7.5559701492537314,405
SOOP,쿠아♪,15.6,261,25.57051282051282,398.9
SOOP,태민98,7.8,77,50.743589743589745,395.8
치지직,엄덕구1,17.2,73,22.947674418604652,394.7
SOOP,김쁘피,9.1,61,42.879120879120876,390.2
SOOP,이릴_,16.7,31,23.269461077844312,388.6
SOOP,〃라미〃,4.4,135,86.4090909090909,380.2
SOOP,호진LEE,4.5,106,84.06666666666666,378.3
SOOP,상득,14.1,43,26.80141843971631,377.9
치지직,김공은,42.4,23,8.898584905660377,377.3
SOOP,손진석.,21.2,26,17.7688679245283,376.7
SOOP,성예린♥,2.1,223,178.28571428571428,374.4
SOOP,삐삐♪,21.6,79,17.305555555555557,373.8
SOOP,도라임,25.1,20,14.844621513944222,372.6
SOOP,싸패!,17.5,121,21.17142857142857,370.5
SOOP,고채린,13.3,52,27.63157894736842,367.5
SOOP,개용해,37.3,29,9.780160857908847,364.8
SOOP,viperdemon,8.1,81,44.74074074074074,362.4
SOOP,밤하밍,5.3,93,68.28301886792453,361.9
SOOP,딩굴♡,9.6,80,37.59375,360.9
SOOP,빅토리~!,2.2,196,163.77272727272728,360.3
치지직,박평구천,47,41,7.638297872340425,359
치지직,김동학,3.2,181,111.78125,357.7
치지직,혤미 HM,31.6,25,11.310126582278482,357.4
SOOP,로기다,3.6,144,98.83333333333333,355.8
SOOP,햄쏘따,9.6,45,36.958333333333336,354.8
SOOP,꼬부기07.,14,86,25.192857142857143,352.7
치지직,마무 Mamuu,7.5,61,46.53333333333333,349
치지직,와팬,7.5,86,46.373333333333335,347.8
치지직,히레 hire,15,38,23.046666666666667,345.7
치지직,빅박스,7,88,49.371428571428574,345.6
치지직,벨로스레아,14.2,52,24.316901408450704,345.3
SOOP,하나링구,11.1,48,31.027027027027028,344.4
치지직,이수민05,15.7,36,21.872611464968152,343.4
치지직,마카04,13.6,43,25.11764705882353,341.6
SOOP,또야몽,13.6,30,24.96323529411765,339.5
치지직,나 견,56.7,26,5.954144620811287,337.6
SOOP,오녀리,5.4,113,62.51851851851852,337.6
치지직,과학잡지,41.4,27,8.135265700483092,336.8
SOOP,네이!,14.8,30,22.56756756756757,334
치지직,문창식,17.9,32,18.56983240223464,332.4
SOOP,지별,39,19,8.402564102564103,327.7
치지직,햇밤식,13.1,47,24.9618320610687,327
SOOP,김민혁-,23.1,22,14.12987012987013,326.4
치지직,상 애,31.3,20,10.380191693290735,324.9
SOOP,니코♡,2.4,218,135.25,324.6
치지직,Sley,6.3,82,51.03174603174603,321.5
SOOP,×야뿌×,14.6,36,21.80821917808219,318.4
SOOP,이투__,9.1,45,34.86813186813187,317.3
SOOP,큐티섹시♪,13.6,39,23.308823529411764,317
SOOP,천짱짱이,23.1,19,13.636363636363637,315
SOOP,백청미,11.5,41,27.078260869565216,311.4
SOOP,사봉디,18.6,27,16.682795698924732,310.3
SOOP,찰리씨,8.6,60,36.06976744186046,310.2
SOOP,코코양,8,58,38.5375,308.3
치지직,정크랫패스,55.2,27,5.574275362318841,307.7
SOOP,하리미★ミ,0.5,620,614.8,307.4
SOOP,눈길.,20.6,42,14.888349514563107,306.7
치지직,슬히찡,7.8,58,39.205128205128204,305.8
SOOP,우히,17.6,24,17.295454545454547,304.4
SOOP,d햄비b,38.7,27,7.863049095607235,304.3
치지직,TaeJong2,13.9,37,21.87769784172662,304.1
치지직,서벌캣 례이,9.3,63,32.225806451612904,299.7
치지직,냐 미 Nyami,3.2,116,93.5,299.2
SOOP,김군,9.9,73,30.171717171717173,298.7
치지직,얼도우,21.5,26,13.865116279069767,298.1
치지직,페오 PEO,14.2,46,20.964788732394368,297.7
SOOP,류키∀,3.1,127,95.83870967741936,297.1
SOOP,김배키이,6.1,60,48.59016393442623,296.4
SOOP,푸릉_,17,29,17.147058823529413,291.5
치지직,TWOSUNPLACE,48.5,25,5.9649484536082475,289.3
SOOP,서이지,26.5,23,10.71320754716981,283.9
SOOP,하밍,22.1,24,12.841628959276019,283.8
SOOP,부바,22.4,19,12.651785714285714,283.4
SOOP,김땃쥐060,23.9,29,11.832635983263598,282.8
SOOP,꿀혜,10.9,40,25.889908256880734,282.2
치지직,smurf5,8.3,51,33.91566265060241,281.5
치지직,무 운,26.6,27,10.575187969924812,281.3
SOOP,샤르망,4.3,97,65.25581395348837,280.6
치지직,말카디아,7,87,40.05714285714286,280.4
SOOP,다정언니,39.1,11,7.112531969309463,278.1
SOOP,아눙,16.3,33,17.01840490797546,277.4
치지직,난선미,20.4,41,13.46078431372549,274.6
치지직,delululu,39.9,16,6.857142857142857,273.6
치지직,손필범,10.4,46,26.173076923076923,272.2
SOOP,푸닝,15,88,18.126666666666665,271.9
SOOP,김나오!,8.7,57,30.79310344827586,267.9
치지직,WhoRU01,4.3,88,62.13953488372093,267.2
치지직,아차찹쌀책,20.3,35,13.123152709359607,266.4
치지직,시메빈,6.1,62,43.16393442622951,263.3
SOOP,김혀니,15.1,24,17.225165562913908,260.1
치지직,녕지,33.1,17,7.818731117824774,258.8
SOOP,뢴트게늄,1,284,257.7,257.7
SOOP,단수아,9.6,41,26.822916666666668,257.5
치지직,움팡,17.1,30,14.976608187134502,256.1
치지직,기령,4.9,65,51.53061224489796,252.5
SOOP,슘,9.5,34,26.557894736842105,252.3
SOOP,난초.,6.8,56,36.94117647058823,251.2
SOOP,누눙지,1.1,291,226,248.6
치지직,owheesung,8.4,62,29.583333333333332,248.5
치지직,알파이입니다,6.1,71,40.721311475409834,248.4
치지직,상일2,22.1,27,11.149321266968325,246.4
치지직,인지상지형,12.8,34,19.21875,246
치지직,아 즈 AZ,2.7,129,90.96296296296296,245.6
치지직,혤캉,7.6,47,32.171052631578945,244.5
SOOP,HyuN.고석현,5.3,59,45.83018867924528,242.9
SOOP,배민정,16,23,15.16875,242.7
SOOP,야무지♪,4.2,73,57.61904761904762,242
SOOP,#정군,41.1,10,5.883211678832117,241.8
치지직,튜티,21.4,30,11.154205607476635,238.7
치지직,HANBIN02,2.4,151,98.83333333333333,237.2
치지직,화 릴,21.8,16,10.84862385321101,236.5
치지직,TTia 띠아,16.9,27,13.905325443786982,235
SOOP,소주양,1.5,175,156.06666666666666,234.1
치지직,윤니,11.3,37,20.654867256637168,233.4
SOOP,새잎,8.1,46,28.814814814814813,233.4
치지직,김나리,34.4,17,6.781976744186046,233.3
치지직,아이스초코1,17.9,22,12.972067039106145,232.2
SOOP,피에로-,36.9,20,6.289972899728998,232.1
SOOP,새턴-,43.7,12,5.304347826086956,231.8
치지직,호서윤,18.6,24,12.413978494623656,230.9
SOOP,석시문,33.8,10,6.819526627218935,230.5
SOOP,오조은,2.2,165,104.72727272727273,230.4
SOOP,유제이와냥이,34,13,6.7558823529411764,229.7
SOOP,임하밍,3,88,75.53333333333333,226.6
치지직,이쿠롬,4.1,65,55.21951219512195,226.4
치지직,모베,15.3,42,14.738562091503267,225.5
SOOP,온네님,2.5,101,89.84,224.6
SOOP,오파리,11.4,25,19.67543859649123,224.3
SOOP,시냐비,8.9,29,25.078651685393258,223.2
SOOP,연자몽,18.2,25,12.241758241758241,222.8
치지직,므슈77,36.4,13,6.118131868131868,222.7
치지직,휴이휴이 Hyu2,13,32,17.107692307692307,222.4
SOOP,하빵~,15.2,18,14.546052631578947,221.1
치지직,타마마 V,36.2,15,6.060773480662983,219.4
치지직,알라쫀득쿠키,45,11,4.833333333333333,217.5
치지직,훈논,21.9,21,9.831050228310502,215.3
치지직,먀 리린,2.9,84,73.96551724137932,214.5
치지직,빠삐코TV,40.9,11,5.200488997555012,212.7
SOOP,뿌리.,8.7,41,24.298850574712645,211.4
SOOP,암양,54.3,7,3.89134438305709,211.3
치지직,무미띠,22.5,23,9.382222222222222,211.1
치지직,리네양,22.7,16,9.290748898678414,210.9
치지직,샘물남,8,43,26.35,210.8
SOOP,suna03,32.1,18,6.507788161993769,208.9
치지직,데자뷰12,25.5,24,8.188235294117646,208.8
치지직,리네 Renee,21.5,21,9.693023255813953,208.4
치지직,최올림,34.8,12,5.985632183908046,208.3
SOOP,유후피아노래,3.2,81,64.75,207.2
치지직,혼 광,29.4,15,7.0476190476190474,207.2
SOOP,시즈애,9.5,32,21.652631578947368,205.7
SOOP,아즈_,16.7,52,12.305389221556887,205.5
치지직,김피엔,4.6,66,44.54347826086956,204.9
치지직,고구마둘리,31.3,15,6.514376996805112,203.9
SOOP,은초롱.,14.4,20,14.159722222222221,203.9
SOOP,하솔。,16,19,12.675,202.8
치지직,데이빗96,21.1,30,9.601895734597157,202.6
SOOP,채니☆,15.6,21,12.967948717948717,202.3
SOOP,이지수^^*,6.3,49,31.952380952380953,201.3
치지직,Ares 아레스,8.1,65,24.85185185185185,201.3
SOOP,낑토순,9.1,35,22.054945054945055,200.7
SOOP,치유+,13,27,15.423076923076923,200.5
SOOP,흑구_,20.6,26,9.674757281553399,199.3
