플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,쪼뭉,27.1,29,16.166051660516604,438.1
치지직,라붕,19.7,41,21.888324873096447,431.2
치지직,해링링 해링,66.9,23,6.385650224215246,427.2
SOOP,김복배,20.1,27,21.084577114427862,423.8
치지직,욤미 Yommi,21.5,39,19.544186046511626,420.2
치지직,유자 Yuja,35.9,31,11.657381615598887,418.5
치지직,프로핏 Profit,6.3,116,65.6984126984127,413.9
치지직,리네양,40.7,22,10.098280098280098,411
치지직,혤캉,9.3,71,43.97849462365591,409
치지직,육두희,53.7,17,7.592178770949721,407.7
SOOP,아이치,3.5,224,114.71428571428571,401.5
치지직,류태풍,73.9,18,5.39106901217862,398.4
SOOP,VOID-,18.9,38,20.894179894179896,394.9
SOOP,류제홍1,4.6,173,85.84782608695652,394.9
치지직,시메빈,7.9,75,49.58227848101266,391.7
치지직,게구리,4.1,149,95.29268292682927,390.7
SOOP,우이♥,26.6,22,14.601503759398497,388.4
SOOP,퓨리1,49,13,7.922448979591837,388.2
치지직,TTia 띠아,22.4,34,17.017857142857142,381.2
치지직,화 릴,25.1,26,15.079681274900398,378.5
SOOP,사모_,0.5,871,754,377
SOOP,손승아_♥,10.6,46,35.386792452830186,375.1
치지직,Mealgaru,3.6,142,104.16666666666667,375
SOOP,솔이가왔솔,24.2,23,15.347107438016529,371.4
SOOP,홍현성.,4.1,116,90.1951219512195,369.8
SOOP,♥핑꾸♥,39.1,18,9.388746803069054,367.1
치지직,유제이와 고양이,28.1,29,13.0355871886121,366.3
치지직,삐부,1.7,259,214.41176470588235,364.5
SOOP,나무늘보_ow,31.2,38,11.669871794871796,364.1
치지직,푸린,1.4,308,258.07142857142856,361.3
치지직,람보람1,14.9,48,23.825503355704697,355
치지직,아차찹쌀책,37.7,24,9.331564986737401,351.8
치지직,눈꽃,3.1,154,113.38709677419355,351.5
치지직,이정웅,6.5,73,53.784615384615385,349.6
치지직,문창식,11.4,70,30.32456140350877,345.7
치지직,민 빵,26,32,13.276923076923078,345.2
치지직,화이트fps,17.3,38,19.86127167630058,343.6
치지직,우히나,19.1,40,17.869109947643977,341.3
치지직,땅컹이ㅋ,10.9,79,31.28440366972477,341
SOOP,감초♥,29.9,17,11.381270903010034,340.3
SOOP,그림자2,79.9,8,4.236545682102628,338.5
치지직,따람지,7.3,63,45.75342465753425,334
치지직,배빛,26.2,28,12.610687022900763,330.4
치지직,빠삐코TV,48.9,11,6.7280163599182,329
치지직,미라클TV,3.3,107,98.12121212121212,323.8
SOOP,유서리_,30.3,16,10.590759075907592,320.9
치지직,잗만한라마,25.6,25,12.51171875,320.3
SOOP,김벌새,19.2,27,16.677083333333332,320.2
치지직,상일2,32.7,23,9.715596330275229,317.7
치지직,나 견,30.4,21,10.43421052631579,317.2
SOOP,설설설=333,16.1,36,19.664596273291924,316.6
치지직,그림자2,80.4,12,3.9191542288557213,315.1
치지직,플레임TV,1.7,220,184.23529411764707,313.2
SOOP,냥꼬밍,25.5,18,12.184313725490195,310.7
SOOP,꿀돼,36.6,15,8.415300546448087,308
