플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,크림과쿠키,1640.2,1475,1370,1993,2.4,8,5.791666666666667,13.9
치지직,황금킹타마,1641,1475,1505,1860,3.3,8,5.090909090909091,16.8
SOOP,젠틀캣니케,1641,2081,1897,1165,11.3,5,3.6548672566371683,41.3
SOOP,킴만춘,1642.4,1834,1911,1278,9.8,6,3.6122448979591835,35.4
치지직,말남,1642.4,1834,1714,1475,6.5,6,4.2615384615384615,27.7
치지직,뽀냐,1642.6,1475,1645,1724,4.4,8,4.5227272727272725,19.9
치지직,엔도띠,1646.4,1656,1948,1340,9.4,7,3.5106382978723403,33
치지직,이아 Yia,1647.4,1005,1039,2577,0.7,13,8.571428571428571,6
치지직,FIXXER,1647.6,1834,2332,870,25.7,6,2.4863813229571985,63.9
치지직,레이야임,1647.8,1337,2461,990,24.3,9,2.230452674897119,54.2
치지직,네베Yuzu,1648.6,1475,1642,1742,4.3,8,4.534883720930233,19.5
치지직,les예지주,1650.8,1656,1857,1442,7.6,7,3.8026315789473686,28.9
치지직,아마네 미유,1653,1475,1910,1485,7.5,8,3.6133333333333333,27.1
치지직,아스인asin,1653.4,1475,1704,1692,4.9,8,4.3061224489795915,21.1
치지직,아우스,1654.2,1475,1372,2026,2.3,8,5.782608695652174,13.3
치지직,루따 LUTTA,1654.6,1337,1209,2259,1.4,9,6.857142857142857,9.6
SOOP,이산군,1654.8,2364,2087,868,20.8,4,3.081730769230769,64.1
치지직,Liha 리하,1655.2,1834,1846,1375,8.2,6,3.8536585365853657,31.6
치지직,티키타TIKITA,1656.2,1475,1515,1888,3.2,8,5.03125,16.1
치지직,허약이,1656.8,1656,1974,1340,9.6,7,3.4375,33
치지직,밈 미,1657.6,1236,1077,2449,0.9,10,8,7.2
치지직,라벤더메리,1659,1475,1250,2160,1.7,8,6.588235294117647,11.2
치지직,적류,1659.8,1337,1574,1907,3.3,9,4.787878787878788,15.8
치지직,김두두디,1661.2,1144,1304,2277,1.5,11,6.2,9.3
치지직,Acode,1661.8,1475,2349,1068,19.8,8,2.4545454545454546,48.6
치지직,오태영,1663.6,1236,996,2545,0.7,10,9,6.3
치지직,해오니,1664.2,1475,1699,1724,4.6,8,4.326086956521739,19.9
SOOP,흑달곰,1665.2,2364,2106,875,21.1,4,3.018957345971564,63.7
SOOP,검둥이,1667.2,1834,1383,1868,2.9,6,5.724137931034483,16.6
치지직,로냐 Ronya,1668.4,1236,1203,2350,1.2,10,6.916666666666667,8.3
치지직,하브Hav,1668.4,1834,1828,1426,7.6,6,3.9078947368421053,29.7
치지직,하린짱31,1669.6,760,883,2911,0.3,18,10.333333333333334,3.1
치지직,제 리 JERRY,1669.8,1475,1393,2044,2.3,8,5.6521739130434785,13
치지직,범식 sick tiger,1670.2,1337,1995,1512,7.8,9,3.358974358974359,26.2
SOOP,래노♬,1670.4,1656,1733,1615,5.5,7,4.181818181818182,23
SOOP,가비초,1671.4,2081,1998,1140,12.9,5,3.3488372093023258,43.2
치지직,사쿠야 하나미,1671.6,1236,1381,2180,1.9,10,5.7368421052631575,10.9
치지직,카르타 karta,1671.8,1475,1718,1724,4.7,8,4.23404255319149,19.9
치지직,자쿠로 알만다이트,1673,1337,1237,2277,1.4,9,6.642857142857143,9.3
SOOP,김기별,1673.2,1834,1639,1627,5,6,4.54,22.7
치지직,호루니 Horuni,1673.4,1475,1539,1907,3.2,8,4.9375,15.8
