플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
치지직,이 렌,7.1,79,55.25352112676056,392.3
치지직,이루네 IRUNE,5.4,97,72.48148148148148,391.4
치지직,플로라 코튼,10.8,47,35.7962962962963,386.6
치지직,금결초,10,60,38.25,382.5
SOOP,Action김성대,2.3,237,165.65217391304347,381
씨미,간장,11.7,50,32.1025641025641,375.6
치지직,강소소,24.6,25,15.203252032520325,374
치지직,미 유,9.1,63,40.54945054945055,369
SOOP,빡쏘,6,81,61.06666666666667,366.4
SOOP,로지rozi,35.2,20,10.352272727272727,364.4
SOOP,첫눈에뿅,14.7,37,24.693877551020407,363
치지직,미도미도 마요,4.8,87,75.20833333333333,361
SOOP,김띵수,39.8,18,8.99748743718593,358.1
SOOP,다뮤_,8,60,44.7,357.6
SOOP,세이지.,11.4,39,31.350877192982455,357.4
치지직,하윤찡,12,45,29.658333333333335,355.9
SOOP,복순덕,21.1,50,16.80094786729858,354.5
SOOP,최은뽀1,18.6,25,19.037634408602152,354.1
SOOP,어네뿅,19.8,26,17.71212121212121,350.7
치지직,온유 ONUU,12.3,42,28.4390243902439,349.8
치지직,안녕나는두벼리,13.3,34,26.218045112781954,348.7
치지직,코무키,9.1,49,38.27472527472528,348.3
치지직,오단밍,1.1,348,315.54545454545456,347.1
치지직,낭만냥,15,56,23.06,345.9
치지직,도라리 Dorari,16.4,30,21.091463414634145,345.9
SOOP,셀키_,16.6,27,20.746987951807228,344.4
SOOP,오잉o3o,7,54,48.94285714285714,342.6
SOOP,해나땅,6.6,64,51.18181818181818,337.8
치지직,김 복순,6.4,88,52.6875,337.2
SOOP,도현ツ,1,412,335.7,335.7
SOOP,달묘_,6.7,55,49.97014925373134,334.8
SOOP,진호.,12.8,38,26.0625,333.6
치지직,포냐,4.4,92,75.43181818181819,331.9
치지직,도화선2,21.7,24,15.216589861751151,330.2
치지직,심해덤,2.4,192,137.5,330
SOOP,후룽카카,5.6,75,58.80357142857143,329.3
치지직,다래임,10.3,54,31.902912621359224,328.6
치지직,도비두비두밥,34.4,21,9.473837209302326,325.9
SOOP,오징어@,22,26,14.813636363636364,325.9
SOOP,보디가드불독,11.2,56,29,324.8
치지직,쩡니예,2.9,180,111.93103448275862,324.6
치지직,바뀐,7.2,59,45,324
치지직,콩콩,8.5,67,38.082352941176474,323.7
치지직,투투넘,20.7,26,15.603864734299517,323
SOOP,루석_,1.3,264,247.30769230769232,321.5
치지직,한 유 월,5.5,148,57.96363636363636,318.8
치지직,사모장,4.7,77,67.74468085106383,318.4
치지직,장밥초,7.2,137,44.166666666666664,318
치지직,요 호,15.3,30,20.758169934640524,317.6
SOOP,이투__,8.5,44,36.90588235294118,313.7
SOOP,김진아,3.7,101,84.67567567567568,313.3
치지직,사이네코 코나타 Wishing,8.5,53,36.694117647058825,311.9
치지직,애모모,13.3,31,23.24812030075188,309.2
SOOP,츄잉♡,10.4,57,29.73076923076923,309.2
SOOP,윤루트_,14.2,28,21.767605633802816,309.1
치지직,텐플라스텐 텐텐,3,128,102.9,308.7
치지직,메두싸,35.1,17,8.792022792022792,308.6
치지직,니코냥,35,17,8.725714285714286,305.4
치지직,우고님,3,127,100.2,300.6
SOOP,산호♬,8.9,39,33.71910112359551,300.1
치지직,옥 희,3,107,99.63333333333334,298.9
치지직,이 선,4.3,78,69.27906976744185,297.9
치지직,융 쁘,13,33,22.869230769230768,297.3
치지직,KONyang,16.9,35,17.585798816568047,297.2
치지직,해보자시리즈,2.5,133,117.44,293.6
치지직,김띠모,5.3,72,55.18867924528302,292.5
치지직,바베,7.9,88,36.949367088607595,291.9
SOOP,달타!,3.5,96,83,290.5
SOOP,냥냥두둥,4.4,69,64.20454545454545,282.5
치지직,이브린,25.2,19,11.194444444444445,282.1
치지직,하 쁘,6.5,53,43.292307692307695,281.4
SOOP,슘,9.6,35,29.114583333333332,279.5
